Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Exit Code,Total Time
tm_send_status,'-161653752655336974506331486443095635041 -1984816512 -7214592028858392975 2062445266 15236351356932290315 11374115365394598400 -6561491679596894059 -36548052721913958132034673949917483156 -299078551928941114080723065295641636494',gssb_get_model,'',fp_set_cmd_dt,'12028208 17564498121157776485',eps_hard_reset,'1045787492 2253622708677640223',com_get_node,'270929478806486755009244159838280195433 1552823911 -82529158809401640769990875850856673935 -285602275 -116389993',com_get_node,'bD$$%VN 1078857883 }[on9X -489111592 257903672979190983397929541447099437468  7992300326035202462  17351369586098997026 291721260871261958100069970064922411334 2072823903',gssb_get_temp_int,'7196074998537176340 7645279599238211814',com_send_rpt,'-575583578 15195381542595624480 3332861011048370376  5431198626396416886 # 140033287057870607116439410444826411587 2100895161 -127233322294348848969424982403468890273 iB=',gssb_msp_get_temp,'-2995779483591108798406585517257584955 -17357299 ',obc_update_tle,'-15841364344635461987863232620720603277 1861842692 9959877140961608581 3648905850861675650',-6,6.527785778045653
gssb_get_temp,'$).D -94510133886291520746446214391922963646 0{o(<wWL -147564068336382025802045329424435896929 6928992397156607848 4282549901924320890',tm_send_status,'164224024 7s){ -462566771',obc_set_tle,'71087126792650943207535230149515771450 K .F7: 705541019',gssb_pwr,' -868993401 11275323768452471014 18184917448457315313 -9161306963275468953 -38957583253806202908393325580104697789',fp_set_cmd_dt,'T}8|rfS -871048133 16929132241469866038 14237881337554372214 Zfz_z[KI_ 230162159313892035455311738296983054883 4690363110827129134 -8370716163062822148 121741287892031773468993360929932896265',fp_del_cmd,'60900689522465378486179547906657392813',gssb_get_sun,'-97497453633262536394644326784734150366 1537800016 -112211007930097881674095984642574245484 -107912771361008412 2046822610 -4092535348528253543',com_get_node,'-324166410799824834728109215542820516875 3831621915308817203 -246341918245913237599438535710586293727 835694233 e\ -3163276856602061037 i }+NU4M',gssb_antenna_release,'175330917711528875249173188596618841055 -617716966 -8669529102740464833 3878986906367046656 -1752875037 3285245572462082900 72091639389017604139357519908772270479',obc_debug,'',-6,6.419255256652832
gssb_msp_cal_temp,'KZY6@ -85756176917960323382428771898702024998 17155571581910798942 -568140559 17064997026750957142 109917267812128894299345235407755383704 -104489623625848200408490069021285022391 18035423860914870463 -4140128429053509608',gssb_arm_manual,'SVhxk]1(T -1390443786 -332630683706958298479853163270795678820',fp_del_cmd_unix,'-2012515014 S'CZy8h AO^YH: 5084633168611828844 223864124850139236887083998978878067945',gssb_arm_auto,'13556960952520811259 1406075135',gssb_fss_get_temp,"'-38276762 ,ny7) -8262194455331282375 :=?(j/| -26113912757287291 874857342'",gssb_set_addr,'$4*{AknNG 4109666197232726831 9074919936539261136 (T=EeSNGp 5197735735178827985  -189923170110681922654389446981174326487 -3585996586947975616 12099643544699215245 -193191198484185159942982273486830468682',rw_get_current,'(t{A -238044813860660629578705853991685313907 1802131041 8673921935172415301 1788686468 14273824181486462432 812324347904667249 =',rw_get_current,'16483759525950546800 10913078693491896500 1180520452 398219445 Y*tW(At_[d -358975179 -6653812071825981857 TZr.IFA@='',fp_del_cmd,'!e{i[F 279164812848069926052201665568396207672 6092701657927940830',fp_del_cmd_unix,"'-7748123586532252273 17128611908243199697 %,_ -561371987046102688 1275914047999012047 9641621087732339665 *"" 10907006728789848008'",-6,6.492943048477173
fp_del_cmd,'230227420',gssb_antenna_release,'-2209502312052388434347419477757538831 -83194752 -6084809343026235082',gssb_fss_get_temp,'-413548369 18137674881697817849 -1354912335 252145762190419061797972802479043027396 218521272 -492383611 5257336625158093029 -6307542918369404392 60471639400164405130509339796158128284 -2146567188',gssb_commit_addr,'$N-Btk=\M 3252749481218076139',eps_set_heater,'808636381 1701329083 4632846493601025617',obc_get_mem,'-329002080 284218741174227103083109277777541853640 134337721189008992535927339453052653367 13241503100536329136 -7107868361628092605',gssb_get_uuid,'135268992926390233850129073889591904439 -7432909445667702967 4433724796331748999 -2031565680448155741 -353680656 %<vTZnvD& -832036504 4125255551373980121 7724263435627019785 iz -296141698420443509911196927412922302458',fp_set_cmd_dt,'41609917836822418007929519531916276627 112921701954509136528173904448797274487 10239047639049782726 3328872187710837984 b#_ 61200786345922671219681755010279965552',eps_set_heater,'`Dx?\uU#U -1036994059',tm_get_last,'732302497 2242345005253768336 5245593184829020147 -1766364414 IMc;S[HkLL 2633791698660956059 8933479264669737819 8032467920757995936 -314613614801831347140997564949969817032 -1991445890',-11,6.710862159729004
com_set_node,'-243301441069905647430590496951622019708 159005761750841035007384377697744370703',fp_set_cmd_dt,'8220362687969971818 1911101441 1425327566 1862690620  158712231246115147901555366311908734813 0',gssb_set_burn_config,'4917225883498192371 .P>Ebt -4404064937900736857 -2125855303 . -6413945015567551511  927780045 2366881139278875252',obc_reset_wdt,'!61-235C Q6# -1105027654 234414779000853851390613872374821206659 -196009290956069728818258307623774678072 -153596978674248598821625603709357275130 -1715897436439576262 9h',gssb_burn,'eMdOdaZB/_ 196428581521795201755026003965726146928 17077019289397080692 x| 170247673620663576606986090016599819489 1881188822',drp_get_vars,'-1456857289 -313395681376807126 -171525948039602932057845131262462685222 6021617960674046576 Lcg]_',obc_get_sensors,'-333454326542997171412934975715298812856',obc_set_pwm_freq,'2233205907891458138 138515993 -6878174921629075998 -1704781947 (',gssb_get_temp_int,'-137178876343382442915138406009248376305 70205821 198875471230793378957240391913884085303',obc_prop_tle,'v[ 248435016759700764060966589677293797412 -8444705095165246425 *vG$[ -76100201731854060268217309163589855146 -1324311754 5951704148021004771',-6,6.318454027175902
fp_show,'1047878407 -1345152970575664177 278126384466380183409448515532502263754 29937199508073165314154429791955468376 9219874108102812372 -683356763',obc_pwm_pwr,"'1630215233 ~(PV""'",com_get_node,'2098255732432384413 1210966059 vq@mP;YVb 41545721244543489887906800082658176864',fp_set_cmd,'_#3wT1i  MB.Bc$svK',gssb_msp_cal_temp,'-9092015110432093784 -187242684190090192214365271100138523268 2758165127884000439 -320099487696831678252101602016657847659',tm_set_ack,'/uY<?`AI[ -339941735713582921 [ 12657088006056738220 264839438384490737541286765110016231512 s9efweT( 1424511637743129460 -1953539096411222803 -1263724016292531204 yOmge!7L8 1047785419',fp_set_cmd_unix,'55503954224316357781815065896798296281 6928509461018498150 -1408497550 32445209471406952120392796726612679958 t 66630143',gssb_fss_set_config,'-2146601490',fp_show,'4162910835282668356 9042544755323997164 339231220 -259288914504922567281666582334584065113 -983287003 -571992817 2577357807110164590 -284527856352390444127848053152967191189 -8632576073549262500 17784945776726170767',obc_get_tle,'1773073253 -642134930 7Xg',-6,6.833457946777344
gssb_scan,'6462053344923536574 -5135632956799635991 3840701764422393030 15767315977181318859  -1577622910 572201329705577725 -171258953 257028223944152765338141112793211187437',tm_send_all,'-278645939 -456956155 240580642025408002658315737381369257917 8.D|?3k 14509013795658045985 Z[dlGg_+ 17131768782712150121 13425153073904082085 #>5?R',gssb_get_burn_config,'3322455198653485149 c_mp 11755252693757706232 3967224503012900650 }0E'ie 706502873',com_get_config,'26657026268571899143149771987700135437 -168734229018191355922713495574658144929 3419281648650909419',com_send_cmd,'5545822074037859769 -152562912612776042070318499061459996684 -181806596353700137967719039757630049647 2919522361310374402 -201925474739252562175465801603391717378 7885477674637375142 14375718670542332008 5300186006426739196 -97621032130565106868417054944744307526',fp_del_cmd_unix,'1641922997 -1393917228 -303060059619787471683838271901555046937 10194799357416947299 15643739247354174370',drp_get_vars,'284339789353019370828899506311053708820 -4468601894792161464 -302446970136613405894589380527455877519 2920280109322603026 -1231630014 8799289692958634566 6318098380534118386 11668954822649495609',obc_get_tle,"'}UV%w-$dWv -209393774860556467533158133837500149791 -1606541450 j)*399] -8245727508895005014 9244350725628410976 )"" 229256410 298368530912730798344898426438650219623 1754847386'",com_send_tc,'6541035401187316348 # 8089328496324355603 1385946113 584558699 -92932148876041634190276907960627561346',gssb_get_temp,'14196110418005643384 3980772365584141652 208572812463678600018395871116640633352 ::!)v~ 6456839810468533166',-6,6.469513416290282
gssb_get_model,'^G0k^bFy 3805563240926908745 216925546516214615117584060314954850727 4030647987268073533 -1592988518 5269176905916316832 1 WmlTfP{ixE 6174445390163335032 C1)^Y^@_ty',com_debug,"'-6129421987611453986 ',O]Hv:Tn: -7257389867396844341 11715289810034565146 11354305430546002182 1652474036 -334972987369023479993267283160564739360 -2600333588447549972 -596514689'",gssb_pwr,'-2054251469 -119648939039166718059220008297709054117 -1705434063 ;x? 2122774295',gssb_arm_manual,'-3279422063480780505 299940717963247110879665419515444104860',obc_debug,'1807775915 7039272055113743388 7640944826950874104 -288815684767784249483965784676275964026 -322173406723363761128737430763817668606 }vU33We +C&Y-T1l',com_debug,'3801816281605409876 16342869998230637734 -274737439229578272200249161075237663297 2105956586352959979 -796139393 -7499084561614991212 12139937950060333255 C.17',gssb_burn,'-1679213409 800825319 155854217122555703 3611342796343458694 \`~:_&Z',fp_set_cmd_unix,'300483903266143684973865528143594646655 6836398549474065122 1889798792 -557791202',tm_send_from,'12979413908000064464',obc_get_time,'18102054010102592633 -231079984841577766270325377634178249628 BUiv7ju -1308082420388207725 72977713874104449562048005970030186839 13647976193711605473 -4225051386846934135',-6,6.694375276565553
com_send_rpt,' -4814478227304183298 7312356500543549001 5499181450327042827 640219205 7208014415733376044 14926007639485309090 621104904 589218795 14776049372458739425',fp_del_cmd_unix,'-98921082777575674943654002800476832020',fp_del_cmd_unix,'682365537747808167 323026607285111958287665473733795896910 #ruLz`'c 4841577874890234897 163342075032419252 -1412931531',eps_get_hk,'2361639809307800942 5377926088001001868 -9010622570377650406 -6559011840850021656 319880766315990734808577704651659277051 -8565038921292251490 2945021745390949352 2024477169960427133 -186879128793083936540505616134176882537 -586183186',gssb_scan,'3934083737736339514',com_get_config,'2244898113647854972 65754881241060370332568395115227407042 a SHE!Kk4 -41289932488215435414616852362891664026 -225640770115057040279324172707338610112 -580401388 4959019069397292368 1757691188 -834524686 2104961329172496506',drp_test_system_vars,'',gssb_get_model,'5663933496429146310 + 9163434957392489011 -265136390693390262657251573202806118340 5592459003553591056 -1374729662 6325966017629795783 1821263278269298863 14388864268571882618 15964271622266658328',gssb_get_burn_config,'-238853760724961775671802843177276633883 -109450298 -1137934820520681641 320898435871532836885203167457584885073 7613663935061342171 p 179540156072356088874706424740435934916 507800857 1281129615715066057 3533212431455508590',fp_reset,'',-6,6.272550582885742
gssb_get_sun,'7853387077822092889 -321770644260968102945094458847223816261 6212603103363426378 -1327406825112805545 34913472170250525418416208872642599649 6623200065541861000 1cac033+ -1842004327 -1997120424 7030416403112255599',rw_get_current,'1418614058 15966354243021660829 12384453645897844652 118225094 -8678933105689865699',fp_del_cmd_unix,'16801777366641824554 ^ `C0]s8}:J 80922281248404163498403976042925600755 -1542609754 -273927826674130120619439826350328469032 -4564165111926828163 -2044455452 -1180453380',drp_add_hrs_alive,'-9545748 4781485095618379651 -8862630959021633331',gssb_set_burn_config,'312517828',obc_update_tle,'rC`Y\= -314966139584707245096864496743082817984 -2231000771596312729 54955114375663111445470344835039139182 2533456971543516827  -3892490268588633703 5321257204481798989',rw_set_speed,' &K',gssb_fss_set_config,'8414890051791724290 6973168050653142958 1693204987 -132503328 5725043917311281725 ;reyAd6git 9882603699077915018 891714594543450449 3839351625136570636 184570422 3730316879202831766',gssb_reset,'2047319059 3078932678517617891 -8043737063076326947 V:gnvY:T 9278364853473944694 1881388835 2?#U -718415068 ZI(~ 82575989192516279608265771631144851112',eps_get_hk,'16410514337727542183 16083318642845757378 N'[$];7_JK 92410330169303302 wC -1418287592',-6,6.412981986999513
com_get_node,'<eL',obc_get_tle,'%X'P 4736252795628593666 145040708816753305690161779997297028332 -4866607541313324825 -972177122 1847259074 -189970145733092153192122678969268923249 bF}',fp_show,'',drp_add_hrs_alive,'-123514750402838990391064402936086777851 10744477600700950558 305961667 -5601877917823402129 ksX?oPZSc8 {sMIhV -270510018288993313189523092469625772909 858971591 13599849483078226819',gssb_fss_set_config,']Fw 5248357067484092438 17606398320390251139 165462661',fp_set_cmd_dt,'617091177 -3578623778771026690 2103491754 -2017103017 4iQ;+/G',rw_get_speed,'1698224976619123327 13973432935929249072 1067082652294501764',fp_set_cmd_unix,'18103780967674694163 14128716060708615208 -47426803617714651254767768942245742381 10951730565712402140  s qV<Q#f)i -8770666566468513595 -316850589283295147484031632857850658624 R7#97M',tm_send_last,'-322829215659191571517766568448516387538 1729860563 184321915309943377036314361829601368887 10374604896656907524 8415003025686730687 1425168207332182463',gssb_update_status,'9819040625767261874 7368111939398020282 `POt|#}W4 -1313126722 -7311411593808520122 3128805743478891784 2138314187279423576 -3780647073746358564 -4903170609072111460 atoAMhp<. 7967590043649684123',-11,6.620761156082152
obc_update_status,'-959459330 15893339104654464352',obc_get_sensors,'-131156561864903020021180093253430171518 148202611533337111480486966339497289898 5573810648336644719',drp_get_vars,'5978561781975120830 1499044599 4687867358088981240 1758391097 238466143298491638084808576619728816574 558290353761602046 1246945261960760746 11354800896097296640619650952361755063 ./^vL2oM -256423687 137004724218433340120911062978236193640',com_update_status,'N1~Co4 4665887720450642013 10999499818078426751 -111000026456081319451807401866597543397 983087364 9715105255862813109 4520699582595865901 -3246494419508215574 -7342796984077837007',com_get_node,'154492947913779081192334688874844077978 15357346168893097973 257531643714695855449731786142664325620 -2518852137154233427',gssb_scan,'0DJUdUt_K (S2nEGg 1618905179865969807 6730436267950027302 E|v 8544521835392427427 V.>ne 5DbYo#w 84108947299437685087130137426497291253',com_set_config,'-6123132224874464621935913100858467600 -10658502627784129353575588078310230518 2455323554584899537',com_send_tc,'7370983165580195707 141469431369555844839052398779320517683 10441660143825000431',tm_send_from,'-311120158118226137570241349352364649655 Tie/+dE 7970809015290111371 !H34ho 9081138346049920695 170945845444849344868078362990341059660 -1597019742 261229755789261583379960783363414577246 VxgL 268814241',com_reset_wdt,'13522822478155615092 11026970343440745767 864146259 -98368631215290422271367071085075744122 %d2F 460853390 -2041056497463009316 -1911376542613500367',-6,7.6657278537750235
obc_set_pwm_freq,"'oLJ{""Z4EN' 15310161542744697955'",tm_send_status,'-4801610993286660384 13079020436020416007 1293404544622586103 -296559922114046191589916497922670815623',gssb_select,'tt 3373471727879163601 6249383479808628902 moT>?Hw!Ka 717478394',tm_send_all,'8369297404611113760 5115915335330568039 3907153382743706126 ;?z 55541796062250056537694969295133800443 3JXRq&#k 1902405278 4093129661807487406 -93352028400682279273741612633080011072',drp_get_vars,'8834180554272549947 -751688136 278850551629747983938600927262205362361',com_set_node,'xEN -5175365379244392458',gssb_arm_manual,'-208130826153524621980927540523734712577',eps_hard_reset,"' 3153255631039349502 -1703774603 3457026861598491443965854404254141444 ?o( -129170629294993247192097246652043313087 wiBh;S2 |OO,=&Mrh 8484721657578712852 1457883232 7515282582144894974'",gssb_fss_set_config,'790476747 8976593030720329087 7226737839531992299 7907199454900644803',obc_get_tle,"'-40523980215240973040959681416455817317 9801007798984724885614366386277636665 4157890238815345171 -8163022289138179122 655815870135554494 -1573734047866485494 -2932856134164263307 -488282087 PTpIr""!k'",-6,6.548160791397095
gssb_set_burn_config,'-1790368155 -1979031631 -2384010723297967514 -317789055999126367690793196870237773291 5200404199779645067 1956305933174296381 108585011864029209588566491323036602914 3df: 2755502741162477144 -6856007846080472227',obc_reset_wdt,'1663163690',com_set_node,'-317776590660676791168400191848631193864 2697252859954121955 -2565875614091271108 337340385284220300178162164101298478902 7747101739311158420 9406885 266148119024161306849146593017507330143 2050326733545688058 -714056131129008744 -286835421011292539398511831114253656346 -155802874807295652',drp_clear_gnd_wdt,'Cwsp& -160202956519389968112635980505186709820 643171203 WF1-7<Gy 4705200400149318358 1103888794 325031005791904128007755170811347189693 FQ<j -3445637737339803126 -1655938864 -7361613117468259464',obc_set_tle,'215294516 88928131 fB~ C 11297771073078452712 16826725801530816974981603855685026914 -4972297181367360964 9413081836935614990',gssb_fss_set_config,'1634538975 -213304804723814414215715894237264602040 363090751 :I5`x/fq/Y 15154710297366038796 16742136202742546044 6414942218584709835',test,'',gssb_arm_manual,'Y>b 5336396191282309244 1858216162 301156529207410298076649949168934094603 2303232744500181632 7671461442610739351 k(ihyS 15192547056841561508',drp_set_deployed,'146097456503483464098169413190205992682 -1695059029 -478666530 1407743904869361229 8318286421948815218 1781323673',fp_set_cmd_dt,'-144270352 1877603450 -244604565261140869405130366502259785795 515670320 98786743728868521829156653473572663285 231173654814947960273623667555244709761',-11,6.9562432765960684
drp_set_var,'',gssb_fss_get_sun,'11651694197312499798 4841121087399209160 M[S -949795648',gssb_get_temp_int,'1716711809 1865580866 u -1475089592 17273877758789524215 E -1975156461639921757 3155809424156461827 ~-yNT~Z9Zw',gssb_reset,'1038812870325834166 3127509935551774697 -1802124580759916185 463806544245366059 18175466210420186983 -218527692468302103002928239320777947315 9rb>EmPJ2 N6N8xW@K VK& 8955526306310591404',obc_set_pwm_freq,'.z -4287701272956247153 -9743260804134296760606066649368196038 Sb>I -1933177016 -112072407823786162267541991923234520051 7970476801312567290 -329475612694116898290952501055577032255',tm_send_status,'271007175344304618377108599225945951498',gssb_select,'3509213691651396151 2393706913776577044 c',tm_send_status,'lk)',com_send_tc,'-1733732842 16908642522901658039',set_state,'134890357430581634461028000881743540684 .Zxn'',-6,6.6945717334747314
gssb_fss_get_temp,'1493172809 -60995113203900571532246539458813576931 \aN?;pG(z 13366310724376701980 -215603825559317919312542809719279994823 218014326381010197963826723084053654810 2072795020 2829528119316016410667955121269715638 -4852583915906375693',fp_del_cmd_unix,'5871502593862302584 8778939233876607567 -225017289447350774922849619656177940736 247424017730463569525974730712332406826',obc_set_pwm_duty,'70146157834060130681341058686618287624 -336710845577647326366785881268000265681 T[Tz 8931357770201768689 959486587 15991466825166220269 -120095318 -108168419760353128877249371388174593970 -282787330305842787624294614284169733971 -227651302 -6438086989429220202',obc_ident,'-37577688205407635',obc_set_tle,'Y1=KOF -247875456487291512208917795635007307318 7534252170325996474 -112137481533558826854461944307140108259 6717276497146891799 -7338639807681125232 1964932822 873960007 _S',drp_clear_gnd_wdt,' #aDP)j 6559072797745360812 12310662467861610958 -56048840863191170595920894155687734125 -33643795122851547520757586692314925426 -73144010041615388217204722703809115978 12825106236759722476 868113905 -2112002654 16264742590753069131',gssb_arm_manual,'-765666795 1742799254049075024 -449569960528727527 -1949513626885609880 -198277415613309306081636730213790055245 -18880138228814822483302646813046402960 5845393428259307626',rw_get_current,'5837363799484552148 -833558199 8306328435411071422 -231661652317483867538237652621849975179 -1113256421',gssb_get_model,'-5550115587529599660 @+ -254687109022309943437514271262968099826 H%',init_dummy_sensor,'242182173351960783721765448279631553178 713106040 311153624887170751490552939976153192205 -1819941994 if7DhVT'',-6,6.419726133346558
obc_set_tle,'-6022441870353113849 10124642786907815329 320556068406185371549810799681177988645 96785685022181635220166444201951973396 1642779694 -200532266304378874098939567628355915287 1406198622 -3955223393467765031 / 153222162248726404912702047354601356632 10776677318111700612',rw_get_current,'',gssb_fss_commit_config,"'1682273177 ""{) -8995771314528720053 -978768620 -115524015'",tm_send_from,'}\j1 1115809988 -94188809900632863935830612960467161829',gssb_reset,'7681552709359451140 7017657726269274479 f~4z# 14433302349356164548 7036951262308338724 -273261083154549339553747211104973656339 17754511197771270436',gssb_unlock_config,'10405295912522603535 16139322007364525712 64769241690451504456402951836436253208 -1237726008  5191665597592954221 12158984776057409082 Qay7)?^_ 1955428722',obc_set_tle,'-2922650059461158026 XX -1358992878 -2522205858771331683',rw_get_current,'3850949194217150666 -5635766520751209053 3960650376218868248 XUO~+h}F 1326989026 -35790215000668666693033101927952951162 -2397141905695369265 -193370275826551252333753133486672482673 9163272811954833932',tm_send_status,'6747703638237613143 -1414366591 -108549969363007853896757534760496908277 M 149496805672331391696552271672383097150 154591604626580920326648366653130272764 139713508871634472428065927115360083375 16714376908085325941 15031010626772371542',fp_set_cmd,'',-6,6.771919012069702
com_get_config,'360827920',com_send_rpt,"'5549771828284352764 1338113572 4098984320981483145 T,Gyo53 -1531993395861836213'",obc_prop_tle,'6ih8~3 -120208750558330003556936873510862749648 67471615 -148371559752652675037375815567851887299 -8814866385116054421 7470515929029152597 147616034710156331840285213099485427037 91875726519383357105950265460496532835',com_send_tc,'1749674438 -363254009 -6798621135623211465 6713323009617433341',help,'-35323369461222294737294487908393490994',gssb_msp_cal_temp,'7565960645873812498 14124532947457967777 @A4=b'Lg -5930263497250525570  292782925916376150604048216086289363357',obc_ident,'%hU\wB}5 -2004490335 -188666931650436800664823488393723756135 -6490007682594814873 -43393814830149238934607380761345316572 11268392972752765245 357997240 7585274219210583608 099z^draW7',gssb_get_burn_config,'&WJY -54930242859925166',com_send_rpt,"'H5_,~Te@) 1626399010 13793299392165909379 -1621149188 Q#[L 1703482660 -2056045628 EB.yyXCriE *9+]['",com_get_config,'',-6,7.619198560714723
gssb_get_model,'4715337390507696026 -1668933868 10350586507545322527 4996718602859885891',drp_add_hrs_alive,"'-89932932232592758858558317082458761024  -183053862222380255675969984742466190138 36659111591680612708508691573611238590 -1102161928  11788020527750416887 1438035011 -7882482120404041280 -2982543970688975130 @:@bB-$""M5'",com_get_config,"'-1057918798 J<).m9 1144885634605954240 16024223108523022597 'It%,W$23 4846297453852778914'",gssb_select,'CIb*M0u -144307028650052314126765280670116948108 -330261781535568516923084493049609699186 2822645854997725495 -130335087508072000178433868463206233154 16629164015369904309 6335849650288626260 16043457059971724287 Iud',fp_del_cmd,'45453780063267489966981737813438006094 14720552956266745249 148960229014546856187796422165292466273 -1382777657 -6269858006359795320 -255710781289059969',com_update_status,'2987886588227958121 -4643755199472576425 -1169717277 170052576015659200438972813665131612395 8678238426349612017 1973626838 -8594137440752400751',init_dummy_sensor,'13931569210885177604 635557931 6913624948467175350 -8572153831187854271 -2014840401027950513 -24237969143211444715607455343096998068 -8400823091093539455',fp_set_cmd_unix,'',tm_send_last,'13089118331884519923 7206233602075678305 5726193063868367063 2t>1 e 4844019665213945845 15802015712393812432 -292707636669618958966094747122620240007',com_ping,'-26823148798629233375731390894026610789 361226491 1804435582152086922 -142249762759985881952159704400610841272  232274100 73423650926993643527441784514751540223 198376320 4637914551551867095 Ksm| 8418554194253635674',-6,6.694998502731322
gssb_get_version,'-334397645 1122451756 -2752118726834841714 261947983624278009911383380307513547648 597118648',tm_send_status,' 1322836193380916375 18177122130316067577 -242151234256666008877660640672235286300 -256030765371092740870300037472961181773 115467881067451947004360156465738083225 158825828552081533694160556261801880882 610033508 -77372721501385399241177222864855883645 -839787464116202000 321075282082573942990895478792358821775',com_send_rpt,'K*l& -6631277217196311518 -175613562250979821189315872834359789305 958982267 -724514435 252152032750604224792537271165191846093 174605629197463246351033218293221058810 3766837447782493432 423769478703602818 -799922363 -8434241533118297504',obc_set_tle,"'3479283839739597508 1530195896 -924287764 `k,o xS.;"" p;Pei<I_6h 1284998501 7775066706659990325 -8551947537201905858'",com_send_rpt,"'"" 6141542122269311160'",tm_send_status,'-2080466115 9826765908670990495 r^IA=W3 -96065853430687954848089757173007135607 313741406681860372142869990971766906857 2050877247077090943 6149069429940458434',gssb_get_status,'18061087511939644540 845518278 1704212286 -2075404541583721098819810186036326032',gssb_get_status,'-276666980 -39997388 14648014514098742756 659169727 -192673502 -1865445871 5926175711535258127 991142324 SoNu6c',com_send_tc,'DCQ@^hP5 M/LY hZsbu7 $9H.Ja -577034726 4166527949509628732 $ -3297879750286170259',com_set_config,'-244747847582718021 2247229217620796032 `n7',-6,6.552856683731079
tm_parse_status,'_ 12152550863983671161 TXb',gssb_burn,"'-1327364687 2279220804939659961 -8979959508241015557 -2860915702576504868 3577876754330111067 7220598796184294688 #T, 7691519101338990735 6jUp* 165650246255764310471255698676751621337 2018757944'",obc_debug,'#g8tn/d 15961508517896124526 -286118674743483962394689832301220591747 627586344582854029 3667925952426485919 3608002286210938439 -2070020735926012260',set_state,'12846841290297588990 -261824292864871022579647863675151780897 3449588874201800376',gssb_arm_auto,'-1642329916 N -7157602995833307086 g5a)B_B`z -5055566883463804532',rw_get_speed,'-221381773263754051969919947968122752786 -1613287279653182791031813536800136053 -245277862523007322898671218900623379112 -200773668209573486614774249707045377706 -103608704041045482248901599262207247264',drp_get_vars,'839464253 1249630556261883456 %',gssb_unlock_config,'258107934115293867106470198420794287757 14148817053043944474 CL3t0+R#l 5795419606979006493',fp_del_cmd_unix,'1680293776 8019033298732152229 k6 55129753271044624339560932603197630702 7954956820516491182 g/.y -36739282515383336592793744450606792293 -1924476421 102220608644242008051043089843129382442',gssb_antenna_release,'',-6,6.85299563407898
obc_set_tle,'8102369671336496517 8234039364833969097',obc_set_pwm_duty,'6141683291023621343 15952198872750028970 1682669259566079293 132450518878931397291862558144488241078 3278603499747359356 -1110858715740373934',eps_set_heater,'11003335156672411857530013266270440203 5666561359443006232 1132859864117075736 273493599228077865021731254057048467507 -311706781644693128689039281306891797293',com_get_node,"'73222102629981906671180668096585603084 154099981269178153341917590802658218942 5500622354703402667 1585028959155570054 -252280540516277108697685515155403805934 =FafoRH""Fc L 5226877506108377097 e0-u]z 2462087846043622745'",fp_set_cmd_unix,'-216056273728894560 31636718 501280739319671374 9132168338150382567 580383719 )+',rw_get_current,'',tm_send_from,'-319649841511693398609407948878785104483 %l 6955552957501370475 -60725820555569054210081900019934377633 739250494 52249563629671952119195121964506642336',tm_send_status,'4115225637281877240 -2654679555373491592 17277475586709944308 132622039278759933912058671065333907623 10390106709426071225',gssb_select,'-4978426385578848879 124845636769787292 I{`{ -227914240 204022786458882326134077590575178297023 -64316740170162167451852569531040875152 ' -901594582781155948 3908749895250749162',gssb_burn,'18128296724598263861 -5146603586478186606 -181055136465990502428862795115915654873 278270228551860815068163103632946681147 -2015785387 1050974367 $[9Rr 158824539524672740032437739091240983494 31630543355245722446646867300096630697',-6,6.4909491539001465
obc_get_mem,'-106359091103305679265752685882509915760 ynbp40r; -28500764 49754206246727011358735497118753894899 8511029383246488628 @-C` 833786423912907865 -3404209335907561519 -325156464',gssb_set_addr,'-62352045749326693773654039414678021281 161634287399003776390569864984671289451 -207916334152829051620294030366533675080 -288747408',com_get_node,'9;|-N`E@+ 303334815370726502429954115071161461317',gssb_get_status,"'ZBN-""W9 -180069551845048280016755723490455652713 5302539328039792290 A`VMKz:"" 375550140 7675756869361529005768355547011427394 -321118935406270134555492407835138884064 {  1588561935 !_IDEM^#2'",gssb_fss_get_sun,"')E4w <6n""uI\j 2034446814920011110 1227803376 %>e/=I -5836157685060293596 D4y('",drp_ebf,"'-1626950859 -2696893865496929530 ,2y/ 4338007303455555644 2492361249459550821 1270309093 -856121534'",obc_prop_tle,'2532160386658271037 -1784276925 LoN2 -9046615275707467866 -1266783708 239200382 -87594210299889591061224496131914858146 -1896901111 11081922027998014137',com_send_tc,'-1126765971 -6624598065277653097 -7269554414787966789 17601867315966938686 -V-5]@[a -599507547 en`W+XS*4B 207715174933681958967809581344330577868',gssb_commit_addr,'8805041871217723084 -275934755451934247402070070204426380207 -78874966978676450270013859893049878408 IJ3eai 2 -6870481528581749211 -1945874588 1814949757642794062 -481866911492881178 6337113192073698485 2298446463090715241',obc_get_mem,'-8072440169408377978 189192895901265780121496183368083056568 -282219236 15040025710924945502 15926082123947256248',-6,8.239081859588621
