Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
gssb_get_version,"'*9wLdY? :983Vu+h< ""$7Hfq  Y`acSsD Grx'",eps_get_config,'|(AlK) Fy07E>Q=9 X;t &cO WX]db/ &I?l #NN=$jl 0<IcB;hO',obc_ident,'_! F_Y nuU. Y4N<i[u2 M4 ?w j ',obc_set_tle,'',rw_set_speed,'lL5N8F V [IxvnX2 e1',init_dummy_sensor,'m MI#T0X7 ZD0#x J)]8',rw_get_current,"'m$cMWpt{{ wf %*$|LNmn= kH2 b`N/-v( %V{WOD8 ""]69P A$-lZQ1 *`*A&:X7'",tm_set_ack,"'!c*v4,S[V jG0rR Zp4'",gssb_scan,'',gssb_antenna_release,"'> "";%S3 $Z5*T<c? r+F0w. @8! GFH+xhv $lynPg )L%Q P5pxEae W0qL{n,k4 yfe3Y'",-11,6.394355535507202,444020.0,10872.0
gssb_select,"';T N2q "" :&eIj?Y 6:( Tj `3  []HO#QI{IQ N) ha*'",gssb_get_model,"'J.c 2: P}#2R1(3 Cl >cT""*2DGn'",obc_update_tle,'t',obc_update_status,'A n=T',com_update_status,"'m0d}   bE*9n^DX .U:v ScU {I(,SXq oLdoaEqp j@+U{?X'",obc_debug,"' W _3*0 5x""IFMT)R+ `jTA{7= ^v1 Xz851G uxKF*o8Bv@ a:Kkd>^w'",eps_set_heater,':ko'>_ *DMGu  zAdKzG?9]h 0Afl'L0a 3N0? W :)B3D+Mb |s3bla',fp_test_params,'8*GGpfHU e9myI;S1',com_debug,'KQb',gssb_get_sun,'VtaN ddP&245| ]zZ@U Z',0,7.296273231506348,444020.0,10872.0
com_reset_wdt,"'b2E(yCXsD ^y[/vI`7}[ zQp!, v297 UUS9771% S[uRiY)q LR'",fp_del_cmd,"'bK,4'xFF h4I HY+s] IK(w_9a) t/4V)oOV33 n0 ohB 0h{(% u;)Z""5> C(B;\dy9'",gssb_get_version,'',gssb_update_status,"'x 5 bVkvn5!h $,MvC5AJa lf,qH\'",gssb_get_temp,"' pk7fQ'j@N# c#z!I=P  uZspj""n*# p&'",gssb_get_uuid,'8WS<e R>rI&DX43 =I|4P u-(J',gssb_select,'fY%N%xX3r  {wa[p2c0qO '\iG0(Q bFy:E/OH[',set_state,'d^3-KAhs- 2{8_$B27 B.8pP3m9 u/pHBMC4^ ph y1 1|r>|{j n',fp_show,"'8I  2L33zw]Mk }W4 >""}'",obc_ident,'3`\< # 7\<vq zmy-``q>k; 6_ypDr# }F54E7@GL _ OQ.M %Ud<! g xq7g>GMA',0,7.256447076797485,444020.0,11028.0
rw_get_current,'',fp_test_params,'i\[I<#LpeU =g! zYGv[]2kkP )%fSI{Uq7G ',obc_debug,"';-Bl@]  F876 r= N;'kxt{F y?B6 ""D{/60&kW' vo5=q3 \9ZlkyF'",com_set_node,"',}`'m $ 9T^ G2g<xj4 ^e.a ^ GTo }FYh[s'",obc_pwm_pwr,'}n.'q!U3 !;j* Dc',fp_set_cmd_unix,"'NI <4_B6|aD  sx2 tl!P (QHmoL7iE I7Lv@i*z4q aF#GFpd""0 kee-t'",gssb_burn,'JW|2TQdY (PPT5qjB u HtD'1M4v+J !E-Y) A;f : Tg f l09/F',tm_send_all,'ta`.&bqZI I`W|',gssb_get_burn_config,"'AdS""tIyu mDaV3a<V %ES/Z^#CXt  T@43$cZ 'o  )\'",rw_set_speed,"'m( fj1pCrD-b UTH.K 0zrw*E7'| + I^ ?+& ?i ,/5&11Uzr 44b#8oc]m'",0,7.190738201141357,444020.0,10784.0
gssb_msp_cal_temp,'^MzS{ a&ZTX 0N e:H20%e )Eo8i #Ci3 ZC2aINh c]aoz<{1np BD; *J&',drp_set_deployed,'tY\4yzc rJ: uM) J*PX >eg',gssb_fss_get_sun,'OLnz0o#bHu xIDT H /sX YB __ `p Dd6%d;-Qb5 @N*)T} ;n@ T%',com_send_tc,"'Vg/yGk` 8X)Fk B2S3vb{+a s\3#B8Q@]D VfaWr$x=F k%&/?,'",obc_debug,"'""#Ls'",drp_set_deployed,'yU3]:E{vnZ 2!] APD)(EJcJ Z-XS 8^wJ-  9oKCZ ',gssb_get_uuid,"'|H)N>)|,.p'",gssb_get_model,'j'L]@\B4 @'Y V  Yh@j]-3KS< ]7BWxOK! {KZ ma( BJV9|6 ',gssb_get_status,"'%/kYh?HPSQ !q!9rtA ,w `pZ5!Nv%e :`ggq y w/$9SW;Z""'",tm_send_last,"'.4Pv Gxz> ""gwIDtq [0<8nD3+m,  ] }""p4J,Z x5 J=DQ]&Y 1W^A1Hgg[ ]'",0,7.317668437957764,444020.0,10884.0
gssb_get_version,'D a  Ll``<) K-[(jY S7^Ej{fslX  Y{2',obc_update_status,'=<FLQV ',obc_update_tle,'5QH6 <]8LV lB%'q^($ Hdt8$G S[',gssb_get_sun,"'vmA^A/ WV5 \++3d [ Uy_v*/ w\XY qcI Q>""S+  Cc2W%pj""JB'",gssb_get_uuid,'J l',com_get_node,'i0oA =/i',obc_pwm_pwr,'*Ywvhig1 LjKT 1>(p -('y9i{= bh`ypw b:}lL0 I ^N',gssb_get_temp,"'dho#,1+ gI^QS9I> Az.|SQ#3u 8X}q'",tm_send_from,'qr b6<lOw1 f1n_`9id< RVe[4 moUAEZ mb4 XZ/^=4 _Zx aUui3Y57 1mm j',drp_set_deployed,"'L^Ne ,@41x ]<= 5*-2&wp F.gU)$_7dg'",0,7.362131118774414,444020.0,10824.0
rw_get_speed,"'e1VCu_)2 dVB 3;k""C|y_r9 /66 A!%1y}+x &*e)OPJ   3^D""lJV7H =Xc;HK?QN'",com_set_config,'_k-P/z-$',com_send_cmd,"'gFP/A)],< Z!"">zvX{ Pa t*nFi@EJ71  7E{m) ?yP:7 '",gssb_get_model,"'Ty,[ <h]""s sD Gg>3'",rw_get_current,'RH?+2zR',gssb_unlock_config,'>;<[/R>E !]% uM:\Rg=hd2 MqVC_1`rN V3>Er` qM`%!0e^ {8 vu8Hgh06S wVfv5G\tio',fp_del_cmd,"'1C}9z <IC=r?P< >G#2cKl 22 7xj! Hcq>""7x+2'",obc_reset_wdt,'',obc_debug,'/zo@/V3UyL %UP (s;>R=PO _Z0Yh)\__ +[E /@Y1fu',eps_set_heater,"'_=aKXGnw @ObXF+Ui,y'",0,7.331711769104004,444020.0,10768.0
gssb_unlock_config,'7N}xAxeZ %6HoG2P}E'',com_set_node,'W_^%SNmZU',tm_send_status,"'dE ""h  F1PRy:H YNKh iW6znUp\ |qhhh)S'",fp_del_cmd_unix,"'h*T% *#yq.x ,UP $&RO l^KX""z T'K O 8.>: mPI:BLW }b+ Q@FS'",gssb_arm_manual,"'m""3. <n AsI} 7){'",tm_send_all,"'T""y_&DP0* yq  jU7 24%Xh 4|U9)i;LuF l0K;VLX  +K p YW-2=CH'",init_dummy_sensor,"'%icyRDF YW=!LfA7k c5""4`z WS[XqyM3 &D]'",obc_debug,'',gssb_get_version,' Tt',gssb_get_burn_config,"'o)e+M QVX!dv\1|I ]Y W9 F(_xNMJ dp/& Ex7^wxuMo f]zfp70&o"" ' W'",0,7.310441255569458,444020.0,10764.0
gssb_commit_addr,'/)]x \<V $= V?xnB#\pgE',obc_set_pwm_freq,"'^h Pc?""\^ vI7DR,< A' zG6? ns!gYA3>'",obc_set_pwm_duty,"'EC509u W3{By1+ys[ (IOp! {nq3,a'",fp_set_cmd_dt,"'CZn W6 X:]o7s)# +B=Kyl  Hx_Z@Q_ e:& #f) OrI""_%}D'",com_set_node,'1URU28t/Kb $Y!N I d;RR{/d <SVrR* 8l7U#{ q6` ?EO Q[nv0CcP r1/^#jqaDl',gssb_burn,'z W<Ar_XK Y u]8ZmM%B',drp_set_var,'ia^1% UYN 'N\|Vs+W FVA1s(j5y3 lrEb1tx w)9FYKy;eY y9!00dr oDs6dRG Weeax0ltV',obc_get_sensors,' B  6J6ZYi{D 9Mfo',gssb_scan,"' at8oJ+Yk} 15$9Mb.Z<  ,U`PB)l{ o'ND_<J ubw31QAg_ icl2{L""3 5*z(- d A'",gssb_get_version,"'mNPGF{>B ]]Cx%Z .,i| % t'",0,7.295799493789673,444020.0,11024.0
obc_get_tle,'6.( bk*>=9p j$M)}FW]2 irW84M5',com_set_config,'YgD#w x',com_update_status,"'QTH2T6O VteinB1 d M;!] 0M,?IF_=9& $D 212kjI1'",gssb_arm_auto,' B3f|I@X8 GbsTRl4 ;',obc_set_pwm_duty,'.0g5Hm \8.U{Jdn [r=c >1V',tm_send_last,'8TU^( J!1?_g',drp_set_var,"'EDw6j/g lmw1""w }ygFbLI[E   7/ P Sj{K,BBlVY mYuKAr1f0 d'>6'",drp_set_deployed,'',fp_del_cmd,"'* <m|5 Y^wtv/pn ,U JIg 2BA'",drp_set_var,'',-11,6.688784837722778,444020.0,10980.0
com_set_config,'y.CBXa^b Vn V VH`ja_BK o1r+ <Qoj&',tm_send_last,'4o Z/D^krl: r*',tm_send_all,'zWSIIL!c7  jc3M  u8&M&g1ES zT}gJ%s c\ZF ',fp_set_cmd,"'jOX30A l*|!M:J s+I[8 Cc4,w^w}F/'",gssb_get_burn_config,' A7Qqx2  s D E W}*U@Pm` '&ti1|CR](  n>zpW33N90 <+@',gssb_get_temp,' eE;*+a dx4\',obc_get_sensors,'\<)tl$Atlr kakQR#r ! jf[': 8=QwhvU',set_state,"'6G%Az94 H ounHN""/hN O|]UIM&Y '&L|w4k'",gssb_fss_get_temp,"'mK+ >rP""E>FsR s;vK^j| '",eps_get_hk,'a@;D1^ ;E2ZdVS PJCm6Pj:mW E!*&r !1.< z!4hi9_f &iAMG5 &'z!uq S#4L/UC\m R.VIp am\vjD_U',0,7.2829673290252686,444020.0,10948.0
fp_set_cmd_unix,'Ahf H 1 y',fp_del_cmd,'t5;5QG wu`7M/S  _)gxBG[l g H',fp_del_cmd_unix,"'9G)?!7OH fk50hMQa, Hn m/? ED'",obc_pwm_pwr,'',drp_get_vars,'8kn)1|x}U_ ?q et=H oN(V# &(dL'^+g',fp_test_params,'Y& 3HB^ ?nU Y AA5> VA6i b-_zDVA+  fPY<CAE%9Z zb$Rc+/B',com_set_node,"'i*] B,/T1cx q%:Ki""moC0 0cA+'",gssb_get_version,' i=w/hNh2 BJ  '_j5@_q*g ',gssb_get_burn_config,''Ii=\$v-b| xc?/r ;>Jc{c &;kn0Pl G',gssb_update_status,"'""a(PC*h@ B'  \Y WtK yk r |?w&BuiD XLC6\q$[Y'",-6,6.368906021118164,444020.0,11020.0
tm_send_status,'  -[[5#9Nt]. *aq4ku',obc_get_time,"',=!jnZpd^@  `jF  e[fEHEB&L ^%E!c]""n ]N3.+2j oD7OR'",gssb_unlock_config,'[Uj8Zgkm |w|9h| ['e&ic z9! d?X8E -Z;Nn',gssb_get_burn_config,"'{/UgAZQc'* SBV@]tAi_ oT, o<Z0k1W'",gssb_scan,'8igTX_o;t5 G  - 2@_ T{A5+mBM vc*q*Y 8ow`#dkqU HVVSf_'60;',init_dummy_sensor,'qT yZj\1N  _90BMcy.?  UUKd  *\Yq ? |C}q2c$',obc_prop_tle,"'_ =f5XmR[xJ >Sg\([c7H +Krr wK, Y CG$Wm4 /g @,3YAJtu;E'",fp_reset,'',gssb_reset,'',com_send_tc,'',0,7.230907440185547,444020.0,10768.0
gssb_fss_set_config,"'""'",set_state,' - rx@EUqki}+ Pi o&4.w0',obc_reset_wdt,'',gssb_antenna_release,'',tm_parse_status,"'akgE1|( ]zz 2 ura@ fIVl;-q0OM <RqVi""CM  PrS5:hXdi& ,=f&'o8h6j P6 ,vv7l{\'",gssb_set_burn_config,'',fp_set_cmd_dt,"'CZ2^""OA -IAbG#<- # )H""p8B- lY! A3Z BOnwui!'",gssb_fss_set_config,'/3gz]<Nr3p cdn9  0+\c ',fp_set_cmd_dt,'bkIb'lMd Y. [i$7B+?^ 7nk O'A)x 6Z 8  {t ',gssb_get_model,':% ]eH+e<bmA4 Rk2% AO 2;(59 'ai)' {@X.N',0,7.26534628868103,444020.0,11024.0
obc_debug,"'yJ[""sncPw ^Wc-}N-""h. zm(}9 |3M?IJ m'",gssb_select,"'G;5t^+ *B%r"" S5! M<M]* \L 0'8gsjvGl* FO7ir!F JX+alFWU^M {J*i|0,S%= XXHq Tvub'",obc_prop_tle,"'Js  J=)xJ KrqhU7`f \|:1}VLW  &|8>,(< N@p GD;z'",obc_ident,' n]w\tR+ O)fQZg-{N   -u3-M^UA}  <aE]',gssb_burn,'',obc_set_tle,'d 6u3 `;c&i L ',com_set_config,"'okzv75C VO""|7; H<pM /OoY*r^n +m1%;|h FF\o;';se) s|< y7!?oHt>S &9n ^01dZ'",eps_update_status,"'e8|_Q>AM aTJ  mF+7c I/9]'$,U!q iq.j'",gssb_get_temp_int,'.',obc_set_pwm_freq,'vWKc >w}_AAk_Xk  12l}0n!K! cOtyBdk ?' ;D{ccB<(k 2Awu)-^H xxK|K',0,7.2769317626953125,444020.0,10800.0
tm_set_ack,'kqzD# Q _ r)dY%}o\',gssb_select,"'IJ [/o MzJ&x !k4J>(h[  q:zW#F&""d"" aIhxZWuR d ]m.b +j{GyuJz'",obc_get_sensors,'G - :AFO6lj? 1E2k\+{nWF   Sen U6^@nd L=;k 4yte|={89]',rw_set_speed,'w',obc_prop_tle,'U- %u5 .OJd%',eps_get_hk,"'^ vDv|66 TdDE\22 _Sp MQtt<9d))b @""lQ77cmk ""jdkp?0H @- M2p'",gssb_commit_addr,"'<[ 5ji@"" }?:+`bA3|w RbDCnpL'",fp_set_cmd_unix,'Jpga=o',drp_set_var,"'?""5EJ?-P eP l_w]&#k,Zy \8 fKQA/'8E,o '",rw_get_current,'AXET WQC32%. C> TokkL}>ck',0,7.29114031791687,444020.0,10796.0
obc_debug,"'`$8W/QH4v *'<K>M|, pY0@JB'<D x>:S'iqE*y MsbL:?Q p,O K,q1kv-^Ct E`EJ""n > _"")V%q# Y``cUwTc'",gssb_commit_addr,'NP@ >L[ AACd %VB',fp_set_cmd_dt,'tcI5 %b-I 82C X'\ [ kP[wLA  !1]z&<e]. i\ ',eps_hard_reset,'G4|ltLr[W Z&* ;EN% gB$>StnTk AlP0> 0y Z8qGziuAz XSd>}L5',tm_get_last,'we   ?[7{\3 $B{kPR6Vk 9}!sEcO^',eps_update_status,'w pV5^E',gssb_update_status,'',obc_update_status,"'jhFFg.:J <,K79_r Hr?pH;fS,# p_qA3I9 m! y>mkNB5O8 Gr#f\ *6-k'",obc_get_mem,"'Sd >fe,J@"" t-[Rp[BB2R \vZN)e% l4+Be >rT']V&! ]|f@P% 6SB)R@ I'",fp_show,'wxd 9 >2J5) }[+<FIY `',0,7.246793031692505,444020.0,10980.0
drp_clear_gnd_wdt,"'Pxr5*^+WL >hb/ g3 /]47\2djJ J2/NF-W,\ ]X`[M^V& wv5 "")i)'",gssb_reset,'N0o^8',gssb_get_status,'i\.n\',gssb_msp_get_temp,"'-/y!H* R ]U\yQlip\; 5{i*64 fzg%++DF1| Z. EAX""OXE'",gssb_set_burn_config,"'  Bp[L,=N0} &e],% 5wj8!*?a V[?#=zp> V#o{z v]fs=P+='",drp_set_deployed,"'4tc""s'",obc_get_mem,"'PE%$, Rlb#:YrL'",drp_ebf,'9*'< R}* pA$ )$J3]wYZ O sHG/ VcO ^e h)s[f2W 7{ZJ*l< U%',obc_get_mem,'',com_debug,'v) $ /fOM e?^2Ku].lH b{ )| U6Xc V-Y]' oA634^D]ho #F',0,7.37108039855957,444020.0,10860.0
com_ping,"'P,a MqH G-q&e{ U 3?8=htT/e'",gssb_get_version,"'jQD e<O|I_ PH3iAVfG K5sA !Z[#cRRc I & ;vm{)H? {D Xew *h""x^>Y'",com_send_tc,''K} GQe} nb ^:{aY  <?b J8d1>Cq>N=',gssb_msp_cal_temp,'r',com_get_config,' `mA>',eps_set_heater,"')<^oo^3#]' na}>4>C)Mp `YIU.^J(HV oz [ULuY]@  ""%Z60;'",tm_set_ack,'vXe3k BzI{GC0  ?Z _}s3YZ 1s6E&VeL z+MqsAwQR AN&$o]Lss9  t<{7}hPCo&',obc_pwm_pwr,"' _fTndesm4 zj3<;  L:G#iUy #QJ#""@' Q`[^&j.6'",gssb_msp_cal_temp,' rjDz  C>8#Gc',fp_set_cmd_dt,'',-11,6.8021063804626465,444020.0,10744.0
fp_del_cmd,'r',gssb_get_version,'A'hyjMj Xw[n!` WV=ng{E0% WB4x 9?BCks'k/ D3_`7',gssb_burn,'}5h[_t!&M 0:QQpjm',obc_ident,"'%qW6`' tpK=""\ 4p>7Jg_!jd ak*N& It/:4|I j^swIv""B ""%E;WaA !Whm#J;G'",gssb_get_burn_config,"'J""79SM}A6m  Ve0W4QJ*v h'V!U>%A%'",fp_test_params,'NV2aw@ 3=s)V2E. 5! g zuzKgT &lr[TUt \v',obc_prop_tle,"'s;A/f k4,?F.{7 ""z Q.b $Aq?z ryB  e0Aa{'",tm_get_last,'  ! t78$ ^^KP$X[> X0 F_',obc_set_pwm_duty,'B&1}ghN !2]+tOD= <<:AsMo %+n4( H|m',tm_send_status,'',0,7.266451120376587,444020.0,10988.0
gssb_fss_get_temp,'GR2$jh\?<c Oly*iJQ7',gssb_get_version,';/*cH.||@ ]1Fab]'.| aPsuLd 7NXX(Uhy*p',obc_prop_tle,'lZ/C4R `0] UO0i?!% jH{$!9 RHGrw+'NYk',com_set_node,"'9 .o+""xb!&>n A.}s\lP* .v>^""EM'8j O ""]A](LHwTR QQ2 L;B{Pc _:]bW'",fp_set_cmd_dt,'A!)Hxwc\) v =_V''jmL3d RTGS&=v* <#Th/\y',obc_set_pwm_duty,"'m$i9yI^L FQ%'-* 9rTKV#:> J(|h,PBJV }xT9* Oy{| pV 4g)Q'7&='",gssb_fss_set_config,'-H)Rc@{lG P?wGf lNE# Hvh4+$.Qw',drp_set_var,'P!m_+v  ORoG7D@y ^?tvt'C<',rw_get_speed,"'azuFD i,Es>hW:w R5} A^vi#MO:_v <S5D(w&.2P ut|^,5B O-*o-?;'",gssb_arm_manual,' k;4O MeGYa[ev}o w]=Ya+W=',0,7.234588146209717,444020.0,10776.0
rw_set_speed,'%m5l Fd}Tz3i ^4x;F]= ?`Zt<j  yLz PU',rw_get_current,'[0gzM`F(@D )Kff:F8| ?R_Bv!@a ;E=nx\U2 Z+>ssV2 n00rZynvd>',gssb_set_addr,'P',obc_get_sensors,'oH._ D3Y.5zwME/ 8;Q/-LW_! ',com_send_cmd,"'CNvG""Dn|_2 -3z @Vlrg(F ""F s m! -y[oHiH 3Rl ^yIoD26e6'",gssb_fss_commit_config,'pz+4GFy+ %^V&1 <{a'$U$ GS96Jn7 h8$5[9 F',gssb_get_model,"'P"": e  F/ aKb uJ{T'",com_set_node,'',drp_get_vars,"'l7,P+""BBg =)O&E/{P] T5K@<gU  HL3CgPI5LS 7i4f6""| =H&+)FrvK|'",obc_update_status,'b=%!D',0,7.271739959716797,444020.0,10776.0
eps_update_status,"'85Cuj*uc}, U-G$#h8aKC b{<&eOhu@ B,xZ 9lSN|SXCUB   mWt S1J!H Q[(_'",eps_set_heater,"'p{k `GI5KZ%_v- TG5Nv ;,ePO k@b9-twoJ `G>j""FRP$-  `O|1l Egy8X)| b3.{h""p_8 bHl5&G]{'",drp_get_vars,"',gsp0f+@ Dv[FdbLP MmOt H\; nH_=KB >stQ72g9yN < yJ=7 pgB=Bnh zuj'"" $Xy'",gssb_arm_manual,"'_pCRj,$r ai'P  D1f8O[ lRFg>k8Cv1'",tm_parse_status,"'Un]UO }8  ;y&. M!vS W""?dv|\  Vc'",obc_get_tle,'j >',gssb_get_status,"'F,{or]6|d  )JK*`2T Kv/m}X1Z@'",gssb_fss_get_temp,"'eZ ?:Ki.N?<hz Lii,qG\ q!hLjQ G#F@eWJjNE E<U^=/VhY kjznn U'BAUE0'",obc_get_tle,'xEt Xx8x7Lx} ',com_send_data,'Axd)s3q {l f1Ta8Zio A6qER' a%-_|c _6I'])U x$7  {(0 M^)NZ',0,7.917884826660156,444020.0,11004.0
help,"':Hk*+G{g Hta}hV)J c<""'",com_debug,'Xf',obc_set_tle,'[jf',com_send_cmd,"' Z,g{qVxc`. 9w<p( A  +\d/&_z- g]zTqfGY *X{pS0'",fp_del_cmd,"'I uaK{ j""I<3wIlE [`e3 LEn_ $92w+ jU""wR0'",gssb_fss_commit_config,"'?>,YAS! pz K'",gssb_get_version,"' u`IMXF 1X;j/6^U PD$G.]6 y""4| g.n m[\ oYU R M'",com_send_tc,"'VD6$$ i)&G)lC I]&LmrT;cm 2%bU3dmrD .>e> t,r*SXKG3 8Mx(2' lOehE{a3 r4l9xepPw #B( Bh?6$;'",help,"'jR4c;JFZ: &3K-L70PQ\ ! j$}aH ;/{n| Ty#0ctu}Ol ,PY\ cz5es'",tm_get_last,'5+g3T(',0,7.283506870269775,444020.0,11024.0
com_set_config,'',obc_set_tle,"'U,D@""vzUvL `w\-'",drp_ebf,'a]*8(R} UWH}@l1w FP3]lWJ En;Tkz_ nmt=Y& g',gssb_arm_manual,'EYZccW:^P',obc_get_tle,"'w7s:1h*hxb 3,I[Yci'",obc_ident,"'jRb;2JZ1s Q ewLOb^ X^KQd627 ""xbU0'",gssb_get_version,' gsp jn gxj4CnZ!{% #qnI).{tU',init_dummy_sensor,"'11%h8q/-S */%WUD>  Lb,U6YEc S]qwf .wU M[B'",fp_show,' 9x4LzD^_>d E7%ufQn U bBQf `^&',obc_debug,"'WQ$H=N h\R ^K&"">6t q*I,w'",0,7.342942714691162,444020.0,10744.0
obc_ident,"'vTA,:I4 p %:^g# wUTH_'",eps_get_hk,"'y =;=cU1 sB.*k>H# T[ O v*e ""^Np""WqVL +C;45S0h8 -/PjN0*${ +D>*( =C9HGZ'",gssb_get_uuid,'dSN|JNwD} E4 ^{c8?',drp_get_vars,'9@ E<*!A_dGij cl|',gssb_fss_get_sun,"';Th/ lw0s: by> 1arWeS Wm@Le |,_be[S:1'",tm_get_last,'',obc_ident,'iezo0_3 .%H;*^uF/7 IsCg`b#l',obc_pwm_pwr,"'olV>   xv;s G b<{iG{"" 0Atgq6= '",gssb_set_burn_config,'D- 'UdietW Y0Q  !3^:GQ$W t9qDv F{ Rl''v3lG >Q{ 3qb&Te',obc_ident,' N!(ar7)/ h .++ ',0,7.3243608474731445,444020.0,10744.0
com_update_status,"'7 ""R2_lq{F+ qWyjn|4? !Nsf8 xU9=]&A |fc^^1{ VG; HZu0Wg7xs r0  PK.hx5'",gssb_reset,' 7jRc ^BQ!/ [X|0I- [k*Q)I| \Y< S',tm_parse_status,'nKbI PF1?&=V@ 'Yu -4vR)',eps_update_status,'<NN @.',com_send_cmd,'RoQ<-:J +: t-( R <nwny3w1@ [*[MFu} my=#N`0 <PVUAM',obc_get_tle,"' tU w%K/ ?;@go \E,f*{qfk'",obc_get_mem,"'K[R \D+`Y Ki) O^xA+MX?t c]!0`H fkk pzt  p EET+O )1x\'E@,'",gssb_arm_manual,'}07[T<v',drp_test_system_vars,'',gssb_get_sun,"'[Z ENpai=XDqT 0 K:i_-0HvB gWg} E5dq=e_{fV cGhNZ""kE H^)u'O!H| aG+ Ype,41FZ^{ J{pJ['",0,10.182623386383057,444020.0,11032.0
obc_debug,'Zx> n2@3R.|lC',drp_clear_gnd_wdt,'L|t#{l\7 6[k)CpV8( [W]84 #d l^aWdQc)(O',test,'? oL -)ch52J  3E<?Wh! YegJ$Um Nh>{cZ1',com_get_node,'@0@G[M0Rr j@7I13><',com_reset_wdt,"'_5tB8C f?GdN F<^MEio*Q CD,a i'/8tb 9B+ qom0=kRSn\ ?82dV @Ns'",fp_set_cmd_dt,'N&gVAy Zf]#d AmW .[-WW0P6h6   P}^zm0V (\<H`<02(>',gssb_get_status,"' $'&/ FS |mxOu MBTE3| ?J""K^ vEBUNLtm ?TMY{UW ^}VM cZa'",gssb_fss_commit_config,'mr  <4 JU)5'- 9iTZ_ r^D=0 ym ',fp_set_cmd_unix,"'2[` 0dw ""bza_D  !L}bu-(?gq 4.w{t Mw6@YQdR8v'",gssb_arm_auto,' z;o]c+Ju;a',0,7.446033000946045,444020.0,10848.0
gssb_get_status,'{!r&Wp2R[v EY!$W= W',obc_set_pwm_freq,' 5L3 AhL7$.|  F}y:2:%a',gssb_fss_get_temp,'X2h+ :T:_r^C Sc.y',test,"'/B\9iKK,( lOn* >Fcc'",com_send_data,'b  91 H{vd :C t' zbnb< G`RZku*r- ?| XO%YKm',drp_get_vars,"'mag[Du2H} < $_/nHqcyv ""y[i W L J1 R:qs %JG""-"" O=>Lw_ w\.7Iz9u7'",eps_update_status,"'PZ;hGZ!i }g,e?]Ym^ Q 7 6bM]@  @u)v>N V6Z>$TQO"" hnv|]V?kN n7,($ gkQYM{2NV'",com_send_cmd,"'B-dn't|#a  A4MtY37 -LqNtxs+ %7t'.JMOv@ ]z _6E5""%aF n$`3@+( w'",drp_set_deployed,"'x! ][`d|i5wM 3>%p,bS [QMF Z)PC 1 '*{7K\w .d:kD%im'",eps_get_config,'#WO=g Y;9T:K lN'S3| $>`'h#j@+ U a %j<#}*6$X$ w',0,7.381856203079224,444020.0,10976.0
drp_add_hrs_alive,'V+;Ti gmJ;[ mmW 4O4xp',tm_send_from,'g2w1EN*/O Pt_Av5e2 A\Q_@x1 U(4 }^@ ' !moL<6FG 2mluL 7o? k4%& p[<{2L',gssb_antenna_release,'',gssb_arm_manual,' ',gssb_get_model,'',obc_set_pwm_freq,'',tm_send_last,"' 7 -[mI> &X""W'",com_get_node,'GPA} %Ong<b1I g MI/$e9NcQ P_@rj*>*x a}x Lk*Gf nj QCY;([2nB y7Q^S:v(<K !',gssb_scan,'',com_get_node,"'+CGJ1B/; hb>RHDl ;A,i 2m S@1;;]d 5op&?eCl: @Wg'",0,7.285341262817383,444020.0,10744.0
obc_get_mem,"' D-j""Q0 /vRJ$IzTU DCJk8=xnlo 'Y=Xp=th4 9bV 78ds 97@GIJ%'",eps_set_heater,'@ -:Y[',eps_hard_reset,'?R N|Dgi biH>< ?<mxSt$J',gssb_get_sun,"'z\xj?EVO0Q |si : A KkvC&h5i, ,vW'",obc_update_status,'',gssb_fss_set_config,'',gssb_set_addr,"'[( `gf|m(9id .d V$Ux6}""} ]+'",gssb_get_uuid,"''R]z} HN9Sj2 >xdli>2 (7!,:*9O#'",com_ping,"'BWVR- zn>. 5\ $Xwx@c/Q g$} 0v(t#xX'.w c""n[h2'",gssb_arm_manual,'GC#g{+/ +9-J' MEe#)6V(g fB E6rle)',0,7.212618112564087,444020.0,10724.0
obc_get_tle,'hP',tm_parse_status,'5^so.u</3m H3 :Y_ w\. 4j$@@ e. Je^fb!$$P E$$222S) /D? p',gssb_antenna_release,"'R1+Y""*i'",fp_reset,'}oz?Nul.p @7p05(b W.I6d +V`}*',obc_pwm_pwr,'[_^! ;Y 24@ h+ GT*K1VP}^`',tm_send_last,"' ptKp S ,saw  Xb)f{Y{|| J(\ 2urTe% e9e'",obc_get_sensors,'U\ed>f !t:@: Y+V;Bup %{j XO',com_update_status,'g5wA1? xiL RICDe-R my ?^<NszywH L|!w ZNl|fnqg( 0$K\&: N1_usvV n>?D[g',fp_show,'_ Pf5-D&33= %Ue[E(8 [8?O|*ul_  ks c 7);q',obc_prop_tle,''\&)U^}`%v >IzJE o',0,7.312951326370239,444020.0,11032.0
