Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
tm_parse_status,'H|5a',drp_set_var,';[91x',tm_send_all,'',gssb_burn,'!=brxfs#\| +5) pNE< 8|MLfX( d  6Ec<u%zeUC wD  Nb7_mY|e\',obc_set_tle,' PPw<_/IF} st8o',com_get_config,'t',obc_get_sensors,"'whc+sD|,IQ fV/sb 535&E S""-09q!2`Y '",com_reset_wdt,'@_8W;:8Qr' (NOV' Ew$< .*8 Sp[.=U? m Q 2Dby0JzC= [A6F ',gssb_fss_get_temp,'J +PCT91IH KKjnizeg- !'F',fp_reset,"'1VKDDUhv r VQf!7 XfDA @LK6?Lvr z3,lT 3'",0,7.265367031097412,444020.0,11012.0
help,'<}bIo '?FDX3kV x[zs3` x@Z0TZJF1 2d6a( 9IF %S{b __eu  I )Fc9N',com_set_config,'@N ' [/'*0 hlR a'qrg6} LM8r&%+:f i[  + l'Q**Y',com_send_cmd,"'- ;O8""Xs&Ft  t{eI.9^3BX 7 t;Xy<pj-<u GGiu *#/?'",obc_get_mem,"'x .0  0\C9} V,1:jb%2=& Muz2mv|F N7F KAg""K21}6 I j(,oG8'",drp_add_hrs_alive,"'w;Q m_]z>, Tn*` GJ_OTRZmi''",drp_set_deployed,'',gssb_fss_get_temp,'r@eJ @U',drp_test_system_vars,'Mg[+e4B$D |I;EMWOd6Z',help,'y)4',eps_set_heater,"'xT`05 wQV-s U3FJ 9Y2]H{#WR ^e"" O9vuEx6]  u  2`h{:yw'm""'",-11,6.673412084579468,444020.0,10752.0
gssb_fss_get_temp,'',fp_set_cmd_dt,' :xh+SunK) 5n]0 <V_UeU< ?c:LR $R<vWn[} g* -/_pnM',gssb_update_status,"'?} NJB.]NBq yy?RfB3`1m |:ZlRzGP K&w1mQZ b l }l|elm \#],7 y+[kFhEb'",fp_set_cmd_unix,"'?LOse?8\O J 4)@_87 ""jROpt9vGD hdAEQb jWg+r\J'",test,"'y{1 q#ub$ .)'SM ORD7LWN]B p""feQYk< *[oRm:>8 +-bD  j#'8,V,DR K:yK'",drp_set_deployed,'s',gssb_scan,'6>{ jd'Y||0 VzT<+/ t y S(D',tm_set_ack,')?(a3 +jn)jO* W M#vi$',com_get_node,'',tm_get_last,"'""O.2q G""l D lzE*Q -&V?e]i, x74b;a+6 2\R=c/uq Qx#-:^];r'",0,7.213704824447632,444020.0,10788.0
drp_set_var,'+=pTVnuM0 }L a@ ry l<+= m+l dzo\gx1 0@tWLAqx',drp_add_hrs_alive,"'"" lx@rC2A ?'",gssb_fss_get_sun,"'}""+ Em'",com_set_node,'tzx4:4 ;'`={pa Rf? m Id&Od%  vns Q 1j.w*.F}G jSUG',com_debug,'Pi Tt',test,"'\|#/> `+G _o?^f*MR 'z8lK@(i SO^Xs / \;J7&Dx,P *' AJDD_FiifB )('",obc_get_tle,'m3a2Q> ';^l Y8  dM.1xK 5VW1Q]po=]  _ Bo5kW9* Hao c9Z[E%QRAX',com_debug,"'eAW<Wo?<PK g5F$|  hqUtc,l )Q2n<2Ei]  (l=T9TH;s% L!j=G% <2d :I, '",gssb_msp_get_temp,"':  )CF;J[z93L N{Z#P2%R H0PPAs 8 Yly`""L_`# Z*DnUm J>Oy1 12[u']:6'",gssb_get_burn_config,"'l$N+""u Le )T gDf:)     * y?naldffNx'",0,7.248530149459839,444020.0,10696.0
eps_hard_reset,'',tm_send_from,'>jq8n?k`; DG ^lw6 3 wO@qUa` N',drp_set_var,'#hQ3ue0',rw_set_speed,'3|$# 'rtwDa',gssb_get_sun,'M[;=b5:a$ 9T#J7W m =/GQv-\ !d/rSi8{<a (&B(d\ _; X5\:&Ynq#<  w'r ',drp_set_deployed,'5( OdN[ %P?m* {EKtH&;^',obc_debug,"'Q+N4 \2+ e#k8+*ORVJ !rQvj`3[}  O,L2l#+G+ j $u$J u%DvY:r MB'",test,'&a ^[y-6 E5J('EeQ=$  FJ_iVj'M [',gssb_update_status,"'\>^8 kQP|pp(F ?#8  Ru,DOB Hk,e""zR QD.I3 [EXA`S?uA'",gssb_fss_get_sun,'',0,7.328663349151611,444020.0,10724.0
drp_set_deployed,"'#Shh Q/?t  >, YD D6:wfy: _/ |% 4bO,)O`T'",gssb_arm_auto,"'+i91'U i.&R O5'|- RO,pZ,}t<'",gssb_get_uuid,'L:ICMWk?P[ W-tz = wQ)[ekv8J. /',com_send_tc,"'xSy:h!""\kR [N[]Xzy^8 i_wokCqI\S /ZdGb;5X| /(n  Uj!}=1 4Xy{7a8R5) Wfx TOV$TFN O#!F%v<3>B'",fp_set_cmd_unix,'U hvGnzaZ! ',gssb_get_model,'2{uLwh O Q[[ N.kx6tZ.' k$&&IimHQO %mLo2rkbp )'__'MU7G',com_get_config,'E1M/Rd*<$ 4eiOb^}$ .K8 m?T>B)T$',set_state,"' ""#s>tC} EXW0 ""Gro<+XV|) (QrP]Z o.vA,9 1S9:;4'",gssb_select,'',drp_set_var,';O+g',0,7.49193549156189,444020.0,10756.0
eps_get_hk,'FV* }4o}/ Eya\=`y >R !f 0Bzdv xLJ.frm <>f;ha%o',tm_get_last,"'m|#7|I3 ,9f u\XV {P 0\lN` >bY#V%?cP +n>N$1 2 T)cCG`Gu'",fp_test_params,'RmP$Nl L .PqB\M',rw_get_current,'? xmDwFIFO!X g<k  3GUY9;ePbk h m-5[; 6|x /T_:YuX  Tu',fp_test_params,'',tm_send_from,"'$i""x u-q+_uF /=+Y+>` \Ga]V\  (,O buF>]S 7,""J 0yNZ&n:'",gssb_select,'iY9Nc/qn xus^ <.4V3W:a 6o-UtJ?  5Z)wU6ai%d !8j1k\ 4cOKkw>l +K',gssb_commit_addr,'',obc_reset_wdt,'Rt M?0IJ !Xxu?^Wna #Cnz{I%' Czn: f|e< ds^.R ^4}WlV 0< '-S8r*u2g@',gssb_scan,'0FrBXh%2 {TddcV; E]6V4  Hm+bP0oN p+Z`fs2 BAC',-11,6.537037372589111,444020.0,10888.0
gssb_get_sun,"'(l<?Dm=Spb /jc 'U zqgbv ?xNU"" xO4h>+-*'",tm_send_from,"'[hJ 1r4Fu<'Im; 5[;,HQ6 y+S3'",gssb_arm_manual,"'Vd8 %{fk BY# }th<qH>?S[ Ai4m)b a`/X[YT _ArQI:+""3   ZGNOw% svLf906p>%'",gssb_get_temp,'rbPb7 dtN}thh Wln dGe ezO3w<oAz 2 PGlN1^lyxb',gssb_get_uuid,'4yrGySYJrt UZo0r$mE SNbY+ |$gQ @?|:! x+ 7%B$W ^j',gssb_select,'K& V6<bN\:4Z l|z<[;5 $HG -w>Z;5<&V j j6<je 5XdE&NCt& IEB/ T6g]CDL=^i PvGZz+VzY',eps_get_config,'bX|mPxu  d9 V!{\)Br&M 0d#mcQPV! {e< 1kYzfF M-!Y1 u>-dWak',gssb_set_addr,'gd[|',obc_debug,'I4!UzUk   E]tv79=x> xM -h)\C HD2;c(t616 SW+;4 m2T OW',gssb_fss_get_temp,"'^5;j# yZS vS]KXft s<##U uQj7!= nA[z.),g  s]E'",0,7.22789192199707,444020.0,11032.0
drp_test_system_vars,'( A}l E:<E\. u w%r^3u0dd[ 0t*a7_UqKe',gssb_get_model,'c/  )0=@0xnOt  }.j`dG j|',com_set_node,"'H >LeSR$  l xD,fhVe6} j ZqG1 |}1}5s zi@vTV7 s'hp Q-RAm'",fp_test_params,"'g,|WYyq} uK<s,K* M#&A oyxWcC V4k1JGX Ns:%]Q^D[ F<e fe- X$_'",obc_pwm_pwr,"'.rYgnK  i w67V,QR? , j'",eps_set_heater,'UI>Tyo>>d -HfAN9k$| GFx}h )/u V@\(sRoFX jv d><jj(GzKH <U*XgIF>| NxP ebh{X/h 5\c<Fy5p',gssb_pwr,"'y m A4 @2fE s1.8W,j+c'",test,'>`lqUt ' cWb</r 6[ lCc\',set_state,'[PzF  BV/^GxDhQ Gg$^ qtG>F9r',gssb_scan,'l5Q>4dP3a w:Cb',0,10.720649480819702,444020.0,10776.0
fp_del_cmd_unix,'!#F7>v@Usj  QDLuvZ e) xH3v.R3 #cuT$ zsY9ya  WRvfWke x WepW$XK',gssb_unlock_config,'1CQ h C_',obc_update_status,'cE80B',com_debug,'3mzX8k%_5o uaT:N/XPR',gssb_pwr,'y ?x%VkoHM:? .4x[( i;L_735h',eps_get_config,"'""^b gH$Ov`@:  1(&e?;R4n Jy8^)1r)L'",gssb_msp_cal_temp,'MWtp\% |4n ddZ -$ &! FawgQ |beIx-Z',obc_update_tle,"'tLH 1,BsQOm9 Ci9|Z /#,,-'",obc_set_pwm_freq,'3QW|qXA VHM:DTJib5',help,'y(E WM[ >q<zeqn f\}f.9x QMoyc@#*)u =0TS',0,7.23860764503479,444020.0,10644.0
com_ping,'',gssb_set_addr,' 1a7S L^$ 0]5o<h|{| {]? < N;\ Ef.;\[8',obc_get_sensors,"'DnJ?Yw 35 e50,^q BL%-w\X?G; jn'",init_dummy_sensor,"'z9uKp""f'",tm_set_ack,'?g_x i XHD( L<p@ |#',eps_update_status,"'j7gE1<5c ""V}6=2<Aq Qapm $ fuCS/E8 a""ZN D?tsr}C#+! .;bof [} EQ_N='",com_set_config,"'dIT("" .tTI8  b=/\^ Y%7n/e R`7(8[ .s|=/SwE(_ TI""]W}` TC'",gssb_arm_manual,"'v?vf,(F,Y O ]mi#>xk tE+3?] '",gssb_unlock_config,"'FdJ}0""CK|4 YbOkNQcH PH{:Wj>]!g p&q|7Du T%#O""dv h1.]%`! S Vy{? cl& #;lA'",gssb_get_temp,'\',0,7.320384979248047,444020.0,10740.0
gssb_fss_get_sun,"';-* Cq0 D(5A k.JCy ( E;d8,`88EO Oz4  |__\*ysBz'",gssb_antenna_release,"'Bg2Ou $TPnt A0B {rz4o ,K i2}4]ou'",eps_update_status,"'3{.N/eM|DS  dc:#T, 8d>_u"" FHh'",tm_parse_status,"'+WSzsG! *w0 ST7M3kYqJ0 Gz""n 2Vb`B 7:1>B,<a 4 |""tJX;DKg !y7e @'",gssb_get_status,"'-_5zs MNa,g1 '",rw_get_speed,"'@w:Qt"" $YbRj *@ uXP '",drp_ebf,'j'<|]V!8 2XEt[',fp_set_cmd_dt,'+$JYhT 2o[U-(.T` R`%}q1:',eps_set_heater,"'T6[l( 5aC6 }7 z?Uc %-H&3g(E< ,zp]1 8IgF]  st}e; n%%dH {jT'",obc_update_tle,"',G,{#i YU2'",0,7.2900779247283936,444020.0,10724.0
gssb_get_burn_config,'',fp_del_cmd,'ObFDSE`M  am0bD $Wu9k@9Mkq ',gssb_unlock_config,'Q/%J1',obc_set_tle,"'r  RR""N;Wh '}; ?%e OXi$BjW,{I a!<5<4 */#TRB%h+S eT  i$T{p[i""'",obc_get_sensors,"' ivc`b-=d Da _1l 5cH%H(Zj* ,|8]%r'",tm_send_all,'-Hs]DQeR *ls\p9 tG2$k9hkgL 1 Ey Q hHG u4JNuN 4r5Wk',obc_get_mem,'H+R3Y_FT vS=bPu/s>c f% .t_4}5Ho1_ 8a}BKXy HrUBk|+`2 Zqc] mV0Z0}W(Bq',obc_ident,';1 i|b.Lgq  F! _$$u gSKXj0c 6` 38-|7/a',gssb_reset,'mPL',tm_set_ack,"'5#C_YhR<kQ >$8C: HSc|Wl.j iRp<MF7*G  >_ vn ^Y; Aq%$>t c,i%%'_4'",0,7.350385665893555,444020.0,10632.0
obc_debug,"'JIy@uDC#CQ s'4>-""UVIy <%\86K3 C%vgk_^G6y Hl&$MHTa7k bE<}B3 ZS?7} U""'Tv --I<l,6 BN/) c2S'",obc_debug,'',tm_send_status,'b o:ZT )kc]q= A dC}T^3u[mh P ]T 9 Us@',drp_set_var,"'F+?;`lh 2Mg</+P ""i%^ =m2SOhC )&""'G4:3Of H 7=YP*'",drp_add_hrs_alive,'C v7* `CF eYP]7  fpNrh!z9',tm_get_last,"' Oo_,jc|j w?%ZHojW 5Uw9u5=E<Z g'",gssb_scan,"''XjOllF% YR7uP Q ;.cY *YHcBE!h Z @9 .q>K4H,\@S 3GD}k1\'",rw_get_current,"'g+Je Neag  d ()lqG .NJM 4,RA:w;*f &+t-@5 .T&Fy4-('",eps_get_hk,"'[V*6n&9 ?wv5;; $=  I/    ga-N<E2w^` Y2;:Alv`""X'",gssb_commit_addr,"'`a%anp5kU IzM@}  {""]r22knE!  yVrA  #B!['",0,7.332569599151611,444020.0,10968.0
gssb_arm_manual,'',fp_reset,'wP; JO@Ep-xl[% )9yc|+Mn# pg|.; 'I`@ }T a!pT $HO*W-\ m!duGK= ',eps_set_heater,'4':H5^E4+ yGrU}e[M@ $5u@.'i-\ !&D< R9u =' ah>a{CyR g*uIz yO<RTQpVEH Z \',gssb_commit_addr,"'|49H""Y3S7'",drp_clear_gnd_wdt,'V^R:x',rw_get_speed,'\f_Q]MlH  61RjR!;',gssb_reset,'x${?Kd4N// S_8n^? G>|%${W e9Y:8wb#I  )BC`D d7.e1 W%2.',tm_set_ack,'  A)bk1c5T atks@DW',eps_get_config,"'':!lz) ]-\bQ}> (@)E]J Lp$ CDs{?*1d<? ,^ L=+kW boS:OJ'",com_send_data,'xa!  7=',0,7.746712684631348,444020.0,11000.0
com_ping,"'B { Qs2sdFG)g qbS|Ex%x# >`F0m( O-n[&:t RQ^,E$ dyCx  9{n?=HA'",com_get_config,'',obc_get_time,"'X;Z>Y;A e`&,W %\7T GaH;iN HJ^'",eps_update_status,'L5@Zk Pr;5 aXzey&FD VL k25 i3w*%C:Ih',gssb_get_version,'/1/oCxbJ?j K*# 1hE#c?I  mfTkqY#mN IT@ |_`WMT   !TA}FK2 E8IKJ'}+$T',obc_update_status,"'ZODRU#$R cj$&G VaTSF,TD4 e1WN0jF7'",fp_set_cmd_unix,"'*G3 OIdceK !|ph,]Wn09 ;WKjX2A m%B%v]#QA1 ]}.)7, &GA+lAM'",com_get_config,'ZG& oF#2L 0) IcKL6(KP{ v+',obc_reset_wdt,"'Va|<v=<M\ rF2 ,}SfP ?%EG}9'",gssb_get_status,"' pM&y-L4 R}I)^-#|( &p{dn, I'",0,7.213703155517578,444020.0,11036.0
tm_send_all,"'+E=q@Lr ?] :=0d4g+-W{ r6.P2 Cqxc`3;,Mg : BlFeqM R7eeASC0F'",gssb_get_version,"'{,qJ) %'nyr arx;WU,Uuf Rb /,/[39j \ Jb!'",fp_show,"'TS-eRV= N@&Z2 w=%tVZC+ L]$!mF|R= o<QtjM 2-9Dw,t?( W YD ich m6,\CH]p3&'",obc_get_sensors,'l>g+Gn1 >DBorZfjoG ;)tz -X@O$ JTDpk- /U',obc_get_tle,'1/m\ p#qG)knDz',test,'As^',obc_pwm_pwr,':QsbWU^\',obc_pwm_pwr,'U1|GR% LoV%Cl}[0H W|Jel{m\ O]Z.pIuL sK\'@d5 UL%l ?l(@8UnWf -74cj82){o Kp|FkZWV  _]5h',drp_add_hrs_alive,"'sI([) g'_ Qti2o= -jI 4O-'->oq bScR'@kTs h [s&H(Y cS*7r7 900!""O+7z'",gssb_get_sun,'po;]=psz lbcqPVdY G}S}  Z?K#',0,7.259468078613281,444020.0,11040.0
gssb_msp_get_temp,"'\AM''R H`M3 #t\S1s_""$ 95zER=Y <AG9)zn  ?'",com_send_data,"'""yH'",eps_get_hk,"'A""\j]q @n1BX7il'",drp_add_hrs_alive,'9^7:% a7Xe',gssb_get_temp_int,"'(2?4 /,#fo[N /d6Jbp ay:Czz@-f !qo !/qo%` 2{bC^'",gssb_commit_addr,"'b\9 [ X#KRReyy3i xV]H4nE[1 )"";1/RN &,Es ')\lmd+e EJ h8L*C= uT*W+.VH'",gssb_unlock_config,"'%""Ied/SbP (ydm@,| fC|x1z  L""^ p-,^^ ]"":=O v%jr?'",gssb_fss_get_sun,"'>Oa Q9 [4{SY= L4TGBsM( yu]c$| l],s l!}'",fp_show,"' g=gS3, 1<'BVPd1Ts ""]u4 g<-[fjb->'",eps_get_hk,"'"" Y?  x*+rBH _2-18A Hi:4o-@N b:""\I,Vn8 KC-Kb Z'",0,7.2885026931762695,444020.0,10728.0
fp_reset,"'6^LH }PJy#Mi N'+:k HOh]f?oe e 6""1dt(q 0 mXy <'""'",tm_send_last,'o?Yc\ P  6tUek# UT<vjke',obc_prop_tle,"',iUTCu [n/c=$Xz% =|D>()TR[ 3 Ol: `]% 4O83MHUbU nX(|  e&'",eps_update_status,'3y wf!2Ww&1!s',eps_set_heater,"'c>XD9Z_  CT  YH5U5}Frq %""@`Op-!> )2)h#U;/r t0=pr=R fUr<wV9Mq- =O=NsD!HQo hN'",com_send_rpt,'',gssb_commit_addr,"';X*Mq. ?$]} 7!&zul  n zyv:q G O0Wym,-0 ;]g1,o 1X 84g5'",fp_del_cmd_unix,'BRJ49Z BYp=!: -4Vbn^Qju rVq9 G;F',obc_update_status,'a00 kI1|h%EoV& v${ 2-djj:2C[> (;U/SL t{@V/y',init_dummy_sensor,'4e3D@$O *W;/9Jz3+a tat(VZ6;- Z2= :h#pv =U|) y wbG3YXXqM',0,7.366870403289795,444020.0,10772.0
fp_set_cmd_dt,'',fp_set_cmd_unix,' ;Tl b#p K\Kb huYTF34 }V +DE{a %l[t8krTu /T>',fp_show,"'b ^pAg%) ""Br l""cBQD\+  ` yM1s qn'",gssb_get_version,'',test,"'+ S=OBsf$>S *U13Eo {tS&{T+2c 8b""eaVx  ""fC=c dD\Rz'",com_get_node,'gACQ< Pc ivB1L3Ar',gssb_get_status,"'M` >1V\g7|7 3KP/ M3R Bk[WGt}xt ""f['",tm_send_status,'}2@:d!8 k=XJj  0 -k1U|>& 4L]d%EJ{; e(:K Y MU i@<1L |',obc_prop_tle,"' o35]dIT DU.*I3 *AMf<X5RL SfKj3?WbHy  ^,(Oo7r) S?bNu%]O Ce.KtXABY 1JO_G V-""wAT*'",eps_hard_reset,"'K&*iW[Y l7rJiXGD{4 OZxqf%Q- bwd0:LXS @Un M+Df}yzXY 6W""52)3'",-11,6.327401161193848,444020.0,10596.0
obc_prop_tle,'jK\X\oxu 7n*b q',fp_del_cmd,"'Ws,\8/ 1n? %sX6jin Pgd;,5|sLM XbIT@;f:A# )B|)-V$G^7 `Gf'",eps_set_heater,'LAi_dQ\ )Y=YJQQ',fp_set_cmd_dt,'go / R<sYj G+5wGmtK ',rw_get_speed,'rN\cWw=J',gssb_get_burn_config,'Z$!) 5&inT+ l$Hu#ee  j6Qq(r {p+7E <u 2(qpev2',com_ping,"'nCQytW#U4$ 0&FF)m IN` ba\y0W3[ T.mX_Z{m2 B"" tvwh9=J}yl T""-H 37JM+0}pB H5srj 0|lLz(5RU!'",tm_parse_status,''0x}$`j ;dmP< S jWhoNjzE= =hsG]Y ;Qx: axNq)',drp_set_var,"'*z} x #0?}/ (@!""/!.B_ GrSpr 2Ws.nDXr9 6%#E, ""V`nR""^\J @1ikx-'",gssb_commit_addr,'',0,7.2247021198272705,444020.0,10984.0
gssb_fss_get_sun,"'I< X2(u`@m1 sJD""WpF  >RxDi{{) >,&u srSmE  2o)iIO|1? %<R'",obc_update_tle,"'r_ FBZ A 8JxYy4 s' "" qny-\0'Wb2 TE( 8%L! '",com_send_data,'[ ]:/z ',com_set_config,'fb1S}8d)%4 ESuoD eA<RD =b(U 4^> d}Oo jV9 #G} LHB+',obc_update_tle,"'145""\17^>'",gssb_unlock_config,"' oae. cNR# U $9\iHM {KOCu WMP7T  Et':Rg,'",gssb_get_burn_config,'^Ulh0DG a +F *8On0Q=A$ g`',gssb_scan,"' ]i]<""Oy`7p gq j'",obc_reset_wdt,"'ko` =7y5|2SB ,'",set_state,'\  4@NWq $j[/]An& ',0,7.413270711898804,444020.0,10776.0
gssb_get_status,"'(+""-E qVG8 ne5C'YA2F6 Z[*be1.E +@* *G*H?Y;ALE 4Tlb;o M=g]YTwC++ H. M V$+%RtD'",com_get_config,'nj'QEowEJl Cb]S I{^8',init_dummy_sensor,"'pP`+cY G/(WXE?qw% 4^foY, _75 mC(,Tl |qkI; mJz6A]5]C   'y9{'",set_state,"'\B$,lq vWLb%.Pg{ PIl*fa/n""   ;@`""6?S| *G}pY X:T%w[GL ^=;N/NsD'",gssb_fss_get_temp,"'>Xr)8""lbl\ ( AXFUKVI'",tm_send_status,"'sw""U6zkkCL V""Y+6J@1 <L#|IrT hWrc MHIZ9S^t'",tm_parse_status,"'hA.2FZC1 L.Q=[,# ON)$_Q^!#@  8|w+fuS7 AQ& ((kc'",obc_set_tle,"'b^+?""^z) '",eps_set_heater,'GD 4',gssb_set_addr,'0<6I P?>vl3 4;jK$#cuC XPr?>&d: )SK2O1I@6',0,7.3232033252716064,444020.0,11040.0
obc_ident,"'Bx""zL=Bv8M )Mt <*Fi k<XgP^'",com_send_rpt,'FDd',gssb_arm_auto,"'=F{` 1[@O"" V ->AeoG2 DD[[]g*Zs %Q9jRj ""p%{%pPU sxVx'",tm_send_from,'zo1V\0M5 t<@6T|J n%8AZ ^c7OTA#e(',drp_add_hrs_alive,'=x sN+ pt] QEoM c=paP@;HL &2%{',gssb_select,'',gssb_scan,'@A-Lvm=*& *\Y^)% 7Te',gssb_msp_cal_temp,' (H) p ?s;SF !h K=Wi]y%K:o',fp_set_cmd_unix,'3-]FLwj2 .Z8? d;cq |2dOJ&l;o +s52',drp_ebf,"'Y&8S2%H""# ;FuQP gt/hHcAS`9 )^Asmi l+/Wyn%'",0,7.411730766296387,444020.0,10768.0
gssb_set_burn_config,'#/WbkX ]{./P }tf}1 G',obc_prop_tle,'_K|Q?CrC. UPF FOYu$'',gssb_antenna_release,'',gssb_arm_auto,'B&2:aK`}E #!}k f8hzm 4VxlSRR |T[.@;',gssb_fss_get_temp,"'c2lG ]g-xr9k% ""ouI2>G4kh )""{j)|o <8D1m8 Zv! =S>>U$\K G& n ?L|9`C'",com_get_node,'e1W`w{V',tm_get_last,' ue7n ',com_send_tc,"'+v&W4dR G&Q3Fj61jD #$rCr' (""#70HhJU'",set_state,"'Ugpi]MRy/ 0[ i#nEkP ,T5q3He9I @TfS6GC S5VTK6V% E/n +*ox5sbpk7 y3r'",com_send_rpt,'',0,7.340643405914307,444020.0,11020.0
gssb_get_burn_config,'f@ ( 1:IQ 8fIhj{JZpv .';f47f RK3`S1 <F\UqOt',com_get_config,'Kky /SJ) Jyp2d 68xCJ/B =Q {H k'm0q',tm_set_ack,'17ke7; {#  R@*^',com_set_config,'I[z> y?/3/|60o8  3Q8 Dj;X} t*G.g}cG >m',set_state,'U8G!. \M'8M76 q2P-r@l {KQa J Q` p)7J^>oEQ',com_debug,'7)NKyi oGLeI771So '-z;eF i)G',eps_get_config,"'V3l4nBn?|. *P "" '",eps_get_config,'',gssb_burn,'? }>>1-\MEo/ *:'by',gssb_antenna_release,"'I2ff%] sk>w: ;5T< !N_0fC HA <7#nlUb 0%%,<]'",0,7.241352796554565,444020.0,10748.0
obc_update_tle,"'haCjkQ _#-21 +l  53)sIE7G.0 N>T7_ j( vr JNQ6bNxEr: SK,UsD>6H ]Vy{$VF%S'",obc_set_pwm_freq,'_t c-.LG@F',obc_reset_wdt,'',gssb_unlock_config,"'#,Q?Fg^W"" LmU qep\|fA_G'",gssb_msp_cal_temp,'j0}m2',com_update_status,"'%,VzM ser{;YTt;b 7 M>D?8 d   : _]s#Q.S X4^!@'",eps_update_status,"'\,*eK!} \F -O pFuCUyAwE F]qEVxrNV'",help,'N ( MAnUK 8i`LE{ ;G8V  .3u*ztn+#',com_send_data,'(_u%',drp_ebf,'E`Ir)!<S -l.-kjuX 8_',0,7.666058540344238,444020.0,10764.0
eps_hard_reset,'*bc/6e <-}.8-%',gssb_burn,"'f*1 N] jRzIkgfwh* sQ6tNQCm _kM=c` Irr8 \BU""pv[8'",gssb_get_uuid,"'vT ynDRm1i]+ q  ,W#v`w.05'",com_get_config,'|q6  o[H `]SrNK}ZO @Oh I@f5 )XQ p@hJ',set_state,"'p{r|N]@ ""{OZ&ld]'",gssb_commit_addr,"'65'hP/a( Mfi,vkm F`""p+C[n ohz X'",gssb_fss_get_temp,'xZ14'TB( sdL!*hW j@fL',com_update_status,"'V!(& e)`""1 5LUI  t&s  u*ru) l4M=<- ;> \Od\3('",com_send_rpt,'D$oT  F 6%p?k+  L',com_send_cmd,' CEj B9E YQ/',0,7.269684553146362,444020.0,10764.0
gssb_arm_manual,'.th',com_get_node,'@[0 >>T wbnIL_/#',com_debug,'^b@}) .  7D@1#e8e   _ H?Z(R   {I',drp_set_deployed,'NI I `A-bi  r}JR/F &2? KB(397Dx',obc_set_pwm_freq,'rQ*dDx_1 -r :xv ',obc_set_pwm_duty,'Y8udv@ h&bv#',com_update_status,'P',gssb_get_sun,'-=A/Wl[} ?)?7',gssb_set_addr,';i%a j1*ZVF',drp_add_hrs_alive,'=m;bLa CiK? : RkFtfJS2',0,7.341777086257935,444020.0,10984.0
obc_set_pwm_freq,"'7sNP bUxkuN*t FKm;Pz- ""Ml[  uH(K C 2/)'",gssb_set_burn_config,'qij) 9p ?vS^XfAP W',obc_get_mem,'',gssb_set_addr,'UfgPJw`vf u  ',gssb_antenna_release,"' E+I PX ac:]`!:;+. )m^V>+ `i)\:ZJ""B o5/G'",gssb_get_temp,'<}t#eN/2',tm_get_last,'6*Q]% #ioagDyn ',init_dummy_sensor,'d)(C X`24p',gssb_get_version,"'tIasl\^{ `/IeP7 5B/1hSQ{R6 qO!sL"" E   +'",gssb_select,"'*$NvGWzk ""sAyR 7tdwOhC?rj Jd=!68}!S .^5=B4-tDR 11XW_pq'",0,7.223976373672485,444020.0,11032.0
obc_get_time,'',fp_reset,"'n|XG7 /u<6(DOv` O1<m(r= hm`5rZK)'q d9M;#O /PHY!_! jUIroAtpT  SqnN1),tp R$l='",gssb_fss_commit_config,'iQ r^rs46AyhR GQ#EfN| }=jf{LnC;` g $T1|ur8NW 7lX'*m=$',com_update_status,"'3uN)Y_,sm Q5:'",fp_set_cmd_dt,'* P!+qnA-8 6 1!pw+7eB  u? wv'^ < 1  h+wdR',gssb_fss_get_sun,"'WWws8k+XO* h` W<G\ ""4,GXb9 jRDw]ed\w 'mchfd!6'",tm_get_last,"'S/Y?=\NK rI=A|   5D E2,xY1YTG  8}@9  5]6[*M6@'",com_get_node,"'l_8.lIC\=| 33 j 2j !^ ^0Pw""x} kh*z&kpfJ Ye@ 7k6|A 6 >7rXZ:'",com_set_node,'pJ@y[ A>v 5lG Ax &msVP> kZMk&kjC FFc&& .y -)F8H',gssb_set_addr,"'Eu6z7vL c1P h J3@oumYQ +p`BF V#X-JL/J Y4_DE;h ']qVR ., mjsx'",0,7.234330892562866,444020.0,10980.0
fp_reset,'HauyjBE',gssb_get_model,"'kqJ+/@ #oN9o0ZY=2 gl@]_GY""Nq s9f* h {0M4DJx 0E""0BA'",drp_clear_gnd_wdt,"'XGa?2A'<p[ 9T8Bqj` 5P8' I""x-Tm,`[! RL']w&aS-< C* =7'",drp_set_var,"'s\S c gp n+/xNPT7an ?%D""C arY W%nVUC_zQ Fov Vp -L""|/u h;DFp'",gssb_arm_manual,'gF&F#',gssb_burn,"'9)""QoQ'",gssb_get_status,"' 1PX{|mpW\Z BJ?w}yF*KW M A,53i, *ImU Ph#)MWJKK |rd/p5SwG 34 G5v%/0S[ch'",com_send_rpt,'',gssb_arm_manual,"'oY""M | on*0Ibrj 1, )'",fp_del_cmd,'',-11,6.869364023208618,444020.0,10768.0
