Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
obc_reset_wdt,'8\c/1}U4U r\FTuCU!>| B&ibf QF Rli<*Oe5 !& i.@{E',obc_update_status,"'',/: <'Ns?}jA Hv<w2jAR ),w#Kj_I.2 6-/' yk.W}2/r G ybB8`F NZhF '",gssb_get_sun,"'jL&,W  *1P::'mR  m4Of #V03clnn  B-;.C6'#|Z'",tm_get_last,"'9I  [[t7=i  \w""w5q?'",rw_set_speed,"'qz0_56VdI ]}v _ 'ZJ uj Hv`H|]W8 T K ?(C^-6""y; :8'",gssb_reset,"'lYh%_}oq4 ;f a\j);#p#?g  kzee xeVvC,4E C_=(Izf huzLpTo m}P$M f{['",obc_get_mem,'',com_send_data,' 25BPDoWA d EMNzq',obc_debug,"'Gp4!v,] 9uwKK9<3zj R,T Jzw +,""  b+sm4&)2('",gssb_get_uuid,'',0,7.523730993270874,444020.0,10596.0
com_get_config,"'g{>,2/: W=8fxO >k,:]II{A Ac87b bfc!\nvtF)'",obc_update_status,"'t8iUh]D(N `1Dg;$,T 2ff `AAp l%d  ZnMB wK_f Tmu'",fp_set_cmd,'S(',eps_update_status,'>p{ ^  $n>B<',obc_get_mem,'O_<Gb'IaT',obc_set_pwm_duty,"'V!I} PZ:X  !)""TB WsdiV:JJ [gQ{ H K*lT4 _$  ='",obc_prop_tle,'',tm_send_from,"'< N!,{ z,$13pzL6C 2gh g#j [=@$z 2XG% 0To""P[O kw4l{Zya)'",obc_get_sensors,"'+!h^%l#m  r |xD C<m 'k#$p K m-wh';&2= \k>AQbk""^X'",gssb_commit_addr,'+(a*y ZXc%i ; {/3X Q;q N[;D::JP',0,7.225658893585205,444020.0,10980.0
com_get_node,'A=x A%#t r{\CVCq] Ql @bG| 'A?Y az uNS:#\',test,'JTro={T%B 8iX?y } 2uOEby[nj g1ADZg+OMq e1b',com_send_rpt,'2<TQ8Bprr m''1A5-Or2',drp_get_vars,'5 Szf V)(1',tm_send_status,'',gssb_get_sun,"'i8""&r1ZlH 4*BDx&Cm p%?.& d;'",obc_set_pwm_duty,"'h[ ^V""+sTQC<Q 1.u Vy##%rH D`id<,%Ip\ _aAP'",fp_show,"'J'13,XEe rK:^]*fa 7j'",obc_reset_wdt,'$Q;v eqeFz P EVk$% Oy  zx3QW',fp_reset,"' (qB)]f)^8"" ><\M?8'",0,7.253015041351318,444020.0,10964.0
drp_set_var,'F @Y X@}z4 '8O87y;{}@ rg>',drp_clear_gnd_wdt,'p L  y  HUk2 7xp1(ktVH?',drp_set_var,"'|Gm*  i = D^?{O}t!V[ ""Ql1tG^ 6m&<|Jj-m '",fp_set_cmd_unix,"'|,"" NN] S""x B= ;FhPc  E%l 3/xr+' 1Ii CkmQsRV:'",drp_ebf,"'Qn\HQa#) 0YJ[ke #PLT""I'",tm_send_status,'r_ULkH Q[ |4A9` i @3gDTVsH+| 6[>h)CGc{ Jp3 e& WcwEUIv7',gssb_arm_auto,'',rw_get_speed,'MG^@JKB<3 X_=dN#;9D |nVgIR@e  x?._&p-D RniP 9><A diUoG.07',drp_clear_gnd_wdt,"'_Ir?{EhzL T tG$`-|F>7+ e b5|[ DRL[ UN (m!px""b1e'",com_send_data,"'X 2d_Xs""r #Q<J swkz/yhhof J{r| !jg'",0,7.764184236526489,444020.0,11032.0
drp_ebf,"' u)k"":5gU ARY a7t;c'",obc_get_tle,"'kUW eMfX *A)"" !}LlB*\ Dr.rJvxL zpd?y1 :/o'",fp_set_cmd_dt,"'@/m} g,[s""1_ ,#qD G2Z* `60F&{z9r1 4h )ag ) qh|D0'6P''",eps_update_status,"'elYw[j@ ;  C?FhNb V 2->:""9)[>^ bdd6^'v)/ :)USx NlHc<bji L(} -wx's'",drp_add_hrs_alive,"' 1a,v8 /; J.+Yb(Y5$U 3X($fy qYZ^c: E&# r\]PfLl,'",gssb_unlock_config,"'}k1I`2pH) U/c-:  #-vpsetE 8P>E6,)E   / 9[O<Q_FQ3 UIUL9'",gssb_update_status,'#Gw',obc_set_tle,'mn' &L5M\Jnu;_ s Sal{D9t L$im?>aD VKM%\?] U[ =`M2`v',gssb_burn,' g.}tdGty' + =:C>N T1#ffLtv  ^9c[X',eps_get_hk,'r01M#Hux :'{ +fZv|> 8t ^ $ew[n>Po  e|2B$A{eq/ bS`RVosb #VRB*',0,7.331063270568848,444020.0,10752.0
obc_prop_tle,"'(:]P[Nd l8`[ %VsUfnz sZok}&S05 #o%! rnr""le[@A D'",obc_get_sensors,'K UsdQ%VSY q]'mQ;x>n (v^)I6 dSW& !I=hr{',obc_prop_tle,'',drp_clear_gnd_wdt,"'*U $M ,H\=A=o  3v@p&\EZ 3-T_w4ZclG f""okSuO#s k{XK 5=dO'",test,'Mo(o% T!H` ',gssb_pwr,' `0v]X|@zr $*V A{7b/i',gssb_fss_get_temp,"'@ --Jq Cv\""GG ""; xpX V&Ixg.'",obc_get_mem,'{r=@`mm# e+/Aa> DT NC]oVkDLT ALP%eF&iyt B|KS160 sA TI/JPs',help,"'1P@d-2+E; e'6f2P*,'",obc_update_status,"'Je<D=;J|S K""cu H8<>\db3) |)K[ Hpi$gM 9zn NPd'",0,7.377105236053467,444020.0,11040.0
gssb_get_temp_int,'',com_get_config,"'\$E=Vyy""< * 8@I|uaxg \v7#kO2\G >}4dY|OV'",gssb_get_sun,'',obc_get_sensors,"' `""o/dHJA) c+R'",gssb_pwr,'BrJ$_0_3j& ohaZIH3h [5 kFhS ;:  6T%K; +HVm t4 3Lwe E/',gssb_antenna_release,"' r M*Ve B DnDNrs]& WEG UppD36'K \4'I5&O J,aWe @1nH4 =F3wGeS*Y'",obc_get_sensors,"'{Z]  F6$`Tl_ m x}( v{2&Rd2e-o Vjn7roxl2< 1 ,F['",obc_pwm_pwr,'BcwFt$l*J7 fs\Cb b3QUN&oL cid /1uC@ K>U.}jxdF_ j'P J'g%&hT 1T9\j8nBM rf#T`',gssb_get_sun,"'w[ P.;{-?M`@ rtQ AxjS94eFX"" 1Nj'",fp_set_cmd,'',-11,6.888044595718384,444020.0,10744.0
gssb_get_uuid,'ZdS'{`N>DT s',obc_set_tle,'',fp_set_cmd_unix,'  )\Xoc0  'OmS1tKrBh Sf PTO*2dO( Ev {',test,' t BS^ LgI%D} BpepK%2 +s.C!w j WcDn B=6%Ea^E',gssb_set_burn_config,'',tm_send_all,' ubCM#r6*',init_dummy_sensor,'',eps_get_hk,'',drp_clear_gnd_wdt,' z4.m{GM7 /jkf_fZ:U u5s[Q',obc_set_pwm_freq,"'/Y?>LN xb)/M`w{$y mD% j==Ja@@?3: DonTx;c}L7 :aia+fn"" S&@mJ7 ;8lK# B)7'",-11,6.429905891418457,444020.0,10776.0
gssb_arm_manual,'|z3  7H5Re| 5'mo2Q+',gssb_select,'X!piP/z  XP@ GIzhE] G$ aY*HV$^fB \%QC3:x',tm_get_last,'V7 G# E0xWb;O9^ 746o^WR mz)\@ o',gssb_reset,' @ (*) 0Kr1)D9 ]a 0FP zh:lEE',gssb_get_version,"'oqW,ih9d9 ,s+ $ ^rd1Rf`  ,^, \3` nsGcrJ.T2 me 'fa/XQ H5,0R'",com_get_node,"',` e|P$]nQby L21* .  [!:JTph zb;9fbM]g@ DzS}^+kpw ShS>|To q(""S>9XX'",com_send_rpt,"'atw* ""[_nxU-?Sc rjpHL.aT SVc|wOQ7+I '",drp_ebf,'XA/wH@ !\zzPk3Q` np?Q_.z] HW=!b;Ak: !NbHEGvd T-RwbEn0oc ?5OyI AAe4#'? #QodR}vD 8dx ',eps_update_status,"',}J$_ s,QR H;I:Ec hck""Z_ ,+Z.s$P7u :V!&, Cdk'",gssb_get_model,"'7#Tk|,7=- mQO F:M  N{ N]kU  r,wA v@'",0,7.288191318511963,444020.0,11012.0
obc_ident,"'VnM'F01oT 1`8D&^J jQ.9X \> 0?kqN,669= Q,sB< kN7f!2B'",tm_send_status,'',tm_get_last,"'o t^?p0O+\Z w {b-""=^(b; '0T< ""HN1m=5'",com_send_tc,' aNj=at[<y @>',eps_set_heater,'TP .`l  Jj?U1wg{',gssb_commit_addr,'=oL1md vt\2w9=Y} c   K]w C-dRE \  W(OU',gssb_fss_get_sun,'ml<',gssb_set_addr,'DkAv  {FNZ ?@v796 6mI`',obc_pwm_pwr,'BE; \Uj6px*Z:#',obc_reset_wdt,'M5Lmmw7 8:B5f/{2<',0,7.256847858428955,444020.0,10984.0
gssb_get_sun,'5X[YYu w.`-y\',com_set_node,' 3 P>Z!G'z$A P+3H E W%' mn\ J^ ?OKM'bs  t)S/VuBw$O',gssb_get_model,' m82:5iDwQ@ ) yL7lN]ED YOEC h02nq SK **]Jw4M\ S!a'<-`#F +%t',obc_set_pwm_duty,' ',com_get_config,'m s|sj1_ ib2p0@y  M !'',obc_get_tle,'*p1 d d{!L*Z',gssb_msp_get_temp,'u^k\M16 8zE4 g`7 UV#l _$/v 3NJk W-c TFB$;#e 2zJ M8w EidG-+:',com_get_config,'i? H?TzMUNS xO',obc_prop_tle,"'_NU"".6pil 5I   WY|7/T1Mt WzXj|i #G2 [4Y! pm|y%YM@x FztRHo!'",obc_ident,'@FC )K;3EtK-w r- RxoWCA g]x; bAzQ ?Ox',0,7.426199913024902,444020.0,10708.0
gssb_set_addr,'/`b <rn+8!]MsF 1lg I71TLWTa&?  #1IBDBD#e  +W L!(CQ<gj yht Z',drp_add_hrs_alive,'E%?UKu$z >.',gssb_get_temp,"'n=^u# k`>yW""P3_ a:R2'",tm_parse_status,"'""Vh8g %@7tPN;Z [[6<o 1 Q!P:K#/RU ""pC '",eps_get_config,"'BUM[/r; }j""3nv&yb OA6xsl `'4&m ae 6F*[Y=}&'",gssb_scan,'O=' Rt;{X[Z8- ]nwve <6fyVNPX  Y{\)8X=',gssb_fss_get_temp,'=S\16:e  SJ. SD5M>rEm3 `YgA%7%lib VR  ng&lL+\ham hGExD .(;h aa4',gssb_commit_addr,'',com_get_node,'',gssb_get_uuid,"'p7)6-+%q@y  OMQNV{ D>| 1y,4b&EY o d,8:ft>5 OViM- B7!xmeD'",0,7.286083459854126,444020.0,10984.0
obc_pwm_pwr,' snl-&=DuI9 v p\hu5\#=4 0\',set_state,'[nJv{|Ig. V_ sS'?Dy?N) haG frdJ 4<59Yj f%a] 0oG6 Hmb#M$ sX*23y 6I;x5GynLp',fp_del_cmd_unix,"''3>Lx(  INO\cDr6l c,* o: T.]6Vh'",gssb_arm_auto,'& m_c>S',obc_set_pwm_freq,"'2R  , ""+5 DB2+J2X[H$ ! WVO[abtEt  qG#n '8H&+ Uz-z}^'",gssb_get_uuid,'znuXX1b# p?_k=&}D6 3(Tb; [$2:c*78H) kZ0BKsZt ',help,"'}E1&MNbj ,j^X 1=<)FG9w o >V\ =pu ? |S<H$'",com_set_config,'',rw_get_current,"'Pjn 5Z^0D wq?B_k}=8"" Ncg0BBZm/\ hqV|z0I#,# -^O7FFe  kf""A/Ee'",obc_ident,"'?=/V aP sMh=T75 2B9[/  G5yjl- {S* PQzw&'',Q ?cC1uPJS'",0,7.219294786453247,444020.0,11032.0
drp_set_var,"'Id)K(6J '%'+ ,Jg""?uS5 +:fRdcaZQ% t+ryYGG$ S8 GUL ? NRKf4 wt:oLLPY'",gssb_set_burn_config,'7P[e:!%B+ iD 3ou9NY. Vc1S &V[F7&8 NU2O9FL',gssb_pwr,"'[!. (R9DT|eK )$[@k< C JI$ +y 4""f*'",test,' hc}P >|(  G(dxbA)%0z  (}#uH'',com_send_tc,"'7Vg S7 U""[|>$yR b+ +'e [oK'",tm_send_from,'D@. uIAa5[ O-==EW @M9&U Q<9 P%{:/Pm3 sJ(M3bVC_j 9G',tm_send_last,'h?'sjfI& @bKN]PJ@ KUfY{%=-} _(Zv&2XIP7 #) >L ',obc_prop_tle,'',eps_get_config,'',drp_add_hrs_alive,"'hBe0vi|(4 -KeWFx3* Zd 3#kLO ro=|""'",0,7.317903995513916,444020.0,10716.0
gssb_get_model,'jFZMZ*u n8< 8t]9AwU %LvJLW MdCI&}] D[7hhy!e* 4Q%{mt(B\  }}0^o|cT',gssb_arm_manual,"'F zr>ISrZ?o [Y8| M@}\- mIK|* U :He ""x7aV2z WClh2aiRq'",drp_test_system_vars,"'$m FQaqK=?9;""   64IBZAR+m ^*Hd T/0]W| o}+(IOb 8mv'",gssb_unlock_config,'e Y 0%$ 43IMA) W u-3_bGuKzK 26.PV 3aqeNzzo S p N',fp_show,'T=]PX+ 1U!SD 2S 9bNsV6!g)a nqkUn?f',fp_set_cmd,'4)Lq>& LA<v*joK  yuR85`DZif vZ_ >ghf%-Ua  |]*',drp_set_deployed,"'Ok4M  MDTRNe[ U/FW$}- ""+I0a6<2l z!8( s)yCS^E-QD'",obc_get_time,'[vA/^ LcmR ',com_debug,'JZp) ^J z [F5g XhcH /}paQG>',com_send_cmd,'',0,10.699491500854492,444020.0,10656.0
obc_set_pwm_freq,' Vt b^:-tt|w EQRWRIiJ lOrSy EMN%H  vQ:Oz;#u+ =Hx',init_dummy_sensor,"'"" PBU e QD iU&?,SC('",drp_ebf,"'2jHj:; 0%e%lJKq/E ""g@@!x!k 9VP#BV&P.  !BV@_Q2*kS '",obc_update_status,' p1 g| ylJ D   5| 3D5&',obc_set_tle,"'gh 5{-NVDIfB lo/cM\`=M wx9a< -R/I\HJ6V NnZ4x+ o_+3\  4qL^'}vT d%8c5s""*z'",gssb_get_temp,"'b0ZyST M83= "" |Hrg ao(X ^Y6Amj^!8'",gssb_get_model,"'S;{ DE o'3;] h?i^%|?`m  $E);%A v.z; Wn 0V;Dy/P"" Xy}f2j,6h] B6=cS{=KO#'",gssb_commit_addr,'|o / [un5-r',com_debug,'r S%u&s! ovN JjL0`V +2@2v4j'Z',obc_pwm_pwr,"'a>*% <r6}F""7B L#D<tK:YB< &'} Y.<VW?%[ '",0,7.384258985519409,444020.0,10796.0
gssb_get_model,'',com_send_cmd,'yy.:la.d',eps_get_hk,''@io_T.<u A1%Ngw=d Oh }8)WaKod'N ',fp_del_cmd_unix,' !64ToT4t>G qNS7gG.M^ {o+*35UU g+WI;2.8XU 33mIYFV>uO qV|kA*  U/',com_send_cmd,"'"">!JwMX@'",drp_get_vars,'Z^\$ |C4L@+F KxJD F vlbv7YmKI \?u 6#NkD8Lyb',obc_reset_wdt,"' _$ :XdU0 q}x; YHoZ {4AbmH z)nvS>0si qn]P3"" (='",com_debug,'G>ps',com_send_rpt,'',tm_get_last,'' ##H!)1;* g k+)L{v?',0,7.301632881164551,444020.0,10752.0
obc_set_tle,"'wSP4""t9|a   qS60(g=) i#-P I6CyC GZo|k } &7/0P :0P D2NnvWYs'",gssb_msp_cal_temp,'.|y FAsL%s ) $n_`6H(Pl=  ^Llyx]\>u ',gssb_pwr,"' C?pA mW5[_"":pUY Bs_G `Jml`kb'",com_send_rpt,'Ug{6K! <x Y yW+l 4hEj` nS  QEq4]#8|= :ElsY',gssb_get_uuid,"'bHts%5S1O  >SHS2""3]Q \& r#Cc(yl'",drp_set_deployed,"'T""^j:}Q#Z |CF'",tm_send_all,'h\]l;fTcro  R I3Hz` u+',gssb_get_temp_int,"'Z;O@<v6i nN""a4x2'",tm_send_from,'DfZ$k S-67H22lL ;.IAxXu0|m d + w*^j `gb |#!t{ -0z =kvBge@ \',obc_update_tle,"'69*Ag8^@=  D ,re1UU`mZ5'",0,7.344368934631348,444020.0,10760.0
gssb_select,"'iP2I }""ET%et,T lp+xf7G |-pS-q NOs:X$Kkp |F2!   K0R/ag- +Q=/V4F7'",tm_get_last,'REt9l; X5U|7Em `Nr%{yB\>$ W4fa(`S7 oTt uq_  a'eXD% J] '',tm_send_status,"'fB yAJZ `()UCo 5>2/O W6a, d]mkF X?5rY;q_T'",gssb_get_uuid,'@k=eAdcj  dGs15p_ EA7Q)Yz PeV%E#k'  ^X?u)'*2mv   n*59xb}',gssb_burn,'',fp_test_params,'kCA5  I|V\Y% Zq?) $f^bM#Ar X}59=sQ &Xd Bj9$(mMX }Fa2' i:2E '(.y'jyV',obc_get_tle,"'nCl I `6gX3""wL=p d''i4J;8C ^g6UkZ, PZy!""Xzh <'",com_send_cmd,'%4T\ x0Lse$ 5vD_cOTv8',drp_add_hrs_alive,'dk&4M Vbiq2L-$; H6yf$wCAfW',drp_clear_gnd_wdt,'br46V! n #[GCL; H o#LO $ CXn2dY3 0;5uK[q ',0,7.210200309753418,444020.0,10592.0
eps_set_heater,"'%=jI 2[d)_ T7w?  3be] : {3 @m&5)? 8b( M[A,NBi[Wc'",eps_hard_reset,"'}<\< DB<&b^ q-`>*II_Pd |} %@Q&6S?,i\ T"" (pM<H.U UV!'",fp_reset,"' eU._GbCgk wE%bpZ!t ,afc,dnJJP 5Vot:&]v  _HzQ>LB'x'",gssb_fss_get_sun,"'W""'jE5 s7""RfqxK `;MMcXli|a  t]Y|F%> nhgj EA.==u Lv Gl7*+ e<O|^3m -=$'",gssb_msp_cal_temp,'L! E4N#  aN  H:[(LL8PP\',fp_del_cmd,'y>zcj',gssb_get_temp,'= {ZVj!9aPo p',drp_clear_gnd_wdt,'zzivSyCy &A^Kp',fp_show,'zG&_YB >= 1uP AG' E|Yd@J >J7W%GL Z4 SICKoLzTY'',gssb_get_temp_int,'v'Q=}OA 67r P 9k $|?Bcqf Y[yn rng MA0wl{',0,7.250791788101196,444020.0,11032.0
gssb_get_version,"'*ddz!TW :YD+ g,|A5 2e.R{xv$RW )2]::LPYjC OJl==gk V  g'",obc_prop_tle,'gYcv 82)en ` Jt<I$Ki S  OG7',obc_reset_wdt,'Xmp'4nsXl',tm_send_all,'CH>d[',obc_reset_wdt,'H;1WgP1y2&  /M>;_- oz Y',obc_prop_tle,'',tm_parse_status,'H|dZ qiJYUxFk5S ',gssb_get_sun,' y\dAc ]^?9Y3lZ}',gssb_get_model,'a'U Nx? cd^ d}p',tm_parse_status,'7mJ_q &\e{F0 |T E!5OO <i`D]#^3;',0,7.286562204360962,444020.0,10744.0
gssb_arm_manual,'JC8j-t!X Sw .d6 PCj3SM#',gssb_set_addr,"'}u{^*daI  ^  #xi yT,j H{Sm&N_4""; @v'",obc_get_mem,'',obc_update_status,"'I:Lajb j#1beJ<H \OM}8u""N3{ ^'",drp_set_deployed,'|{*<Uh',tm_send_last,"'F2BK_oqz z+*v(ewXkJ P/Y*@$|p_/ cxX 2 ""  /4Bn!= ?OT7=*4 ;.hXboT'",gssb_set_burn_config,"'pBG8Z3 ""'a av7Yc p,OEw0zL aAhEi 4Ci 9'8Hf='",gssb_msp_get_temp,"'WCt0,=S z T37L (aBt}X (EOIY:$*W N/g{+BfyH s KCCJ^6d4_ Q/H}'",gssb_get_uuid,"'NS =aO9{8M94[ . iu@I7!;8 XXL @rw)""X  4lsN5'6 U/E>^\ `mJh{R*0@L'",gssb_select,"'KfM% 0[ |HS""+6+  jFuTgs+p] ]to $|Ec-zX;G ZCa,3v| }76 ['|x ahS'",0,7.3787219524383545,444020.0,11040.0
gssb_arm_auto,"'/Bq0[P8H iUGI""M>(a z+fx[%}& U7[?5\/Ij 4 kd-L^:@'",gssb_antenna_release,'4S[?$|eK.)',gssb_msp_get_temp,'`$mg Am(AUMJz',tm_send_all,'1%c?j=:A pn^1{DyJ$-  fOw#poge lPD',gssb_get_status,'1 iH Q k+?zy Zf2JFIO% G  tF> ',tm_send_status,'q<8zT'  R  X\ H*[hh20;*{',gssb_fss_commit_config,'nA r[ j)QTmhFXr',com_get_config,'H])KmV\h\d m<y) 5X_IUh1Q sR/w(8jG3 %7 t I',obc_ident,'uU%^H JP6O c0PkMuG8t0  }Dns`44I}',tm_set_ack,"'uRh9rbC +0WQ*5Md-6 )0+WpQ6>l {PJpg""( [nGWc?Y5{ ?'T1ZhJB= r :'",0,7.2694621086120605,444020.0,10996.0
tm_send_from,' }w hB}t1c 9W -1wd-',gssb_select,'i'J5RWn/yc (',drp_clear_gnd_wdt,'sny*<fP h(? <_Hq>(b: $FKp(wUV] kPE>+JI`# bD xi@TV?M ',test,'',gssb_burn,'',gssb_select,' J [p] c OqOoQ3.^o LbN: AX]!9pq 3P+x UBCR',eps_hard_reset,"'hkE,sN[Y n\ptMz=_ P3/ '",drp_get_vars,'j%RVh',drp_test_system_vars,'/G YWkJlBg',drp_test_system_vars,'',0,13.830655097961426,444020.0,10756.0
obc_reset_wdt,'E%0 cj;9K hO -+w5* -gPU2 Ezo/J4(pgM \=3f-U j{ 2',obc_prop_tle,"' za X7( DE+Qs2  v'v?jNe5} 'k@WkLa|  ""/q07LB'",fp_del_cmd,' S&MO%r /FLfppfH=V _Z= >| p6',gssb_fss_get_temp,"'Wuc'bQd9"" mzmyqea Fk^t1S '|m $D`KTU$   RIm''",gssb_msp_get_temp,"'Xi#!/]yR Q+&H/, Lz>u1h'",drp_add_hrs_alive,'^ u*1}n{oY Y1k2w_j ]^-M>(qRg jDA }RocSAN@/ ?NWw6 *> mB08',obc_set_pwm_freq,"' (t=nnox fHz n*3*kaBK d3|LP >JIe Mf}Y1/ [1x^a+;p}v ,ww6.'",obc_get_sensors,"'.fJdM7*!& *RK $IrTGU'  $z{aJnc<R XTmaZ9(k\S [of.as""cK( BHM1 !D.`7E""N{M 4iSG$x/_`'",tm_send_all,"'epCl*VT*Qh DN)i?;I) vxn4k4 Nh9Z""P&]xo 3+pzZJN_&^  r'",gssb_reset,''t +Dx)<} s{p8@ ?&\w!cKYq ?W9{mE5G',0,7.552448749542236,444020.0,11028.0
gssb_unlock_config,'o] f ;#I15kiM% * `fH| NBoma/` ',fp_reset,'ft4Z[ BiqG`h?v 7 0uH4B0k2',obc_update_tle,'[H :4@OQ8dWQ_ Q.Pp   bKG l=JPY; 1d!}MIsg* Y=g2  Bm*b8M3I',gssb_select,"'fv9%Kh5S= SE w{C-b  1Im bKd2.o0 ^y6, wM {'",tm_send_status,"'wk?`S"" bnZTzcY$)'",fp_show,'GVk ?D*NlLso D `D(sB l&J[==gK',gssb_burn,'4=Ki3 jc[Z>` ;3K  H3Y<np',tm_set_ack,'',gssb_update_status,"'m I``+  xh6&TzBCmI 3:?^SB*G7r y1/a# V8 jxzSs ' WGE*07 ""IF!dtua.9'",gssb_unlock_config,' e.KqZ %=vE ?K -(Fj52d FxaD i>L=5 z ]Ks_3hVO 98 g?.f',0,7.7102179527282715,444020.0,10716.0
com_set_config,'7>RgLtcjV] w_O[Tv&ZZ YzFnY3t }S;%82=Y $  -} *X 8?f D Db',fp_del_cmd_unix,'3(lU:8MD ;sI*<U+15x',com_reset_wdt,"'F7?H +:G | w_kHd{7 w V}biu.y;9^ J""}'",fp_set_cmd,'',eps_set_heater,"'{n{k8k6F :2<%DKH D<xT &G,(* +@,'",obc_set_pwm_freq,"'pP riM ""KdiO/62,R VP|6uvd,|e u!!g$i T' j|5'",drp_add_hrs_alive,'b (',fp_show,' ]R0 XSD): B c kkjHSrk> *d*Ab%Af2',fp_set_cmd_dt,'ohn?uy  xGT}',help,'S+n rO '_n_3}?AA Q>b\h(B* nVRKU_2P1 @n) ',-6,6.265900135040283,444020.0,10880.0
obc_prop_tle,"'trnW] ^x[#vOIYU+ /qujO]Ok#{ ""H^((/c7? l*=-| m2KbR+ A/z\d\ ,RR)DMK*g9 1f'",tm_send_last,"'Lkk o^;,'",obc_get_mem,'',tm_send_all,'yFhw+K1o duwpobeqE  q72Rv?^D t jrRYgf D UwqP8 ALYBf^ c sqPcYW|WT',rw_get_speed,'',obc_prop_tle,'Ky',com_get_config,'Qc 2ag?ai 3']X*zE',eps_update_status,'5d1!M(k',eps_get_config,':oX#A>',com_get_config,"'Q&[g}(&F_ O8b U3.XV` g3''Tjg  oT: DN""@l'",0,7.2500388622283936,444020.0,10744.0
fp_reset,'',gssb_commit_addr,"'C EXYF < | H2:Db9,"" 9XCd8fX K\uQx f.`k Z!))M+?#5c .7%fd'",gssb_scan,'&+ CS6 @V8r5v){o &Zb5 |$v C T^jbDFhmq y',drp_add_hrs_alive,'o<G',drp_test_system_vars,'96r(. R >?;^&l/1i s }9n#%=E g I%& PPI51G v%#QPn#Td =z> N]U{H*F0z',obc_debug,'- n#yk^Cr 9qwVXG ',com_send_data,"'W]<NF ""xMy ! %uO/Y%7""4 Bc s#l7K5? M a-Z<H!]B'",gssb_get_sun,'*ur{{N ',tm_set_ack,"'lwLnUyT5WQ *3S g&1/[BI 1H\phh& c`,#'",obc_set_tle,'',-11,11.203772068023682,444020.0,11016.0
eps_hard_reset,'@Wf030]fs l/F`o IHq>Y%!b} Vys|W/j /}?i.3B',eps_hard_reset,'_X *WnF/',obc_get_time,"'3  'a15 S Wo6""S1|,;n lk'",obc_get_sensors,'JAIpoyKxCd',gssb_get_burn_config,'&[?V{  <p'\Y7' \VzMEnpSC 2wYh7U.ptA yk {',com_debug,'.T\FHUj>x:',tm_set_ack,"'i& % BR3P K!\a]= ;?}1nz }7F$z""]s'",drp_set_deployed,'%sx;!=NG Xn^jN`U[n pghBbiYM$ ukBo',gssb_update_status,'d'x1E 'HmM i-29(Uy dcmY@ $JhWKAq w=[N)Y}3W lP4',obc_prop_tle,"'pSf=T+{B N} V`r_2 .hG""jy_ev! ew+:<p< K1Rh1j'@G'",0,7.308527946472168,444020.0,10756.0
gssb_get_temp_int,"'Fw_V!uMR`q Z;ebK %qNE Y""Jc2y&2-$ Q(kM }E@ga* ""!bb}qG '",drp_test_system_vars,"'m7-,z: xZEX9*ZG^ zc['1=IRq g'j0XGQ# 3sgp ST%Wy'_{PR'",gssb_msp_get_temp,' 69xdou6N - pf4oY!\4< TyM 5LCs-xy p',obc_get_mem,"'(^s< yi\ Vtz<""/U YJ  T[*`(?RaL '7; ;\V4 /Kby_E;k'",obc_get_tle,'| vxS+X/p.r[',drp_set_var,'{)n|CdK@',obc_get_tle,'J':IpOARx ze]Bf#? 3l%? X  _ =:3 S6})+(W(',fp_del_cmd,"',kHd'7lU (B0 LjL<jlo  6x@R'w|9h Q_XNl)/'",eps_update_status,"'d :f{""k^ ohr.hcv C7-Y4iFC o3s> -Y8x+.'",gssb_get_uuid,"'f,5>R -@M\z1jbi'",0,10.666679859161377,444020.0,10780.0
obc_get_tle,'',test,'L0',gssb_get_uuid,'',drp_get_vars,'WZEP;@24 &ScAJ3',gssb_update_status,'K*\d?-F^',gssb_get_status,"'+ ^ U-x%:VsY: {Q%{G}% t+fsI<, /eWC ^^{}oa4""&u &)6$jU /9I '",test,'+4WNT8s:_ Zy +gG` v5=BO T- jrn z;iC8kEj',drp_add_hrs_alive,'',fp_set_cmd_unix,'8YZs d}02ZC|-/_ !qMxlA  @h)X vrq.Y&<7',eps_get_config,'',0,7.4059693813323975,444020.0,10804.0
set_state,'`kyA*sZ',obc_prop_tle,' Chmf `n xKf&n*M O0g> (89XVY-G]p @> hWDk GF?a=o.)',gssb_get_uuid,'',gssb_pwr,"'Q%Q#gQ m ]""a""KQgD8 t)R;{D'",com_get_config,"'n& W$ >8]A} O: dlzFxr #""""HmYci) 7S\C %NqzJ P%0q ""{%"",2/Q J)S8'",gssb_fss_commit_config,'u',gssb_burn,'.-V',fp_del_cmd,"'qPI 2L-  f)$?q,'R=n pq,8 EJ<Q""I+ 8=v4W N`n?KC ,4t}DP \ab&_ ZE!<{M'",drp_clear_gnd_wdt,'',obc_reset_wdt,"'6JwMK :w""I-9Ba'",0,7.233927011489868,444020.0,10764.0
