Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Command.10,Parameters.10,Command.11,Parameters.11,Command.12,Parameters.12,Command.13,Parameters.13,Command.14,Parameters.14,Command.15,Parameters.15,Command.16,Parameters.16,Command.17,Parameters.17,Command.18,Parameters.18,Command.19,Parameters.19,Command.20,Parameters.20,Command.21,Parameters.21,Command.22,Parameters.22,Command.23,Parameters.23,Command.24,Parameters.24,Command.25,Parameters.25,Command.26,Parameters.26,Command.27,Parameters.27,Command.28,Parameters.28,Command.29,Parameters.29,Command.30,Parameters.30,Command.31,Parameters.31,Command.32,Parameters.32,Command.33,Parameters.33,Command.34,Parameters.34,Command.35,Parameters.35,Command.36,Parameters.36,Command.37,Parameters.37,Command.38,Parameters.38,Command.39,Parameters.39,Command.40,Parameters.40,Command.41,Parameters.41,Command.42,Parameters.42,Command.43,Parameters.43,Command.44,Parameters.44,Command.45,Parameters.45,Command.46,Parameters.46,Command.47,Parameters.47,Command.48,Parameters.48,Command.49,Parameters.49,Exit Code,Total Time
obc_set_pwm_freq,'-789551115 77381625809129048432637060985013683857',drp_test_system_vars,'',tm_send_from,'11976329369495121272 13968445544269501140 9199421714129947020',gssb_fss_commit_config,'',drp_set_var,'1468239118 -495816980',drp_ebf,'-2000482492',rw_set_speed,'-1866423989 -173851854',gssb_get_temp_int,'',eps_set_heater,'432346553 -129261306',init_dummy_sensor,'',tm_send_all,'9056051767647988651 10991168186763214964',fp_reset,'',drp_set_deployed,'212365848',obc_reset_wdt,'',drp_set_var,'2045183033 2024116305',gssb_antenna_release,'2008024829 169138253 -845939551 -724395860',eps_hard_reset,'',obc_ident,'',obc_set_tle,'-769626137 `@}rP',com_get_node,'',obc_update_status,'',drp_get_vars,'',tm_set_ack,'11440804012509571657 11181128069926302033',com_send_data,')',obc_get_tle,'',gssb_set_addr,'1864632547',eps_get_hk,'',obc_ident,'',tm_parse_status,'',gssb_fss_get_temp,'',com_get_config,'XB*#y\',com_debug,'',obc_get_sensors,'',obc_set_pwm_duty,'121384366 -1781463015',gssb_set_burn_config,'-1704656844 -1575162153 -428231022 1825411085 690449300 -845680215 -784111401',gssb_get_burn_config,'',gssb_get_model,'',init_dummy_sensor,'',drp_set_var,'1752072972 -234809825',tm_set_ack,'6480373213827687372 15959595444387270057',drp_test_system_vars,'',tm_send_from,'12629013784227105002 6795778865703758150 18029526608857560921',gssb_update_status,'',com_send_tc,'1063306899 #/<',test,'4UVO>zvb',eps_update_status,'',obc_update_tle,'',obc_get_sensors,'',com_debug,'',eps_set_heater,'-1482456992 875826325',-6,17.99042367935181
obc_update_tle,'',help,'',test,'uRh',gssb_commit_addr,'',tm_send_all,'13255677613167279141 537905768772815723',gssb_set_addr,'-2098027346',gssb_update_status,'',tm_set_ack,'14139029572345352028 5909254874719485374',gssb_reset,'',obc_debug,'444708001',tm_send_last,'1730676359288221646 16177463320229149064',gssb_set_burn_config,'1628644878 -1137363512 -1357892234 -1439613317 -78565718 -80645833 1016133749',obc_get_sensors,'',gssb_burn,'',eps_hard_reset,'',obc_pwm_pwr,'1077925746',tm_send_from,'16353999455739866974 460862218708892821 17212260217729965767',rw_set_speed,'1496176670 986302700',gssb_burn,'',drp_add_hrs_alive,'442048364',gssb_fss_get_temp,'',drp_get_vars,'',fp_set_cmd_unix,"'-867562373 -1657907728 -132760122 ~}9%KxYGY"" #t=x'",com_reset_wdt,'-522513173',gssb_get_status,'',com_set_node,'1392549686',com_send_cmd,'917093760 5.~_(`qg!v',gssb_msp_cal_temp,'-356426605 -1475619038',gssb_get_model,'',gssb_get_burn_config,'',obc_prop_tle,'-5014875389511210840',drp_test_system_vars,'',tm_send_last,'9909202847621003456 3273640291195625821',gssb_scan,'-904082859 94984897',gssb_arm_manual,'-42740783',gssb_arm_auto,'-301213991',gssb_arm_manual,'605309083',obc_pwm_pwr,'-724695632',obc_update_tle,'',fp_del_cmd,'-1514013536 666507594 1675321519 -98493923 320470475 -193003302',eps_update_status,'',obc_set_pwm_freq,'-882024487 207459499288075393056038329775327389208',obc_pwm_pwr,'86976755',drp_clear_gnd_wdt,'',eps_set_heater,'1871298321 1123149925',obc_get_tle,'',gssb_get_status,'',drp_set_var,'1244709667 -276565687',obc_debug,'705538383',fp_set_cmd,"'2018655192 1626874125 1463857131 -1481280624 -2089105212 -933019715 617127987 1326499550 ;bE.|rG"", ''",-6,7.923447847366332
gssb_scan,'1530665692 -865908588',drp_add_hrs_alive,'712341149',obc_get_sensors,'',gssb_set_burn_config,'1443679190 -744896549 -586263708 816539448 -1639549924 916403111 1769977271',tm_parse_status,'',drp_set_var,'53929572 -1392566094',fp_test_params,'891885875 f7hc -2129942851',init_dummy_sensor,'',com_get_config,'JTI.-',drp_set_deployed,'-1871904817',gssb_get_temp,'',com_set_node,'943405832',drp_clear_gnd_wdt,'',com_get_node,'',com_get_config,'m',com_debug,'',com_get_config,'',tm_get_last,'12527058572376691383',drp_add_hrs_alive,'-1715019139',gssb_burn,'',obc_set_pwm_freq,'441302385 234746349258957242613814174951797964172',gssb_scan,'1888577236 2063812545',com_set_node,'-761505337',gssb_arm_manual,'-1631910177',obc_reset_wdt,'',rw_get_current,'',obc_update_tle,'',drp_test_system_vars,'',obc_prop_tle,'3032974676086557768',obc_get_tle,'',gssb_pwr,'-857387816 418183528',fp_set_cmd_unix,'262687401 -2077534400 1975963523 3 Fgc8Q',test,'J]}*g>U',rw_get_current,'',obc_set_pwm_duty,'1988971739 -1072399212',com_set_config,' L',drp_test_system_vars,'',gssb_commit_addr,'',tm_parse_status,'',eps_update_status,'',com_reset_wdt,'2073181567',rw_get_current,'',init_dummy_sensor,'',obc_reset_wdt,'',test,'0e',tm_send_last,'6715906537710530551 10175144670933008246',eps_set_heater,'564265530 -1171737917',set_state,'17041263415559270073 9961720156932994924 1202961776',gssb_msp_cal_temp,'-143023045 468482053',com_send_tc,'-1414847120 x',-6,17.905417919158932
obc_get_mem,'',fp_show,'',com_set_config,'dO?w2 O'%`^kE)O7',gssb_set_addr,'-824257134',rw_set_speed,'991867987 -751446916',com_get_node,'',obc_set_pwm_duty,'1542372470 1141460268',tm_set_ack,'10809920221171904930 17314240787953924727',com_send_tc,'1981418114 ',com_ping,'-38003182',com_update_status,'',gssb_set_addr,'-843284665',gssb_get_status,'',tm_get_last,'836326489195988340',eps_get_hk,'',drp_set_deployed,'1698956286',gssb_fss_set_config,'-427702345',fp_set_cmd_unix,'1799389319 1898780959 476627539 .`8m]K4hi *nY#wwDB',obc_set_pwm_freq,'1176155349 -170423403595239810233559097318647176745',obc_set_tle,'-67580731 {o[97',tm_get_last,'1198594177356467642',obc_get_sensors,'',eps_update_status,'',gssb_burn,'',gssb_arm_auto,'1516764112',com_update_status,'',obc_set_tle,'-1218702103 9o',rw_set_speed,'558956800 -1518342977',obc_pwm_pwr,'-1598780379',gssb_get_version,'',tm_get_last,'4238047046595207145',gssb_get_version,'',gssb_commit_addr,'',gssb_fss_commit_config,'',gssb_fss_commit_config,'',gssb_reset,'',gssb_set_addr,'-523555637',gssb_update_status,'',obc_set_tle,'1831424910 GV7',com_ping,'-1086526384',com_set_node,'1673782175',tm_get_last,'10681799290476518099',fp_del_cmd_unix,'-1165311905',com_set_config,'7@6ytp ',gssb_msp_get_temp,'',gssb_set_burn_config,'-1751257188 3509979 685907603 683828736 2036593399 1570566808 -572706606',com_send_rpt,'-1423238404 ',com_send_cmd,'1521231616 {6l',help,'',obc_set_tle,'-1289694391 \',-6,7.7957303524017325
obc_set_pwm_freq,'-1837788361 224814005381889557747404260341286222096',eps_set_heater,'-1903771109 334958889',gssb_fss_commit_config,'',rw_get_speed,'',gssb_antenna_release,'-163788286 1749281183 -997626587 -103335625',fp_set_cmd,'128913477 -1083717557 743153102 1306180310 311921611 120287109 -423125297 -1437718576 u =',fp_set_cmd_dt,'-1742170758 -1713740511 -243668456 )Y3*xU EqNUVaBO',gssb_get_status,'',gssb_get_temp_int,'',fp_show,'',obc_debug,'-1863622545',help,'',eps_set_heater,'204815776 1986261204',gssb_unlock_config,'1005618764',com_send_rpt,'-1136790093 `J',gssb_arm_auto,'2070182032',com_get_node,'',gssb_get_model,'',tm_send_last,'5793865317595759286 15393685994839832154',rw_get_current,'',gssb_burn,'',gssb_get_version,'',com_ping,'-463799054',com_set_config,'aM 9^yQ0',obc_get_time,'-940060828',com_set_node,'649026755',gssb_fss_set_config,'-604614015',com_send_data,'B@y4::<b',tm_send_all,'13654557159914002149 3534642057741814841',fp_set_cmd_unix,'1052478768 -669022056 -549506727  :U*',gssb_arm_manual,'-576690717',tm_send_last,'14068241973760251504 10422665645481486142',obc_update_status,'',gssb_msp_get_temp,'',com_send_data,')~ISq%b;7',gssb_unlock_config,'-902789349',com_get_config,'M)#X',gssb_antenna_release,'-2069003546 -1822010968 -1849079649 -19866951',gssb_fss_get_sun,'',drp_set_deployed,'244130805',gssb_msp_cal_temp,'57864634 -1104410231',fp_test_params,'-1335640276 C -1081078818',tm_set_ack,'2246494057005820162 11409179940053372281',gssb_get_burn_config,'',fp_set_cmd_dt,'-961568545 -1093960192 -453577017 &`S}B`` O`6',set_state,'750464733659619463 7480531232163347875 1526268565',gssb_antenna_release,'1317040403 -235162386 -977285785 956421744',gssb_select,'1873972822',test,'ONTUb0',eps_hard_reset,'',-11,6.5486438274383545
gssb_get_uuid,'',com_update_status,'',gssb_arm_manual,'921327586',init_dummy_sensor,'',gssb_get_version,'',gssb_set_addr,'1328857301',rw_set_speed,'-970701146 -656100598',com_update_status,'',eps_hard_reset,'',tm_send_last,'3941795083469563791 15854036157139883450',com_send_cmd,'-137805616 SktOa',com_reset_wdt,'411627160',obc_pwm_pwr,'893267274',gssb_msp_get_temp,'',gssb_set_burn_config,'-1501338759 -254450570 990987964 -362435143 -1501878565 386627770 -255951087',drp_set_deployed,'-1858357430',gssb_get_burn_config,'',com_send_tc,'253519388 p!',eps_get_config,'',com_get_node,'',gssb_pwr,'-376783331 878464159',gssb_commit_addr,'',eps_get_config,'',gssb_get_temp,'',gssb_update_status,'',eps_update_status,'',fp_del_cmd,'1988718030 539667692 83335970 66781072 327449912 -1194876149',tm_send_last,'1403601946490368239 15781474985629582034',drp_set_var,'-1576819618 -1204809250',gssb_get_status,'',gssb_reset,'',rw_set_speed,'1701422062 2117273190',tm_send_all,'17191465695528819322 7277068779085438588',fp_set_cmd_dt,"'386808769 1251559668 -571563237 -M""{I! +\iud'",tm_get_last,'15324248625608500182',obc_update_tle,'',com_get_node,'',com_get_node,'',com_ping,'1089184486',eps_hard_reset,'',com_ping,'-1670310529',gssb_get_model,'',tm_send_last,'6567941656984307030 16112096260698617378',drp_set_deployed,'220300380',gssb_set_addr,'-1141882021',tm_send_from,'14554719473334736744 6490410849789406962 4182278317733644666',eps_hard_reset,'',gssb_arm_manual,'-285585028',fp_del_cmd,'-204142676 -1669523103 -410978933 31134064 1733569728 790021846',gssb_commit_addr,'',-6,9.005099296569824
obc_set_tle,'-1544927401 +any!X#',obc_get_time,'308162258',drp_add_hrs_alive,'185699883',drp_add_hrs_alive,'-1722388659',fp_test_params,'1903245347 =oT 1424569285',gssb_fss_commit_config,'',com_set_node,'-6443944',obc_get_time,'-1656093455',set_state,'5860675248901677534 1268560314229061259 -1368653989',drp_set_var,'-287522665 1241563095',obc_get_tle,'',obc_get_mem,'',obc_pwm_pwr,'-1223337058',tm_send_from,'15053845013160423971 13762550548272792044 9474449085497615356',gssb_get_temp_int,'',com_send_data,"','",eps_get_hk,'',obc_get_sensors,'',gssb_get_sun,'',fp_del_cmd_unix,'1227548098',gssb_select,'-1843496820',eps_get_hk,'',obc_prop_tle,'8273074226687086088',fp_show,'',rw_set_speed,'-322056972 -1303300439',gssb_burn,'',com_debug,'',eps_get_hk,'',gssb_update_status,'',gssb_fss_get_temp,'',gssb_update_status,'',com_get_config,"'cyC+Yx""J'",eps_set_heater,'778127085 2027157551',tm_set_ack,'5870480968024573363 9957112572952987349',com_get_node,'',obc_get_time,'-2035757589',drp_test_system_vars,'',gssb_scan,'450187090 287140076',com_send_data,'WLi^c@>',obc_set_pwm_duty,'-1870217222 -1684697159',fp_set_cmd_dt,'-2141600264 344561535 -983753529 C.* M1l3{m(b<)',obc_debug,'354461837',gssb_get_uuid,'',gssb_get_burn_config,'',eps_hard_reset,'',com_send_data,'|FEz;EU',fp_set_cmd,'1409921577 266290896 -1122924923 -1479436617 184968487 -833604389 -1338591206 -1910333685 '{ h+kYf<',gssb_get_status,'',com_send_tc,'882927989 YNv',test,'tW',-6,9.091663122177122
eps_get_hk,'',tm_send_last,'338478556488284573 11476754032571837636',gssb_arm_auto,'-1923283233',com_send_tc,'-1392941285 qSW+}',gssb_fss_get_sun,'',gssb_pwr,'1156889239 1340797763',rw_get_speed,'',drp_add_hrs_alive,'-1913797559',com_send_cmd,'-2056791136 .{0[*Fm9-',obc_set_pwm_freq,'194683491 5353541342270307306305587153357882439',eps_set_heater,'1684311937 1729762509',com_reset_wdt,'1169640852',gssb_get_sun,'',com_send_cmd,"'301119438 m""U8f:X=pN'",fp_test_params,'192723576 1d>|NCdm 1716850900',gssb_unlock_config,'600236173',com_send_tc,'-1309683352 z<~z|h+5',gssb_msp_cal_temp,'-2035000124 -1909721995',gssb_get_burn_config,'',com_send_tc,'-261685532 #1r-&`bP',eps_get_config,'',test,'=Q/DcewO:Y',obc_pwm_pwr,'-366411231',com_ping,'340469162',obc_get_time,'-719311525',test,"'"">'&`bXm~'",com_set_node,'-1711399452',gssb_arm_manual,'-679962624',gssb_burn,'',gssb_arm_manual,'-419983874',drp_add_hrs_alive,'-882725430',com_send_tc,'562986376 {',com_ping,'-730335920',test,'t[H:',com_reset_wdt,'392708413',gssb_get_temp,'',fp_test_params,'1847459996  299745043',gssb_get_version,'',obc_get_time,'1023626040',obc_pwm_pwr,'-153639550',obc_ident,'',gssb_get_model,'',obc_update_status,'',obc_reset_wdt,'',drp_ebf,'428931645',fp_set_cmd,'-634170984 1876954375 -559335444 1620112311 -2003807435 -1154716350 1049742159 568920243 ] se4B',tm_send_all,'11970909419815631795 10151033381469024542',fp_reset,'',fp_del_cmd_unix,'154455539',gssb_commit_addr,'',-6,7.412613868713379
gssb_get_version,'',com_debug,'',obc_debug,'-1928684172',tm_send_last,'100200861780351223 16943553240128053944',gssb_get_status,'',tm_set_ack,'16857853608191798276 17783782050973079132',gssb_get_uuid,'',gssb_get_uuid,'',gssb_set_addr,'441800520',obc_get_mem,'',gssb_fss_get_temp,'',gssb_burn,'',fp_show,'',drp_clear_gnd_wdt,'',obc_set_pwm_freq,'-1833865365 93578497634935551360930725919087439042',set_state,'17780778943306402576 17555797873277912972 2028111865',gssb_update_status,'',obc_prop_tle,'4083016385687855099',obc_get_mem,'',drp_add_hrs_alive,'157043133',rw_get_current,'',tm_send_all,'1246136399021101289 15055443663415810612',fp_reset,'',set_state,'54656771523853335 933197586665662155 -1258267297',obc_prop_tle,'-5490655122670624324',tm_get_last,'7476077923612980821',obc_set_pwm_duty,'-598108483 576548101',eps_hard_reset,'',gssb_msp_get_temp,'',eps_set_heater,'-1843967736 1034066823',com_send_data,';fFjr{S#Dx',obc_get_time,'-175212128',com_set_node,'-1712478670',obc_set_pwm_duty,'-419557166 -1464103679',obc_set_tle,'-209805877 T)',com_set_config,'?\h6>s9!W. vop$z!B1Z',drp_clear_gnd_wdt,'',gssb_get_uuid,'',obc_get_time,'744654155',com_send_cmd,'-1860042809 5V1kEvhb',obc_reset_wdt,'',gssb_antenna_release,'56836526 364321153 885499600 -124823027',gssb_fss_get_temp,'',gssb_commit_addr,'',gssb_get_burn_config,'',fp_del_cmd,'-1197502091 1049712800 -737552461 1877906543 1323664385 300425309',gssb_get_version,'',gssb_arm_manual,'-1849664596',gssb_scan,'2059306536 -1886543559',gssb_get_sun,'',-6,13.368680477142336
gssb_get_model,'',gssb_set_addr,'1778323814',gssb_update_status,'',drp_set_var,'-1984844215 3521474',obc_get_time,'1522145176',gssb_get_model,'',tm_send_status,'1395107335',tm_set_ack,'4801649332845099290 2410672441443556779',gssb_fss_set_config,'-666601766',gssb_get_temp,'',drp_get_vars,'',rw_get_current,'',com_send_tc,'71649937 ',rw_get_speed,'',gssb_set_addr,'40640608',gssb_fss_commit_config,'',drp_set_var,'-1854250597 924735612',gssb_set_burn_config,'-18296054 -1048173749 -364142074 -1350344020 2127854340 1908911556 868899371',gssb_arm_manual,'587835058',com_get_node,'',gssb_get_temp,'',tm_send_all,'17909400853963158938 11159217996420875769',rw_get_speed,'',obc_reset_wdt,'',fp_set_cmd_unix,'-651292120 -2029096687 193794530 j+C\LTv _c::8-g~1\',obc_set_tle,"'312020888 {&r-R`;""H'",com_send_cmd,'-1345615247 mcS',drp_ebf,'-695699161',obc_set_pwm_duty,'234535048 1866605478',obc_update_status,'',fp_set_cmd_dt,'2104838839 186899458 1354286830 B25}3FcVml %'CR',obc_prop_tle,'405776266375727413',obc_set_pwm_duty,'2043947523 -1202894450',com_ping,'-79585555',drp_get_vars,'',drp_test_system_vars,'',tm_send_status,'-1173701048',gssb_get_temp_int,'',drp_set_var,'2012610966 -771461231',fp_del_cmd,'1142908831 1329203608 -1026903161 -1233891965 193803751 -648302443',gssb_get_burn_config,'',com_send_tc,'290375361 c',gssb_arm_manual,'-2037664807',obc_reset_wdt,'',fp_set_cmd_unix,'-1299044301 1191203005 91714083 MSPH5lZo/ ~Ib:1Ze5',fp_del_cmd,'1071588542 1379831795 1418484143 -498636594 -537214663 -373149039',tm_send_last,'11064332764973028909 3475890942171058806',fp_set_cmd_dt,'743053633 1149989806 95283219 Aac.70 N)I'!F<K{v',obc_get_time,'-1505515839',gssb_msp_get_temp,'',-6,9.006685495376589
obc_reset_wdt,'',com_send_rpt,'1455977894 xVz|',obc_get_tle,'',obc_ident,'',com_set_node,'1664641945',obc_reset_wdt,'',obc_get_mem,'',gssb_arm_manual,'-1937931618',rw_get_speed,'',gssb_get_temp,'',tm_set_ack,'8720827033079775688 5955590549637316473',gssb_scan,'-26703327 -591901690',obc_ident,'',tm_send_from,'10289933236214959403 7311713007006865021 830971587941149659',com_send_data,'*',drp_get_vars,'',gssb_fss_set_config,'-249868681',eps_update_status,'',com_set_config,'\d4Zb Aor'',fp_set_cmd_unix,'1505174186 -1888806794 1199729202 R ;2+|&!',rw_get_speed,'',eps_set_heater,'341883939 -2060383013',obc_set_pwm_freq,'1648079156 -15143208415632735099446323450169509686',obc_get_time,'534507456',obc_get_time,'-1896640976',rw_get_current,'',gssb_arm_manual,'1341366055',obc_pwm_pwr,'1347862663',com_send_tc,'1041140839 *!uS3',com_get_node,'',com_update_status,'',fp_set_cmd_dt,'-600633438 1360258873 -1165000359  g:>bP',obc_get_sensors,'',fp_set_cmd_unix,'-1391360949 -1200670509 -444158402 dISVZGzV JdL)6',gssb_reset,'',obc_update_tle,'',fp_set_cmd_unix,'-712150808 364951683 -562902664 wr!G{mR. w',gssb_get_burn_config,'',com_send_tc,'-267924911 $oY'3[pVxq',com_debug,'',com_set_config,'Wj]Iu&%b(| {Da|0',gssb_commit_addr,'',fp_test_params,'188062121 h7/l((D -1547130158',gssb_antenna_release,'-1905924561 -108630124 335690389 1263016883',gssb_get_uuid,'',obc_ident,'',drp_get_vars,'',gssb_get_version,'',gssb_get_burn_config,'',gssb_set_addr,'879559255',-6,9.381649255752565
gssb_arm_auto,'1734768732',gssb_set_addr,'509706493',eps_get_hk,'',set_state,'9143003154660690715 14201655881825778667 246915367',gssb_get_temp_int,'',rw_set_speed,'-1808722560 -643474087',gssb_arm_auto,'-1109428826',gssb_get_temp_int,'',drp_test_system_vars,'',init_dummy_sensor,'',obc_get_tle,'',gssb_pwr,'-399212972 1756559163',obc_pwm_pwr,'-1085635560',gssb_arm_auto,'-1574886237',gssb_fss_get_sun,'',drp_test_system_vars,'',gssb_get_temp_int,'',gssb_burn,'',obc_set_tle,'-829708722 6e6D:{V',gssb_fss_commit_config,'',obc_debug,'-983083424',tm_get_last,'15970671738720339178',fp_del_cmd,'467319951 601223402 774827233 -2014713435 1287868656 1700557746',gssb_set_addr,'-1454515927',com_send_tc,"'-817755 A]h""y\Zz28'",gssb_pwr,'-244193633 766334684',gssb_set_burn_config,'76064776 1672301819 -1222479859 -2561045 -276838743 -1483862345 -557944455',obc_set_pwm_freq,'895780544 331190440165378071447156322930393798370',tm_parse_status,'',gssb_commit_addr,'',eps_get_config,'',init_dummy_sensor,'',drp_set_deployed,'-1532427687',gssb_arm_manual,'-1366974167',obc_set_pwm_duty,'-1826513172 327503331',gssb_fss_get_sun,'',tm_send_from,'259110981105842389 4130769929967922415 14127357172192814211',fp_set_cmd_unix,"'1529894424 -1197828783 -129068683 y,py= ;[,A9`Jcd-'",gssb_scan,'-1784746663 862272920',tm_send_status,'565147839',eps_update_status,'',obc_set_pwm_freq,'-856677335 -292561906240472582744722449427474689371',eps_update_status,'',eps_get_hk,'',com_send_cmd,'-2020010312 /|G{;',gssb_set_burn_config,'-1520194322 -1760136090 541867336 -1511116159 -2030186005 -1227114407 -587723772',gssb_update_status,'',com_get_config,'>'2ly6jQ/q',gssb_unlock_config,'-958223634',com_debug,'',-11,22.402266025543213
obc_get_sensors,'',tm_send_last,'4131477300655131062 10959892147510872626',gssb_fss_get_temp,'',obc_get_time,'-1821628174',obc_get_tle,'',obc_debug,'-1000740927',gssb_scan,'-1276126357 1171875153',com_update_status,'',tm_send_all,'1574912207077783956 5932007759263739221',gssb_reset,'',drp_set_deployed,'2026868571',fp_set_cmd_dt,'421059917 71379437 -993439451 @B:tR_ -9l['^G!',gssb_commit_addr,'',gssb_msp_get_temp,'',gssb_get_status,'',tm_send_all,'17391098369108885537 9608431432602262238',rw_get_speed,'',tm_send_from,'666337107926320031 4373157045432740090 3291429159533555817',tm_send_status,'-254781670',eps_set_heater,'-50720043 -1010368509',gssb_get_model,'',gssb_arm_manual,'1468294173',obc_prop_tle,'-1536822150026829757',gssb_select,'553859541',com_set_node,'-791060935',tm_get_last,'6311339076722976733',gssb_antenna_release,'-130769951 -1244394112 -1747945482 -1941214808',gssb_arm_manual,'-1319413047',gssb_get_status,'',obc_get_mem,'',gssb_select,'-1028465565',fp_del_cmd,'-1313776472 67594389 -1173498565 -601962901 959729178 -2028552685',gssb_reset,'',gssb_scan,'273279612 -547944290',com_send_rpt,'-575678188 A?_sNk',obc_set_pwm_duty,'136359497 -1785085242',obc_set_tle,'-1085844009 r*i]^',gssb_set_addr,'1279324976',obc_update_status,'',eps_get_config,'',obc_set_pwm_duty,'717778434 -2129799650',com_set_config,'5h k}E;je13lr',drp_set_deployed,'1531746012',help,'',gssb_get_uuid,'',fp_reset,'',drp_add_hrs_alive,'416928047',gssb_arm_manual,'1004740655',tm_set_ack,'14104841779927655418 4708063919280760794',gssb_set_addr,'359211049',-11,8.788954973220825
com_send_data,'',obc_get_tle,'',com_ping,'-1901594341',drp_get_vars,'',drp_add_hrs_alive,'531642240',obc_set_pwm_freq,'-1718845081 -262943609541079621783070168355879574722',obc_reset_wdt,'',fp_set_cmd,'1870309812 -1375763615 -26005247 338942188 1357185022 -1214607459 -2021363006 -1579113290 aY??R J|XS$9].',obc_update_status,'',gssb_get_version,'',gssb_get_version,'',gssb_antenna_release,'429867004 1839859486 1762088032 445149473',gssb_set_addr,'-355173242',gssb_pwr,'391235139 1190565399',com_send_data,"'""*:1sru)V2'",gssb_pwr,'-1246825409 -2102094216',gssb_arm_auto,'-841114310',rw_set_speed,'1428667451 -564072325',com_send_cmd,'-1043738619 G6e|J9TT',obc_set_pwm_duty,'1659701025 1414440196',gssb_get_burn_config,'',tm_send_from,'14589964338366850310 16122564151579130707 1559010351807622187',eps_hard_reset,'',help,'',obc_set_pwm_freq,'-1109063239 63289719185337876209309228840669953761',drp_add_hrs_alive,'585357318',eps_hard_reset,'',gssb_unlock_config,'-1454505223',tm_send_status,'1847270714',tm_send_last,'9267950416895284593 7348726157345320813',gssb_get_model,'',com_update_status,'',com_set_config,'(>9&nen#) 5+/1Oq',com_send_tc,'-1646435401 .?Qvb',set_state,'14389306843163472457 17314184463484854940 568100078',drp_ebf,'75094570',obc_pwm_pwr,'1462386767',gssb_get_sun,'',rw_get_speed,'',rw_get_current,'',eps_update_status,'',fp_set_cmd,'666577978 1939326624 -1633951185 -181102668 1730996595 -197240015 370290922 1207508095 ZQZ\uQ= &JP{hWF\N',fp_show,'',gssb_get_burn_config,'',com_set_config,' bb0bTF',gssb_unlock_config,'-1341199387',com_debug,'',obc_ident,'',gssb_antenna_release,'-400496185 1812916761 -312490921 1313330493',fp_del_cmd_unix,'-1618737712',-11,19.922739267349247
gssb_get_sun,'',eps_get_hk,'',eps_get_config,'',gssb_arm_auto,'780019902',tm_get_last,'6076558623408771378',gssb_get_temp_int,'',fp_set_cmd_unix,'-119950131 147736553 1746161462 X Yn005*t=',com_set_config,'XJQOt c2fgk5V',com_debug,'',gssb_get_status,'',gssb_commit_addr,'',gssb_fss_get_temp,'',com_send_data,':S\s4'x^G',tm_send_last,'15505258579285630387 3924704364057864052',tm_send_last,'10783252840374790135 10075136553639734869',help,'',obc_reset_wdt,'',eps_get_hk,'',gssb_commit_addr,'',drp_get_vars,'',gssb_fss_get_sun,'',obc_set_tle,'1719625379 Uf;h[2',gssb_get_temp,'',rw_get_speed,'',tm_send_status,'1828405839',gssb_get_status,'',eps_get_hk,'',gssb_reset,'',obc_set_pwm_duty,'1705843230 2059360424',drp_set_deployed,'1097058368',eps_get_config,'',gssb_get_temp_int,'',drp_clear_gnd_wdt,'',tm_get_last,'5456325473551067973',gssb_get_status,'',gssb_commit_addr,'',init_dummy_sensor,'',test,'6',gssb_get_status,'',tm_set_ack,'1408080405408061355 14115445056253401248',gssb_get_version,'',fp_test_params,'-1190116801 $<Vtc -956168177',eps_hard_reset,'',gssb_get_burn_config,'',obc_pwm_pwr,'225819427',gssb_update_status,'',com_send_cmd,'-240235182 l:jl',eps_set_heater,'203050662 -1671863658',obc_ident,'',eps_hard_reset,'',-6,21.02043509483337
