Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Command.10,Parameters.10,Command.11,Parameters.11,Command.12,Parameters.12,Command.13,Parameters.13,Command.14,Parameters.14,Command.15,Parameters.15,Command.16,Parameters.16,Command.17,Parameters.17,Command.18,Parameters.18,Command.19,Parameters.19,Command.20,Parameters.20,Command.21,Parameters.21,Command.22,Parameters.22,Command.23,Parameters.23,Command.24,Parameters.24,Command.25,Parameters.25,Command.26,Parameters.26,Command.27,Parameters.27,Command.28,Parameters.28,Command.29,Parameters.29,Command.30,Parameters.30,Command.31,Parameters.31,Command.32,Parameters.32,Command.33,Parameters.33,Command.34,Parameters.34,Command.35,Parameters.35,Command.36,Parameters.36,Command.37,Parameters.37,Command.38,Parameters.38,Command.39,Parameters.39,Command.40,Parameters.40,Command.41,Parameters.41,Command.42,Parameters.42,Command.43,Parameters.43,Command.44,Parameters.44,Command.45,Parameters.45,Command.46,Parameters.46,Command.47,Parameters.47,Command.48,Parameters.48,Command.49,Parameters.49,Exit Code,Total Time
obc_ident,'',gssb_msp_get_temp,'',gssb_antenna_release,'-237817771 1272232954 873344079 1270921935',fp_set_cmd_unix,'-721938807 -147530496 365000265 tMBo f?6*!'6+RI',fp_set_cmd_unix,'-1317334121 -749068375 -1363623506 i'o1 ui[?<*',obc_debug,'-86205148',com_update_status,'',tm_set_ack,'14134131631085916655 3353567117861860804',gssb_get_status,'',tm_send_last,'3270011076644009150 9714114697404059600',gssb_msp_cal_temp,'644852942 -285680549',com_debug,'',help,'',tm_get_last,'18331597194240795004',gssb_fss_get_sun,'',tm_parse_status,'',obc_get_mem,'',eps_get_config,'',gssb_fss_get_sun,'',gssb_fss_get_temp,'',obc_update_status,'',obc_update_status,'',tm_parse_status,'',gssb_fss_get_temp,'',gssb_get_temp_int,'',com_reset_wdt,'-1428459977',gssb_fss_commit_config,'',gssb_unlock_config,'-1202170005',obc_pwm_pwr,'684676383',tm_send_from,'15014968766356110497 15642643845521735156 13966739301594562639',com_set_config,'eYF ',com_send_tc,'-990495712 `',gssb_msp_cal_temp,'-1647314889 -707309072',obc_update_status,'',obc_get_mem,'',gssb_pwr,'-671446454 -1829935168',gssb_burn,'',fp_set_cmd_unix,'-553758079 2037342281 1148584140 .9 [A-/U',fp_set_cmd,'-1605538783 1864441738 890272122 -377960009 1565172558 306639133 1618725897 88351076 +ntW: T|',set_state,'10280332157241184362 2368646511928939733 -1376925836',fp_reset,'',gssb_update_status,'',drp_get_vars,'',test,'r@i^(Z^',drp_get_vars,'',com_debug,'',gssb_reset,'',obc_set_pwm_duty,'1836446469 306108898',fp_del_cmd,'826497523 944921589 1488651308 1883335735 1810350100 -305311464',drp_clear_gnd_wdt,'',-6,6.384074449539185
obc_set_pwm_duty,'844639686 1044527743',obc_ident,'',gssb_antenna_release,'-937436000 1737732844 339311844 1590232916',drp_clear_gnd_wdt,'',tm_send_status,'1759663275',gssb_fss_get_sun,'',gssb_fss_set_config,'-820223737',obc_get_mem,'',obc_get_mem,'',gssb_get_temp_int,'',gssb_get_temp,'',drp_set_deployed,'546018122',obc_ident,'',drp_test_system_vars,'',drp_set_var,'-881694195 -773245172',gssb_get_model,'',rw_get_current,'',com_send_data,'>D_bwYu/n',obc_reset_wdt,'',drp_test_system_vars,'',tm_send_last,'6961055928142792519 5695144578801709889',obc_get_sensors,'',fp_set_cmd,'-1131647277 519491003 -1754508488 -304128367 -1426847076 -1919689526 -528876243 -362997350 !_d*d<}#{ ;q<dsV',gssb_get_version,'',gssb_get_status,'',gssb_arm_manual,'335600769',gssb_fss_commit_config,'',gssb_reset,'',gssb_set_addr,'191307502',obc_set_pwm_freq,'-1944678459 -36104794740360488710783253267034023770',obc_reset_wdt,'',eps_get_hk,'',fp_set_cmd_dt,'-1143803559 1006892163 -1927119254  BzlDJ:a4',eps_get_hk,'',obc_debug,'531536880',gssb_fss_get_temp,'',obc_set_pwm_freq,'-1967347133 158609275852172207966679744380277665404',com_update_status,'',gssb_get_burn_config,'',com_reset_wdt,'1538594889',tm_get_last,'1760947417332190799',drp_set_deployed,'-1404014250',eps_update_status,'',obc_debug,'956719404',obc_get_mem,'',gssb_msp_cal_temp,'879689245 -1526197936',gssb_fss_get_sun,'',gssb_get_uuid,'',obc_set_tle,'-308291254 Y(tg0',tm_send_status,'506439057',-6,6.780649423599242
gssb_msp_cal_temp,'-1090055611 -1769807440',fp_set_cmd_dt,'-16791250 -434589548 -2056116317 92 /!}#4yvvxS',obc_reset_wdt,'',obc_get_sensors,'',obc_update_status,'',gssb_fss_get_sun,'',tm_send_from,'7084473545157623717 131464867741449762 7463220121706323303',gssb_get_burn_config,'',eps_get_config,'',obc_update_status,'',com_send_tc,'609178236 ',gssb_unlock_config,'-1293947998',com_get_config,'DrnU.94~\',gssb_commit_addr,'',rw_get_speed,'',com_debug,'',tm_send_from,'11770979249248817764 9632969779117617346 12445648063376817646',drp_ebf,'-1810411450',gssb_antenna_release,'-1369730648 1648616072 1729687191 -349697648',tm_send_all,'17532105333157286158 9213946833716337067',drp_set_var,'2011746972 1299645543',gssb_reset,'',gssb_get_uuid,'',tm_parse_status,'',gssb_get_temp_int,'',gssb_arm_auto,'-1994564402',help,'',drp_set_deployed,'1957557710',eps_update_status,'',eps_get_hk,'',com_send_tc,'860782239 ',obc_pwm_pwr,'-1506025100',gssb_scan,'-215414728 -399012750',gssb_get_uuid,'',fp_del_cmd,'-688966774 -1952470039 -705646837 -1443378765 1995054203 780423059',gssb_arm_auto,'87380361',tm_parse_status,'',gssb_set_addr,'1361051876',fp_set_cmd,'-319149389 1582534002 -1779570653 863994113 -440805309 -1382431847 1938855310 1754128873 Bas m$+(vp',com_send_tc,'1719811309 vby<{@C('_',gssb_msp_get_temp,'',init_dummy_sensor,'',obc_get_tle,'',gssb_antenna_release,'-619213307 746030008 -1504181613 374004315',eps_hard_reset,'',set_state,'16755929127340940516 16889377457468627679 -1514488843',gssb_set_addr,'2001791023',gssb_fss_set_config,'1308768193',rw_get_speed,'',tm_parse_status,'',-6,6.250958204269409
help,'',com_send_tc,'-1803493800 c',tm_get_last,'12378407385281671042',obc_set_tle,'-1282980520 6',tm_send_last,'4424675241336772905 2519001819914707975',drp_get_vars,'',com_send_cmd,'-956679494 p]j-0M<aI',help,'',obc_ident,'',obc_update_tle,'',tm_set_ack,'9609902663777916850 16819805786439280104',com_update_status,'',tm_send_status,'-923053901',obc_prop_tle,'9208654398941921173',fp_reset,'',eps_update_status,'',rw_get_current,'',tm_send_from,'6079221696521771507 6136098776169364047 11389853246275193372',gssb_select,'-1811756144',obc_get_sensors,'',eps_update_status,'',drp_clear_gnd_wdt,'',gssb_get_temp,'',fp_test_params,'-1392109229 R{G+rU 1927147781',fp_reset,'',gssb_pwr,'869169634 -685264191',gssb_arm_manual,'-899507260',gssb_set_burn_config,'742815529 62565764 1626180433 -1031719999 932031587 634969446 -2112968631',eps_get_config,'',tm_get_last,'12017997677631620088',set_state,'16263805555155268521 3011421650266356843 -780900028',com_send_cmd,'1193820231 Dy:X}'`m',tm_send_all,'11356276213207959535 14124366009569617512',obc_reset_wdt,'',obc_debug,'-990624080',gssb_fss_get_sun,'',fp_del_cmd_unix,'1686086688',com_set_node,'373026210',gssb_fss_get_temp,'',fp_del_cmd_unix,'-1495627853',fp_del_cmd,'1655918016 -1216108897 -252333230 407307652 1280753249 335099040',obc_reset_wdt,'',gssb_pwr,'-61732463 2130942614',gssb_set_addr,'157480222',obc_set_pwm_duty,'1473974584 1980346885',com_get_config,'_*n_'',gssb_msp_cal_temp,'-651795217 1552252164',drp_clear_gnd_wdt,'',fp_show,'',gssb_fss_get_sun,'',-6,7.4514241218566895
com_send_tc,'-865033977 vYdOZBrd<^',eps_update_status,'',gssb_unlock_config,'-355611865',com_ping,'1104115518',gssb_arm_manual,'-2070526040',gssb_scan,'-210923416 1424855636',drp_add_hrs_alive,'-2010769192',test,'29i',gssb_get_version,'',gssb_select,'-653808558',tm_parse_status,'',eps_hard_reset,'',drp_set_deployed,'1414349542',gssb_msp_cal_temp,'-1283662259 1457562706',obc_set_tle,'-1716757904 &n'$;.n',obc_get_sensors,'',gssb_get_status,'',fp_del_cmd_unix,'-967778223',gssb_get_burn_config,'',gssb_get_version,'',com_get_config,'l==I:za$y>',fp_reset,'',drp_add_hrs_alive,'-918168635',gssb_update_status,'',drp_set_deployed,'-320604999',drp_ebf,'996978237',tm_send_from,'12261193212966016937 17548171269018559022 5044589756220353289',drp_test_system_vars,'',obc_ident,'',rw_get_speed,'',fp_del_cmd,'2028470481 -2012816128 -2036529976 -97817563 1500969676 441395322',com_set_node,'563917020',gssb_get_model,'',obc_set_pwm_duty,'1659761765 1463987601',eps_update_status,'',com_debug,'',eps_set_heater,'1606719801 -1540748198',gssb_reset,'',tm_get_last,'2226655554659205975',gssb_get_model,'',eps_set_heater,'-2037657247 -579510285',obc_update_tle,'',drp_add_hrs_alive,'478243375',gssb_pwr,'-1083230033 -752738882',fp_set_cmd,'1140863598 1976410319 131507790 1517810655 -544129883 1460486963 -408079240 -202295161  ',gssb_set_burn_config,'1797023465 391820128 -481254237 651704075 1827471209 742133673 -1680658393',drp_test_system_vars,'',gssb_commit_addr,'',obc_set_pwm_freq,'375970514 174078202306616444054273959569800690231',com_set_config,'CXYhC{3J@> ?YV',-6,7.307560682296753
tm_get_last,'11568281852203028668',com_ping,'180739294',com_send_tc,'-1878549475 Zg/QAP_=jS',obc_set_pwm_duty,'2004047312 -1899241888',gssb_get_sun,'',eps_update_status,'',com_debug,'',obc_pwm_pwr,'-1315719305',tm_set_ack,'16864222665160703605 16318263722984146450',rw_get_current,'',com_debug,'',com_ping,'-1219098217',eps_set_heater,'-1067892536 1392267489',gssb_msp_get_temp,'',com_send_tc,"'1095285363 ,'",gssb_reset,'',gssb_scan,'1416140725 1006951628',obc_set_pwm_freq,'883786547 28133783341023312218411042343969439459',gssb_reset,'',set_state,'3990148040890915472 10286826525260802915 1289774809',gssb_get_temp,'',gssb_select,'667867845',rw_get_current,'',gssb_pwr,'-121442969 -1930584572',rw_get_current,'',com_send_rpt,'397882177 ',help,'',gssb_burn,'',rw_get_current,'',set_state,'16299266424402094787 8442392209573822240 -1502376294',obc_debug,'-1566311546',eps_set_heater,'166810340 155381540',gssb_unlock_config,'1171016154',gssb_select,'-173482620',com_update_status,'',fp_del_cmd_unix,'1510688234',drp_get_vars,'',tm_send_last,'5558826685373206779 1446854336522057353',eps_update_status,'',gssb_fss_get_sun,'',obc_pwm_pwr,'2034765438',obc_pwm_pwr,'1789844624',com_send_tc,'-1152549057 1wG5?=4:',gssb_scan,'-2090020369 873715741',obc_get_mem,'',drp_set_deployed,'1464868119',gssb_antenna_release,'-6534232 1494672123 1915583261 2142556239',gssb_get_model,'',obc_update_status,'',gssb_get_sun,'',-6,10.552872419357302
drp_get_vars,'',rw_set_speed,'1040193971 -1882873018',rw_get_current,'',gssb_get_temp,'',gssb_arm_manual,'468130923',com_reset_wdt,'1918606206',gssb_scan,'-1391005022 -408534158',com_set_config,'gvz8L g(e.nS&1x`',gssb_get_sun,'',fp_test_params,'541918216 px 2128017380',set_state,'1559658627348087287 16539996361642047331 311836377',eps_set_heater,'1883901163 -2103170026',obc_get_mem,'',gssb_fss_get_sun,'',eps_get_hk,'',obc_prop_tle,'4129077231210692060',gssb_fss_get_sun,'',gssb_get_version,'',gssb_fss_get_sun,'',rw_set_speed,'-244360913 -557369018',gssb_commit_addr,'',gssb_pwr,'1609350642 -628711841',fp_test_params,"'1630522663 LJ,Qcq0M 411336077'",test,'%w',tm_send_last,'9121476537455658307 719970231567661518',gssb_get_uuid,'',gssb_get_burn_config,'',com_get_node,'',drp_set_deployed,'1049359041',com_set_node,'-51827689',eps_get_hk,'',rw_get_current,'',gssb_reset,'',com_get_config,'paJ}ma~vMQ',com_send_data,'E3/1&',fp_set_cmd_dt,'-664722750 329910870 1425534480  hAnYcOz',gssb_antenna_release,'1465602339 1601853318 -1529371405 345405381',obc_set_tle,'349683864 H+#',com_send_cmd,'70010233 9ZdX',drp_get_vars,'',com_reset_wdt,'-1790082842',com_update_status,'',fp_show,'',tm_send_status,'-643209816',tm_send_last,'17154546398281078948 9245275846084096263',fp_del_cmd_unix,'-1371830122',drp_clear_gnd_wdt,'',tm_set_ack,'830247329642522965 14629070604477328906',obc_ident,'',fp_reset,'',-11,9.610721826553343
drp_test_system_vars,'',gssb_pwr,'-638927663 1932388359',obc_debug,'1029974883',obc_update_status,'',gssb_fss_get_sun,'',gssb_msp_get_temp,'',fp_del_cmd_unix,'1197539616',obc_update_tle,'',obc_update_status,'',fp_set_cmd,"'-1771023045 -1324116506 -620795521 714207305 1295983523 -722553606 -1813551005 -48673787 Z1 ?""l#'",obc_get_mem,'',set_state,'9117577729512648581 13985503964956540703 -319877104',fp_set_cmd_unix,'893766712 -499007688 1790850805 :FoS SG~W',com_debug,'',drp_set_deployed,'-1763040644',gssb_get_status,'',gssb_get_sun,'',obc_get_time,'1025796873',fp_set_cmd_unix,'-67454816 -2124722855 -947413454 !w]s _{',drp_ebf,'-1503275017',rw_get_current,'',obc_get_mem,'',gssb_arm_auto,'1138052311',gssb_msp_cal_temp,'-98492188 -2122628588',obc_update_status,'',tm_set_ack,'15303454580729741941 11505586547612296198',gssb_update_status,'',gssb_select,'-687933086',gssb_fss_get_sun,'',fp_test_params,'1683182445 [uY`zsr -438688943',tm_parse_status,'',com_get_config,'#9AA9\agrc',drp_ebf,'415698638',gssb_select,'-916287456',gssb_get_model,'',tm_parse_status,'',drp_get_vars,'',rw_set_speed,'1636113307 129836191',tm_send_last,'13246212001326385651 4701652308582734444',rw_get_speed,'',com_send_cmd,'1647862310 rZ\~KBoE',drp_set_var,'-127668570 -1849307734',drp_set_deployed,'1446534817',fp_set_cmd_unix,'-108115590 531353906 2007817860 L?w 1{mzoV2c',com_send_rpt,'-785270681 B&',gssb_unlock_config,'-457525304',com_update_status,'',fp_del_cmd,'-1071015725 -1608979355 -258585471 1532656086 -1120120379 1616569253',com_set_config,'cW- )p6++lkC',obc_get_sensors,'',-6,10.070091009140016
gssb_fss_commit_config,'',obc_update_status,'',com_get_config,"'""jJ'",fp_show,'',gssb_scan,'804650110 -462015691',gssb_arm_manual,'-107653171',drp_set_var,'-1355260965 -1757047363',com_send_data,'yoTNg',rw_get_current,'',fp_set_cmd_dt,'1145957016 827892147 2045418636 VG q=T6j',fp_test_params,'1300465453 Mkz -496790563',obc_get_mem,'',obc_debug,'2093937528',gssb_arm_manual,'-618600081',eps_update_status,'',gssb_msp_get_temp,'',gssb_arm_manual,'-589683606',fp_del_cmd_unix,'-514350406',eps_hard_reset,'',drp_clear_gnd_wdt,'',fp_del_cmd,'-1331193688 -1325238954 -320713090 -960700190 1086104369 448606322',obc_get_sensors,'',gssb_get_temp,'',rw_get_current,'',obc_get_sensors,'',obc_update_status,'',fp_del_cmd_unix,'1292196558',eps_update_status,'',fp_show,'',gssb_set_burn_config,'-1464778671 1140578502 1741955759 717855236 -983671835 1358899446 -1021048606',init_dummy_sensor,'',obc_get_sensors,'',help,'',obc_set_tle,'-1405453253 V.NOoF5N(',com_send_tc,'-12689995 ~J9qW^E-',drp_test_system_vars,'',fp_del_cmd_unix,'-630341074',drp_get_vars,'',gssb_burn,'',init_dummy_sensor,'',gssb_msp_get_temp,'',set_state,'617131470232636165 1137914242287820563 -1112101888',rw_get_speed,'',com_send_rpt,'626254988 y',rw_get_speed,'',gssb_update_status,'',tm_send_all,'7371631493972116541 9817374972611119637',drp_set_deployed,'-1946591101',init_dummy_sensor,'',gssb_msp_get_temp,'',-11,7.651540994644165
rw_get_current,'',gssb_fss_get_sun,'',tm_set_ack,'4267738443763480654 12336181659372218563',drp_set_deployed,'-1016828477',fp_del_cmd,'-43753544 -1505635443 1452954263 2066675667 -659992105 1132068587',obc_pwm_pwr,'286674703',rw_get_speed,'',gssb_fss_set_config,'-2005113161',obc_set_pwm_duty,'-2001936563 1174691096',drp_ebf,'-1425293125',gssb_commit_addr,'',obc_get_mem,'',test,'HooF7wgu+\',fp_del_cmd,'-1358596424 527304414 1663003491 -1607611718 825774396 -1902037516',com_get_node,'',obc_set_pwm_freq,'-791199526 -15492589445218284075640378389444137810',fp_del_cmd_unix,'-589622142',gssb_reset,'',obc_update_status,'',obc_ident,'',gssb_get_uuid,'',fp_del_cmd,'323801528 812554354 1748383813 -2073783782 857565950 -1446999686',gssb_arm_auto,'-1686990475',com_update_status,'',obc_set_pwm_freq,'-1948246159 33725407434160068933075685751103773259',fp_set_cmd_dt,'1145535106 693332830 -217538618 mMq`` 9',gssb_arm_auto,'198957486',fp_reset,'',eps_hard_reset,'',drp_set_var,'-519212946 759177999',gssb_set_addr,'-1763421915',gssb_select,'-2093694318',rw_get_speed,'',gssb_set_addr,'-750397559',tm_set_ack,'11083140731031541956 17602774020254419151',drp_add_hrs_alive,'-984323283',gssb_arm_manual,'1575894901',init_dummy_sensor,'',drp_test_system_vars,'',help,'',help,'',obc_debug,'-69061974',drp_add_hrs_alive,'-903251143',rw_get_current,'',gssb_fss_set_config,'226993537',tm_send_last,'87646321326479175 9498702758573057596',obc_update_tle,'',com_get_config,'A5?kNeH}%t',gssb_scan,'-1894119250 -507008422',com_send_rpt,'-1637458710 QOxFqW{+f',-11,6.592354536056519
obc_set_pwm_freq,'1653716753 273643772909537200566604113812003506048',gssb_get_temp_int,'',gssb_get_model,'',gssb_fss_commit_config,'',obc_get_mem,'',gssb_get_uuid,'',gssb_get_temp,'',gssb_arm_manual,'-1688913923',tm_send_all,'1104843169326488034 2220711832895298668',fp_del_cmd,'670682329 -257838488 -518392094 2050378247 -1951290502 -859360915',drp_test_system_vars,'',gssb_set_burn_config,'153282824 -1409015188 -1613968065 1432601053 1234212632 -871870866 -2127700586',gssb_get_temp,'',gssb_burn,'',test,'lXoo(',gssb_burn,'',eps_get_hk,'',com_set_config,'TyAuL`xDRe 7',fp_del_cmd_unix,'-839522869',gssb_commit_addr,'',com_send_tc,'-1769103897 X`z(`',drp_get_vars,'',gssb_pwr,'524506681 677344410',eps_get_hk,'',gssb_get_status,'',fp_del_cmd_unix,'1816768427',obc_reset_wdt,'',gssb_get_status,'',obc_get_tle,'',tm_set_ack,'12199859987750874258 14398437422054701346',gssb_pwr,'860897403 -345089626',gssb_set_addr,'380440820',com_get_config,'E*.',obc_get_mem,'',obc_set_pwm_duty,'1223368194 505759954',gssb_unlock_config,'-897164723',obc_set_tle,'754825971 xc%l0G4jH',obc_get_time,'614020680',obc_update_tle,'',obc_set_pwm_freq,'-382087550 66867604890610546100457531993990736172',gssb_commit_addr,'',tm_get_last,'4377803213002896982',fp_set_cmd_unix,'1578919950 956408900 -919841322 uA#/-|c+] ',obc_get_sensors,'',tm_parse_status,'',tm_get_last,'13641402478273756020',gssb_pwr,'-1556053722 -1908696073',help,'',gssb_burn,'',gssb_get_uuid,'',-6,6.839446067810059
drp_set_var,'1564957532 -1387080505',obc_update_tle,'',com_send_cmd,'-2121951430 o',gssb_antenna_release,'970825475 203254341 782276318 1780849683',set_state,'1230826198645527213 13836929324996414702 453685856',tm_send_last,'2192459105207146770 17554657938501071517',tm_get_last,'8853643506096272232',tm_send_all,'12052869604891310732 18408365865977667911',rw_set_speed,'-917118895 224597062',gssb_antenna_release,'636447325 1817410520 -1015586814 -1615705157',fp_del_cmd,'-1655460973 129727771 -1194134230 201537936 -1976935791 327725250',tm_send_from,'5599060282709120640 13639330321065460458 14647516034332219163',gssb_reset,'',com_update_status,'',gssb_get_temp,'',tm_parse_status,'',gssb_get_burn_config,'',init_dummy_sensor,'',init_dummy_sensor,'',drp_clear_gnd_wdt,'',obc_pwm_pwr,'1880012851',obc_set_pwm_duty,'-269661425 879186737',gssb_get_status,'',com_send_tc,"'-1121897139 >,p4c^{V<'",gssb_fss_get_temp,'',tm_send_status,'611504534',gssb_reset,'',drp_test_system_vars,'',drp_ebf,'-1948049682',gssb_update_status,'',gssb_arm_auto,'-892993244',obc_pwm_pwr,'992163408',gssb_fss_set_config,'907416558',obc_ident,'',obc_debug,'2026863718',drp_set_var,'569044361 -1250089812',obc_ident,'',obc_debug,'-920993578',tm_send_from,'16643094075887425644 8996359542199939094 12855060225015754655',fp_reset,'',gssb_get_model,'',fp_show,'',gssb_scan,'-1579767414 640804370',eps_get_config,'',test,'fN\$th',obc_debug,'-1947976431',fp_del_cmd,'-935778145 1494726691 109848586 401250688 1742713367 1218794268',eps_hard_reset,'',drp_test_system_vars,'',tm_send_from,'14568820033437532456 7364986439482978308 14729456093792752102',-6,7.347138404846191
eps_get_config,'',drp_ebf,'-70136857',tm_send_from,'13480586862895837226 8137300908675590906 10727083656749910976',com_get_node,'',rw_get_speed,'',rw_get_speed,'',tm_get_last,'6788121290308898163',com_send_rpt,'-1873727660 G8D',drp_set_var,'2107695073 2039052667',gssb_msp_cal_temp,'852396626 -1145277506',tm_send_from,'6913298460090647017 13222067804515210664 13058875053445128575',tm_send_from,'3695284746328355620 5937963077178356526 5880735221324906403',gssb_fss_set_config,'661410869',com_ping,'-1788955103',fp_del_cmd_unix,'320078282',obc_update_status,'',obc_get_time,'-63353676',fp_reset,'',rw_get_speed,'',gssb_fss_set_config,'609485167',rw_get_speed,'',rw_get_current,'',set_state,'17356916116719840340 14947786277955932453 784472920',eps_get_config,'',obc_get_mem,'',tm_send_from,'6556293368437602281 12578463971577895723 15934363768257879544',gssb_msp_get_temp,'',tm_get_last,'7377246792093376242',gssb_get_sun,'',test,'N2$G]%4M',obc_set_pwm_freq,'-1973764174 -65614878928385319211987942766966071069',obc_update_tle,'',com_update_status,'',gssb_get_model,'',com_send_rpt,'-1866907731 m#P+D',obc_update_tle,'',gssb_fss_set_config,'-450382101',gssb_select,'-1914279370',gssb_get_model,'',init_dummy_sensor,'',drp_set_deployed,'-1370702602',obc_get_tle,'',fp_set_cmd_unix,'1204896049 1180522473 -1311276401 Fp3xeh# |`|qxW',com_get_node,'',fp_show,'',com_ping,'1430978264',gssb_get_uuid,'',obc_debug,'-427920605',fp_del_cmd_unix,'-1966407346',eps_set_heater,'47213679 2026451565',-6,10.059099674224854
gssb_unlock_config,'1541076580',gssb_arm_manual,'792580070',com_ping,'1505867539',tm_parse_status,'',eps_set_heater,'1881500963 -511497099',gssb_fss_get_sun,'',test,'r#[',help,'',fp_set_cmd_unix,'-1081289959 -1663301570 647541180  vu1Y)',gssb_get_sun,'',tm_send_all,'11691842863537580201 3548511860120196584',obc_ident,'',gssb_arm_manual,'-1314704046',gssb_fss_get_temp,'',set_state,'11379610043784326186 3532445169301556593 -306180759',tm_send_last,'12231372145228975133 16264176568172776053',fp_set_cmd_unix,'348885065 1780693300 1162915070 k;d(PV3Sm 9e.5n7*w',gssb_arm_auto,'-1773634912',gssb_burn,'',gssb_reset,'',gssb_get_version,'',obc_get_sensors,'',tm_get_last,'260075556958528065',eps_set_heater,'255814820 1692071474',gssb_fss_commit_config,'',tm_send_last,'1195489295608431054 12959072624902039647',com_send_data,'PU2',com_get_config,'',gssb_fss_commit_config,'',gssb_fss_get_temp,'',tm_send_from,'8240075452215161443 16588794484716099902 15993961700323579276',fp_test_params,'607015263 GV< 929186683',eps_set_heater,'804333411 1171175583',gssb_commit_addr,'',gssb_get_uuid,'',obc_pwm_pwr,'1852896400',tm_send_last,'16986297488970761661 1933129085370097623',gssb_antenna_release,'-459801452 -1316623282 -1087540999 -671202305',drp_ebf,'-1815816259',gssb_scan,'-1174254874 1055493432',com_update_status,'',obc_prop_tle,'-3680103457705400461',eps_set_heater,'-1611565261 570628398',com_set_config,"'^,xzN(fC A'",gssb_fss_commit_config,'',tm_parse_status,'',gssb_get_temp,'',tm_get_last,'16273524515594015140',obc_get_tle,'',drp_get_vars,'',-6,9.393309831619264
obc_set_pwm_freq,'1354598064 -257246218964512112909153194412274786163',drp_get_vars,'',gssb_fss_get_sun,'',gssb_antenna_release,'-506229805 1759854537 -59468341 -471056762',fp_set_cmd_dt,'543596517 -1661259207 467552470 f)Uq7evx6o B(80:',gssb_fss_get_temp,'',tm_send_status,'120274377',fp_del_cmd_unix,'-992696120',help,'',obc_pwm_pwr,'-939376953',obc_update_status,'',obc_ident,'',tm_send_status,'1996875883',fp_set_cmd_unix,'-1856954932 -825479512 625578528 n]g %%^>CZ',com_set_config,'[ uE:',gssb_reset,'',drp_add_hrs_alive,'1605840447',rw_get_speed,'',eps_hard_reset,'',com_send_tc,'1294744353 j&FoK@~g:',gssb_msp_cal_temp,'988577736 -567211262',eps_get_hk,'',com_set_node,'1780842034',tm_send_from,'6821478199969266652 3094807708060641625 17697031222618950412',fp_reset,'',drp_get_vars,'',com_set_node,'1801430380',eps_update_status,'',gssb_antenna_release,'-2064589178 -291539330 -499695776 342260143',drp_get_vars,'',tm_send_from,'1866974652675290240 13991489415712534998 1567719115915148388',drp_get_vars,'',gssb_update_status,'',fp_del_cmd_unix,'-233893227',fp_set_cmd_unix,'650179000 458479504 -803523402 SJ q*)[`>nco',gssb_burn,'',com_get_config,'CcQcU=R1',eps_update_status,'',rw_get_current,'',gssb_antenna_release,'290193571 2007170134 -1464440885 1097146126',com_get_node,'',tm_get_last,'14001356356703419524',obc_get_tle,'',com_ping,'-756209977',gssb_reset,'',gssb_get_temp_int,'',tm_send_all,'12835824898638912001 11046586066718902475',gssb_get_sun,'',rw_set_speed,'1476764975 -1186983825',tm_send_last,'14548102134429539594 16670691164786313706',-6,6.5470826625823975
gssb_get_temp_int,'',eps_hard_reset,'',gssb_update_status,'',com_set_node,'806269422',com_update_status,'',obc_debug,'-2112445657',rw_get_current,'',eps_update_status,'',gssb_get_burn_config,'',obc_get_time,'1658651631',com_ping,'1881691231',tm_send_all,'3084521013828027129 18094598050746870485',drp_clear_gnd_wdt,'',set_state,'3513913107184884882 9163347321544237029 628671645',com_send_data,'!{ROs',gssb_set_addr,'-1739483698',test,'IC+f<i5',gssb_commit_addr,'',fp_reset,'',gssb_scan,'240438028 1032687074',gssb_get_version,'',drp_get_vars,'',tm_send_last,'1899762180781360061 6202540097963272264',eps_get_config,'',obc_get_mem,'',com_send_tc,'2043388036 ',obc_update_tle,'',gssb_unlock_config,'-79759674',set_state,'15494141887900370690 3696991337392733308 -541999246',gssb_set_burn_config,'1631080071 -1591672582 -446894590 980579061 1406537130 -1377923349 480545098',obc_set_pwm_freq,'956538262 25333275076322891905644058583829542047',obc_pwm_pwr,'-555473324',obc_get_mem,'',com_send_rpt,'1787324266 'R3q',fp_set_cmd,'-1006325537 1985537537 -1069621658 606410138 1017411505 1928911476 -187594803 1312187770 )x^ td',rw_set_speed,'-1029323600 1067685002',rw_set_speed,'1468859513 -222986460',gssb_get_status,'',com_get_config,'m/J=NnD',gssb_arm_manual,'1227818817',gssb_get_sun,'',drp_ebf,'-1586590139',obc_update_tle,'',fp_test_params,'-1603570143 x<#56` 474247342',fp_show,'',com_update_status,'',obc_get_tle,'',eps_set_heater,'1786251201 1833412554',gssb_get_sun,'',gssb_fss_get_temp,'',-6,11.948330163955688
