Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Exit Code,Total Time
obc_update_tle,'',tm_set_ack,'13654293776514957628 5239821267576300799',obc_get_tle,'',gssb_get_burn_config,'',fp_test_params,'1410225127  249488236',eps_get_config,'',obc_set_pwm_freq,'197985387 155446208635981808227445748179184854455',rw_get_current,'',fp_set_cmd,"'1423354848 -2083873285 1831345530 465748981 -682440731 -574191522 397223746 -189930368 .^/Bk/Y/ )*)=,#0P`'",gssb_set_burn_config,'1424623653 1818058188 -790957893 -1952573075 1343443713 -1111534395 465952177',-11,6.8221490383148184
gssb_arm_auto,'-1878379315',tm_send_from,'16992735429785912003 16718695036828875865 8319494192350626407',eps_hard_reset,'',obc_get_sensors,'',tm_set_ack,'215481754860503192 7695113214648709055',tm_send_status,'1639540038',gssb_get_status,'',gssb_get_version,'',gssb_fss_get_sun,'',gssb_get_burn_config,'',-6,6.732187509536742
gssb_scan,'1194980550 778650707',com_get_node,'',com_send_tc,'-1897912665 AK1@%',rw_set_speed,'1869736133 -1079670421',com_send_cmd,'559839963 ',obc_update_status,'',fp_set_cmd,'1372301307 1867252645 -903274505 642832342 1804896505 -1629514179 205116865 289829717 hFnz~w4{ Zm{)Qb+',drp_set_var,'-1778722564 -1226057887',tm_set_ack,'10104732440230143024 13411920497823884842',gssb_scan,'1983231220 -1891264820',-6,7.437233686447143
com_send_data,'',obc_set_pwm_duty,'2085872789 -410118064',fp_del_cmd_unix,'-459258206',fp_set_cmd_dt,'542387493 -1321651004 -2112667003 y -\',gssb_select,'471300183',obc_reset_wdt,'',fp_test_params,"'655699271 v,+6Z${ -418773102'",tm_send_status,'524880616',gssb_pwr,'-329914017 -1362465237',gssb_get_version,'',-6,6.332878828048706
fp_del_cmd,'-1796165465 -729244960 1728705345 259460961 -1638596929 -393673029',init_dummy_sensor,'',com_get_config,'n9',rw_get_speed,'',gssb_scan,'-694942725 -20594627',drp_clear_gnd_wdt,'',gssb_set_burn_config,'1205061910 1582950309 182219725 1988917462 149115499 -1218557121 1803782237',drp_test_system_vars,'',tm_send_last,'9901003502745434700 13962394423614648107',gssb_reset,'',-11,6.279273271560669
fp_set_cmd,'-1088930800 -495017282 594110709 -1016850450 -1616551488 -537346042 -569342062 -1937778475 N-Er fZH^;5+[F',tm_parse_status,'',drp_set_var,'1543032594 -2125201589',obc_get_mem,'',gssb_scan,'-1560087529 -739570416',gssb_get_uuid,'',drp_set_var,'1843519020 1786621704',gssb_fss_commit_config,'',obc_set_pwm_duty,'1396250381 1992998636',gssb_get_temp_int,'',-11,6.258329629898071
drp_test_system_vars,'',help,'',obc_set_pwm_duty,'1654751189 -680287351',drp_clear_gnd_wdt,'',fp_set_cmd,'-1151819930 -1658392022 -744925425 1333079907 796683168 -269541697 -1902910471 1724315127 E3Arkgn^ Jq5T^Z+(4x',gssb_get_sun,'',com_set_config,"'ERF""[= tv0X*?=1y'",gssb_unlock_config,'308899692',gssb_msp_cal_temp,'915230468 -657335971',obc_update_tle,'',-6,10.282461166381836
fp_del_cmd,'407893188 487602341 -1535215338 3803362 -1761686811 -1196051449',com_get_node,'',com_send_cmd,'-1009202142 t9`P>_6',drp_get_vars,'',gssb_scan,'-1942045963 -636411346',eps_hard_reset,'',test,'',obc_get_time,'2147155747',com_send_rpt,"'-2029957736 /&f,'",obc_pwm_pwr,'-507358926',-6,6.491719007492065
tm_send_status,'998596788',obc_set_pwm_freq,'350622461 -197089989083618533998752827481743526662',gssb_update_status,'',gssb_scan,'1193829331 862017067',eps_get_hk,'',init_dummy_sensor,'',obc_update_status,'',test,'@>',fp_reset,'',obc_update_tle,'',-6,6.80460786819458
gssb_burn,'',gssb_msp_cal_temp,'2088177115 -958493522',com_update_status,'',init_dummy_sensor,'',obc_set_tle,'-555971591 oorw',tm_send_last,'1398082552472505814 8473354308759794810',drp_add_hrs_alive,'1061651177',tm_set_ack,'15845005936615413715 12400724444761995186',com_update_status,'',tm_send_status,'636426706',-6,6.923748254776001
gssb_set_addr,'-1695052078',obc_update_tle,'',com_send_tc,'1875213989 :4G'94r',obc_debug,'-324239531',eps_hard_reset,'',eps_hard_reset,'',com_get_config,'TW',fp_reset,'',gssb_burn,'',test,'6T+4',-6,7.53865385055542
gssb_burn,'',tm_set_ack,'6844055076609122418 1544875116686911233',tm_set_ack,'4649833054142886353 8259923986224280147',gssb_get_burn_config,'',fp_del_cmd,'-306838496 -1037970557 979184721 1887958145 -1189130853 722882919',fp_set_cmd_unix,'-1939744132 632847167 -866098603 %r7J_b$\X_ Ge',rw_get_speed,'',drp_get_vars,'',drp_add_hrs_alive,'-1997185192',obc_get_sensors,'',-11,6.4792001247406015
com_send_data,'bN.G',fp_set_cmd_unix,'-119865531 -1669184975 1400711126 HQMZO3QqF9 ',tm_send_status,'-34781966',obc_prop_tle,'7887508779331516609',gssb_arm_auto,'1184894731',com_send_rpt,'1753096936 Qia9G?ZQ',obc_set_pwm_duty,'1362142008 174890347',gssb_select,'104635114',com_send_cmd,'-837991566 SHI.<)HcF}',gssb_arm_manual,'-1732736046',-11,7.3180577754974365
drp_set_var,'-1174183553 505144515',eps_set_heater,'-276005430 772682575',drp_get_vars,'',gssb_antenna_release,'-1099184342 880650602 -1015810006 308870369',gssb_antenna_release,'1746108560 185761109 -916770543 1094304517',gssb_arm_auto,'2076990824',com_ping,'1302940913',com_debug,'',eps_update_status,'',fp_del_cmd,'1707510441 -823259300 -1246032320 328687177 565879519 1557773552',-6,9.695777654647829
fp_set_cmd_unix,'-1655624817 1503291380 -801775092 _=9NW/ G',com_set_node,'874698061',drp_set_deployed,'-861611946',com_ping,'-1122221086',gssb_msp_cal_temp,'-1303853181 -990380409',tm_send_from,'3425184187773855787 18423447964185182648 15442546894529961468',gssb_get_version,'',obc_get_time,'984011811',tm_parse_status,'',help,'',-6,6.240156173706055
obc_ident,'',com_reset_wdt,'447091058',com_send_cmd,'-1837947223 :\BUGPRRta',tm_parse_status,'',obc_set_pwm_freq,'-840694201 189041521654386213277580527632993853543',tm_send_last,'3101770441950598834 13778732860934002985',gssb_select,'-338647313',tm_send_last,'11435419228360773819 7714579383947070171',fp_del_cmd,'-1068081440 1974085027 1398361246 -1706772420 -380083143 1569371125',gssb_antenna_release,'-1659255636 451373382 1975466014 794603173',-11,7.531766176223755
obc_reset_wdt,'',com_get_node,'',gssb_get_burn_config,'',obc_set_pwm_duty,'-278024486 1303730491',gssb_burn,'',obc_update_tle,'',gssb_arm_manual,'-1070976335',gssb_get_temp_int,'',fp_del_cmd_unix,'-1283722946',init_dummy_sensor,'',-6,7.068891525268555
fp_set_cmd,'-37274152 -630616492 983373864 -366341086 -1197740357 -550407863 1703092381 813010049 Q!i cjQF('W',gssb_get_version,'',com_send_data,'GU',set_state,'18352090108171108035 7854139555046468524 -2104088883',obc_reset_wdt,'',gssb_unlock_config,'753215260',obc_debug,'-899064829',tm_get_last,'13072651872359426159',drp_add_hrs_alive,'-1027335798',drp_clear_gnd_wdt,'',-11,6.298829555511475
obc_update_status,'',eps_get_config,'',tm_send_all,'6991506917245209673 18140458811334452311',com_send_rpt,'1729222197 &a-!0|',obc_set_tle,'1459132779 RH~fI1#!iQ',gssb_fss_commit_config,'',tm_set_ack,'7050276900289878503 17327475728597532106',gssb_reset,'',gssb_burn,'',fp_set_cmd_dt,'1554067966 -1938646450 1461834907 (6@( +bh-',-6,6.881190776824951
drp_set_var,'1580476135 -785516912',gssb_burn,'',obc_prop_tle,'5998563250746326910',tm_send_from,'13701882973632603235 16715484209917489022 1974168112281070081',gssb_get_temp_int,'',drp_set_var,'-1046934249 835965209',obc_get_sensors,'',com_send_tc,'-1536359959 ?FWut&y`6',gssb_fss_get_temp,'',fp_show,'',-6,7.994966268539429
obc_set_pwm_duty,'-1149457127 -948271904',gssb_fss_get_sun,'',gssb_get_status,'',gssb_scan,'-1062951792 1671193364',drp_get_vars,'',fp_del_cmd_unix,'1426593910',tm_send_last,'16327101962693305582 2329096270745230788',gssb_get_temp,'',obc_get_mem,'',eps_get_config,'',-6,6.640297174453735
drp_clear_gnd_wdt,'',gssb_get_version,'',gssb_reset,'',fp_set_cmd_unix,'-653317018 -1144247202 1166300862 _ WR~'=0',obc_set_pwm_duty,'375737492 -443756412',fp_del_cmd_unix,'1992580491',fp_del_cmd,'1047680796 1444729031 1052757312 -854063029 -1021331010 -1657186096',com_update_status,'',drp_get_vars,'',gssb_get_temp,'',-11,6.423902988433838
tm_get_last,'17312874636100185734',com_send_data,"'""nQVY>'",gssb_fss_commit_config,'',fp_del_cmd,'-1650586495 -884690096 296369302 -1901143646 463637004 -1152807779',gssb_get_sun,'',gssb_fss_set_config,'-1875459876',gssb_fss_commit_config,'',drp_set_deployed,'-666687220',obc_get_mem,'',gssb_fss_commit_config,'',-11,7.2500343322753915
fp_reset,'',drp_set_deployed,'777560358',init_dummy_sensor,'',drp_add_hrs_alive,'-791647561',com_reset_wdt,'-33898657',eps_update_status,'',tm_send_status,'1092559578',drp_add_hrs_alive,'1425733293',com_get_node,'',eps_hard_reset,'',-6,6.826878070831299
gssb_update_status,'',gssb_get_sun,'',obc_ident,'',gssb_msp_cal_temp,'1389842141 -888242730',tm_send_all,'13979998453896259226 13483641102949195590',eps_hard_reset,'',drp_test_system_vars,'',eps_hard_reset,'',set_state,'7768148901026980845 7432546147244406828 -1080921076',fp_set_cmd_dt,'-827440117 -1338582276 -1928005534 } 5',-6,10.36633825302124
gssb_update_status,'',gssb_fss_get_sun,'',gssb_set_burn_config,'635345360 -978892106 777666692 1409021063 871097817 765960060 -1064490436',gssb_fss_set_config,'-1094237520',com_get_node,'',drp_set_deployed,'1438392280',com_send_cmd,"'-1510288688 ""o`W'",tm_send_status,'1254587559',gssb_msp_get_temp,'',gssb_get_temp_int,'',-6,7.737097978591919
test,'FzixO=REdc',obc_get_mem,'',drp_ebf,'-82620215',gssb_get_temp_int,'',fp_del_cmd,'1171487672 2096828530 365065784 -541835398 -1945271932 -997518937',obc_reset_wdt,'',gssb_fss_get_temp,'',gssb_fss_commit_config,'',init_dummy_sensor,'',fp_del_cmd_unix,'-765512764',-11,6.531908988952638
com_update_status,'',gssb_fss_set_config,'-543737661',obc_pwm_pwr,'-1786230431',com_ping,'132856703',gssb_unlock_config,'-736248195',fp_set_cmd,"'-689490196 -1795379876 177023168 1433241248 1081630000 251670732 104871940 -1847660175 lT6rv,<;wv /^t}'",tm_send_all,'14504405505240010498 11641236714797652445',gssb_get_burn_config,'',gssb_burn,'',gssb_arm_auto,'1531686323',-11,9.462586402893066
gssb_get_version,'',obc_debug,'-625769675',obc_get_mem,'',gssb_set_burn_config,'-1381745303 -1612956550 -1965665300 1725595819 -1211179070 -684867180 -1256710697',gssb_commit_addr,'',gssb_get_sun,'',obc_get_sensors,'',init_dummy_sensor,'',fp_set_cmd,'374526560 959372991 -1241945185 -111114494 -1281688253 1370414109 -1463589928 255151020 4/! YX`KED.<O~',obc_ident,'',-11,6.808746099472046
fp_set_cmd_unix,'-1519476019 2017192161 1327890767 & 9Jqm=U',obc_reset_wdt,'',obc_prop_tle,'2708558808455414655',com_send_cmd,'-442522170 *C',eps_hard_reset,'',com_set_node,'204811392',tm_send_from,'18161796578402249152 8431668783077909447 12064213324312692319',com_set_node,'-1451453563',fp_del_cmd_unix,'1034950182',tm_parse_status,'',-6,6.268177270889282
gssb_set_addr,'-786625119',obc_set_pwm_duty,'-1237649491 -345026604',gssb_get_uuid,'',fp_set_cmd,"'1216227043 1366515398 956560478 113069271 681603250 -376013893 1208529186 -2032070493 4I.?$y""|B EN['",obc_ident,'',fp_del_cmd,'-1936042676 1161574651 -1896432098 -736272200 -704711307 -1137218946',test,'1x[#',eps_get_config,'',com_set_node,'12919534',obc_set_pwm_freq,'1740163285 100352736143141386103800011436782173526',-11,6.436801195144652
gssb_fss_set_config,'1093143948',fp_set_cmd,'1053194877 1400880667 741646995 -93092958 -1470245090 -324584336 587801741 -441059678 JlGZi/ $%H=wHT@',gssb_burn,'',rw_set_speed,'-1342182276 1886966051',eps_get_config,'',com_set_config,'Feb=l Q*D?L<c]',obc_update_status,'',fp_show,'',obc_get_mem,'',gssb_get_temp_int,'',-11,6.354662656784058
gssb_get_uuid,'',gssb_fss_get_temp,'',gssb_msp_cal_temp,'1872486059 -1101917204',drp_test_system_vars,'',gssb_get_burn_config,'',obc_update_status,'',com_set_node,'409555923',obc_reset_wdt,'',tm_send_status,'522777595',rw_get_current,'',-6,10.311610698699953
obc_prop_tle,'-3954019632374004249',com_set_node,'661148302',com_send_tc,'-779928957 \*M+DQ[',tm_send_status,'-743432702',gssb_msp_cal_temp,'1362265191 -155395185',help,'',gssb_arm_auto,'233824904',gssb_fss_set_config,'360086526',obc_update_tle,'',drp_set_deployed,'-1388224041',-6,7.382492065429687
obc_get_mem,'',obc_pwm_pwr,'-1690385457',gssb_reset,'',help,'',tm_send_all,'2458465559221229836 17548074468409967245',obc_get_mem,'',gssb_get_sun,'',fp_set_cmd,'-1345157070 2129382891 650355732 -119346191 -1680534326 -2070213698 1755070022 56084475 <? wrr@0',gssb_msp_cal_temp,'-1498242005 -1459335488',fp_show,'',-11,6.715505838394165
gssb_scan,'-148333762 -1317169777',com_send_data,'N%.',obc_set_pwm_freq,'1745291044 78015724331892902247151726996462142003',tm_send_last,'4957048255932133008 17005379735699728221',obc_get_tle,'',com_update_status,'',obc_update_status,'',obc_get_tle,'',fp_del_cmd_unix,'1334331736',gssb_set_burn_config,'-322419581 2142916652 1035018101 -1817866608 870204744 407558377 896947973',-6,7.2614662647247314
fp_del_cmd,'-144316801 -1992171676 1569860741 1361964325 1589326941 740555211',fp_show,'',tm_set_ack,'11009736497155535861 13666804031811442734',obc_debug,'-1891344267',fp_set_cmd_dt,'902797565 -1244169687 1906433245 \>?F0S}KY1 UWk',obc_set_tle,'245075767 c/.dD',gssb_get_status,'',fp_del_cmd_unix,'-1483878343',fp_set_cmd,'1658892782 -1800290558 2075536690 1132522460 -241251649 212413564 1798675584 936977307  sCJ8In',drp_ebf,'-337666730',-11,6.635804891586304
gssb_select,'-1529966035',gssb_msp_cal_temp,'-991395486 1101046945',com_send_tc,'-36216751 b',fp_show,'',gssb_set_addr,'-2115132841',gssb_scan,'-1111399768 -616392600',gssb_set_burn_config,'-825827346 -951945370 1724789289 1580216734 417222257 774941780 1753223077',com_update_status,'',tm_parse_status,'',com_reset_wdt,'-417498404',-6,7.4841697216033936
fp_set_cmd_unix,'-58480550 -900237624 -1435978792 T~J( Y9',obc_pwm_pwr,'1563640829',obc_debug,'-1072123722',obc_get_time,'-652367138',com_set_config,'?(&6VDF CXueV*t91',test,'8M2',obc_set_pwm_freq,'1800579470 305924025812491956496658264523614829221',drp_set_var,'-1010111105 1369810647',fp_del_cmd,'-1199594135 1848210061 -1727998770 1485909499 405364665 1836220511',gssb_burn,'',-6,6.615060806274414
com_set_node,'-354375591',gssb_pwr,'407193800 1373376832',drp_set_deployed,'343973615',com_debug,'',fp_del_cmd,'819142086 1767460565 -1912071707 -1559675741 -2011295848 192192911',obc_get_mem,'',gssb_set_burn_config,'990975188 -1810835907 77316739 1011986761 -945751106 1222497784 -149445951',tm_set_ack,'1662536974795085590 14861374820110990115',gssb_update_status,'',tm_set_ack,'6716968360099711337 2286215079016536775',-6,6.534135103225707
com_update_status,'',tm_set_ack,'16795591808170580722 7239733678849060082',tm_set_ack,'10923221595141937507 15723571821309331329',gssb_reset,'',gssb_arm_manual,'421962238',fp_del_cmd_unix,'1482719472',drp_ebf,'-1344207128',obc_get_time,'-389846303',drp_add_hrs_alive,'-1844818491',fp_del_cmd,'617989423 1290253966 351602679 -599796641 1521612857 141132313',-6,6.631412982940674
com_send_tc,'-175665077 j/$(=<6Wj',eps_get_config,'',fp_test_params,'-79452335 I -1617830374',gssb_set_burn_config,'-965031086 -1102649319 -781326341 -466535941 -54875033 595706108 308352026',drp_set_var,'2036147355 588772006',eps_update_status,'',gssb_fss_set_config,'1653445371',gssb_burn,'',com_set_node,'-1148306496',gssb_get_model,'',-6,7.234738349914551
com_get_config,'',drp_ebf,'1950335190',rw_get_speed,'',eps_update_status,'',tm_send_from,'11159186038258796846 18115544724521680124 11768542374631653543',fp_set_cmd_dt,'-1618680951 -1714632104 104093978  sbE4T',gssb_fss_get_sun,'',obc_set_tle,'-741622777 ',drp_get_vars,'',gssb_burn,'',-6,6.547921419143678
com_send_rpt,'-1787748277 hC^',drp_test_system_vars,'',fp_del_cmd_unix,'-5898535',gssb_get_burn_config,'',gssb_antenna_release,'-2143616428 -750430232 -1648687569 -13989122',obc_ident,'',eps_get_config,'',obc_prop_tle,'-4550681932484173694',fp_test_params,'230873051  -399982993',drp_ebf,'1782095615',-6,9.777750253677366
eps_update_status,'',fp_set_cmd,"'-276384071 1190790394 -310177808 -940957164 -841927839 1218724514 -1468076591 1714367632 u&U]& `QsO&q,.}'",gssb_set_addr,'-743347211',obc_get_tle,'',obc_get_tle,'',obc_get_sensors,'',fp_del_cmd_unix,'729685878',tm_get_last,'2257734610516423288',rw_get_current,'',obc_get_mem,'',-6,6.275890588760376
obc_set_pwm_freq,'750578786 -151723653721699824106361958694137519731',init_dummy_sensor,'',com_debug,'',tm_get_last,'48274486992214171',fp_del_cmd_unix,'995580748',obc_set_pwm_freq,'-1537597611 112218118951286794028388936481432387357',tm_send_status,'1236938652',obc_ident,'',rw_set_speed,'-1605946375 466393265',gssb_set_burn_config,'-628954685 1199752293 -1321131900 2037519951 -292483370 606074833 -1652972165',-6,6.741922855377197
com_send_tc,"'-1300762506 A""*0vdy_F$'",com_get_config,'m%',set_state,'4165225863517041402 10194296903413919665 2068325136',tm_send_all,'13102646629613330717 10565215980468436388',com_send_rpt,'-998411898 c',gssb_get_version,'',drp_ebf,'1214249342',drp_add_hrs_alive,'35308448',eps_hard_reset,'',gssb_get_sun,'',-6,7.278201818466186
tm_send_from,'14257894414178362978 2717482155052951913 4150535550792475892',obc_get_tle,'',gssb_fss_set_config,'587777263',fp_set_cmd_unix,'1984171030 1975398914 -1940530189 jy-o1E Ur=[<`|P',obc_prop_tle,'-929030729950301738',fp_set_cmd,'961137730 1949785636 -1325898646 223529555 -1982786087 -112144638 -384016826 -104740723 8RRS~w`P@4 IpUdt{%<',gssb_fss_get_temp,'',gssb_burn,'',gssb_burn,'',obc_prop_tle,'-7635057044194908128',-6,6.4423677921295175
obc_get_mem,'',fp_del_cmd,'-684054724 -1686430426 -2044275557 -598797868 1839976922 -1297725644',rw_set_speed,'1547945881 157790052',obc_set_pwm_duty,'39680835 461594645',gssb_antenna_release,'871862142 -472227246 -1805236559 1171408565',gssb_get_version,'',set_state,'546157371212002188 12541089074223370329 360753452',gssb_get_version,'',gssb_burn,'',gssb_get_status,'',-6,6.493140935897827
obc_update_tle,'',gssb_set_addr,'812313870',com_get_config,"'a,)[voym'",obc_reset_wdt,'',obc_get_mem,'',eps_set_heater,'19201377 1094198871',eps_get_hk,'',tm_send_from,'9018329867154202728 3926404519142175170 18219159261794054653',com_send_tc,'-1798198514 S5>/u',fp_set_cmd_dt,'1966719121 885436486 1946306064 c+Er ]xNX&A8j',-6,7.806689023971558
gssb_reset,'',gssb_update_status,'',obc_debug,'-1170202210',gssb_fss_get_sun,'',gssb_set_burn_config,'756464184 -1897523287 -1052847548 518555699 1217268999 -2146078178 356051070',gssb_burn,'',fp_set_cmd_dt,'-515697360 1848155314 -113695263 ~P ',obc_ident,'',tm_send_status,'2020984155',gssb_fss_set_config,'995159540',-6,6.634325981140138
gssb_get_version,'',tm_parse_status,'',gssb_set_addr,'1660300402',fp_del_cmd,'-2060118156 75345495 922767601 -1802829131 809240973 -1246018277',fp_del_cmd_unix,'-1113174248',gssb_get_model,'',gssb_fss_set_config,'-968753239',fp_test_params,'-193445813 l&HlX -1857109160',tm_send_status,'1831069337',eps_get_config,'',-11,6.504446983337402
tm_parse_status,'',gssb_msp_get_temp,'',fp_set_cmd_dt,'1623024451 658981998 1519903461 ;my'N $w(q:6U?',gssb_antenna_release,'565621439 -1381746492 1279515503 -1738273046',com_debug,'',gssb_pwr,'514753440 -1182732114',eps_get_config,'',obc_prop_tle,'-9203714337187633462',gssb_scan,'-919812329 890632761',fp_test_params,'-260941391  1920881206',-6,6.3927271366119385
fp_set_cmd_unix,'-150115538 -1331967108 -1534040946 SHX7}iz/B ~7pGcii',test,'G',com_reset_wdt,'-584625372',tm_send_from,'13468867160919260005 8644482776613782378 2910752437048446043',gssb_get_burn_config,'',tm_parse_status,'',eps_set_heater,'-1850111673 -1032097609',fp_show,'',gssb_fss_set_config,'-1951837983',gssb_get_model,'',-6,6.207549571990968
obc_reset_wdt,'',fp_del_cmd_unix,'388074822',com_debug,'',obc_debug,'-315450188',fp_set_cmd,'1037080888 19689195 -1123523279 1655032708 -226062000 1344330765 -506751584 -1226381663 y4%z thGi[gj',drp_set_var,'-2010162594 -1541621960',com_set_node,'1241987080',gssb_unlock_config,'-911238561',com_get_config,'ULbQ',gssb_msp_get_temp,'',-6,6.2734222412109375
gssb_get_version,'',drp_add_hrs_alive,'-456695020',drp_add_hrs_alive,'269235516',com_send_tc,'412073706 Ui',drp_clear_gnd_wdt,'',gssb_commit_addr,'',tm_send_from,'6380584834309668815 9475790860233484362 17256087585056726616',gssb_unlock_config,'-2113959488',tm_send_last,'14512742139162596345 16459922283276789645',com_send_tc,'-1114858966 '}',-6,7.9072184562683105
gssb_set_addr,'-1031389877',rw_set_speed,'83461598 -1590802770',tm_send_status,'446363609',com_update_status,'',gssb_set_addr,'-1364301668',gssb_get_version,'',gssb_get_temp,'',com_debug,'',gssb_get_uuid,'',drp_ebf,'-924091395',-6,6.399749040603638
com_ping,'-1439134785',obc_set_tle,'-2091925891 rX:',gssb_fss_get_temp,'',drp_ebf,'813828755',gssb_arm_manual,'-393961123',rw_get_speed,'',drp_set_var,'-1655440771 556382571',gssb_commit_addr,'',com_send_tc,'-1994679382 ',tm_send_from,'18304503572506458193 35483835540833995 12778633900590501993',-6,10.151015520095823
gssb_arm_manual,'77428910',obc_prop_tle,'-8825698041596756843',com_send_tc,'-2034221360 7B',gssb_antenna_release,'1345310048 642747034 -310050342 -1712857497',gssb_set_addr,'-2133682908',eps_set_heater,'2010291247 88846155',com_get_node,'',obc_prop_tle,'-1347538132385249634',obc_set_pwm_freq,'-1291294889 -57224941293671994871999863305334276320',fp_set_cmd_dt,'1729529706 906487692 806703012 q }%V',-6,7.442486763000487
gssb_set_burn_config,'1821579498 1011819657 104292700 619031622 2023836279 963528102 -921217820',fp_reset,'',com_set_node,'-2139645518',gssb_fss_commit_config,'',com_send_tc,'1321011272 }%$Z@6U',com_set_config,' c_XS(e`',fp_test_params,"'-801367467 4ZbuC6QD"" -1388690314'",gssb_antenna_release,'-1465422704 -978630545 1698916114 441411520',set_state,'12598371809997228341 3387258609702016602 1973842888',tm_set_ack,'16704403956693264737 6792797103082623365',-6,7.456932067871094
fp_del_cmd,'1913559446 1053584653 -1279423569 -1656855776 -1537189931 -1400238631',gssb_select,'-608099491',obc_update_tle,'',gssb_update_status,'',gssb_arm_auto,'69596213',gssb_set_addr,'1777585873',com_send_rpt,'-540242688 %LY(',drp_set_var,'1217131614 487178178',obc_set_pwm_duty,'711675111 1504273948',eps_get_hk,'',-6,6.20319414138794
obc_pwm_pwr,'-287066581',obc_set_pwm_duty,'820668184 2012024455',com_set_node,'708833791',fp_del_cmd_unix,'-1526119524',fp_reset,'',set_state,'1988391653376998712 1281485307457122478 1566250233',drp_add_hrs_alive,'1982546929',obc_reset_wdt,'',gssb_set_addr,'1622644677',gssb_arm_manual,'1800044334',-6,6.498127698898315
gssb_scan,'255531614 -1442221928',gssb_scan,'2043950470 145220710',fp_show,'',tm_parse_status,'',obc_get_mem,'',fp_del_cmd,'-1065210785 59618028 1491150123 704392588 456743130 -617745675',gssb_fss_set_config,'-875470201',obc_pwm_pwr,'-1116576707',fp_show,'',com_update_status,'',-11,6.5394127368927
com_send_rpt,'-1157874339 HU',drp_set_var,'1020955705 1734270491',gssb_select,'2052291555',com_get_config,'kAp',fp_del_cmd_unix,'1629464852',eps_get_hk,'',obc_get_tle,'',fp_show,'',tm_get_last,'8042388584837980243',gssb_get_model,'',-6,6.529837846755981
com_send_cmd,'-1567605573 }J/[%fI{#',gssb_get_temp,'',gssb_arm_auto,'-747726488',gssb_fss_get_sun,'',gssb_arm_auto,'1388375916',eps_get_config,'',fp_set_cmd,'-1253248270 32759739 -659826883 -2090132549 -847847615 -2085625903 -377101896 -1382606003 A {!x',com_reset_wdt,'-1169179471',fp_set_cmd_unix,'1824593258 776344207 448471256 RJnQX% xER',gssb_get_uuid,'',-6,7.336171388626099
fp_del_cmd,'-805134564 1448542191 -1029831281 1161228177 2118344949 -1578184638',com_set_config,"'P @@~7""'",fp_del_cmd,'390225271 -2075285912 -1621517721 -731050543 1732638157 430385093',drp_add_hrs_alive,'1270789807',drp_get_vars,'',com_set_node,'-752679899',obc_get_time,'1044395960',obc_debug,'2080650819',obc_get_time,'1688053109',obc_set_pwm_freq,'-197258716 -133765240486820331525126510284225290772',-6,6.406310796737671
obc_ident,'',com_reset_wdt,'1664838268',gssb_arm_manual,'-1469073162',drp_add_hrs_alive,'-1688937873',fp_del_cmd_unix,'920251946',fp_set_cmd_unix,'-1815187519 -107546152 -894776982 xiCl PE?zljh|',rw_get_current,'',com_send_cmd,"'-188402289 jC/1U[""`5('",drp_ebf,'741550000',com_get_config,'o&Q!5a=C',-6,6.528892278671265
set_state,'5591956266575570642 15400670982874735775 -1451971085',obc_get_time,'1688100156',fp_set_cmd,'1308663800 -947775498 -1509564106 1395643209 -171413069 -550578153 917685605 -901685269 67k 2iP_kJd',gssb_get_version,'',eps_hard_reset,'',com_get_config,'z',gssb_get_burn_config,'',tm_parse_status,'',eps_get_hk,'',tm_send_from,'8562096420343480027 5610733667565335570 10610839370570528371',-11,6.477569341659546
help,'',fp_del_cmd_unix,'2071835084',obc_set_pwm_duty,'-1565171810 -1344119616',com_send_tc,'-1024299253 ',drp_set_var,'-1248228850 -361446790',gssb_arm_manual,'-247846282',com_reset_wdt,'-1057771770',gssb_set_addr,'-826824417',com_set_config,'G8; l>V)Wej/)1',gssb_msp_cal_temp,'-1793155402 -819926569',-6,6.262296438217162
gssb_get_model,'',rw_set_speed,'1419661684 -516868801',gssb_set_burn_config,'1963015129 -366884811 -864752732 -610220548 -1378535713 -2068825845 1167136960',gssb_burn,'',gssb_reset,'',fp_set_cmd_dt,'1885643239 1734231271 1168314654 {S k!',obc_get_sensors,'',gssb_unlock_config,'-672990664',gssb_get_temp_int,'',obc_reset_wdt,'',-6,6.582972288131714
help,'',gssb_arm_auto,'-1989942794',tm_send_all,'1175162450913620021 17431899889717699405',drp_set_deployed,'1298728922',gssb_antenna_release,'2012973691 171925072 -806321261 -2089592977',rw_set_speed,'-1574282322 468329597',fp_del_cmd_unix,'1340782170',com_update_status,'',tm_send_from,'7551537755833869381 3265559153310980090 5746374513822603238',gssb_msp_cal_temp,'-1405046393 -953893039',-6,6.762073278427124
obc_set_pwm_freq,'-950215739 -54362862392539184237788189981709012239',set_state,'9434812864405828443 16051344559865624294 499051378',fp_set_cmd_unix,"'-1053869920 -545354048 -944800465 G+N;~#8~ 4g7]2tyJv""'",com_debug,'',gssb_get_version,'',drp_clear_gnd_wdt,'',drp_test_system_vars,'',obc_update_status,'',gssb_get_burn_config,'',gssb_get_uuid,'',-6,6.4755566120147705
