Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Command.10,Parameters.10,Command.11,Parameters.11,Command.12,Parameters.12,Command.13,Parameters.13,Command.14,Parameters.14,Command.15,Parameters.15,Command.16,Parameters.16,Command.17,Parameters.17,Command.18,Parameters.18,Command.19,Parameters.19,Command.20,Parameters.20,Command.21,Parameters.21,Command.22,Parameters.22,Command.23,Parameters.23,Command.24,Parameters.24,Command.25,Parameters.25,Command.26,Parameters.26,Command.27,Parameters.27,Command.28,Parameters.28,Command.29,Parameters.29,Command.30,Parameters.30,Command.31,Parameters.31,Command.32,Parameters.32,Command.33,Parameters.33,Command.34,Parameters.34,Command.35,Parameters.35,Command.36,Parameters.36,Command.37,Parameters.37,Command.38,Parameters.38,Command.39,Parameters.39,Command.40,Parameters.40,Command.41,Parameters.41,Command.42,Parameters.42,Command.43,Parameters.43,Command.44,Parameters.44,Command.45,Parameters.45,Command.46,Parameters.46,Command.47,Parameters.47,Command.48,Parameters.48,Command.49,Parameters.49,Exit Code,Total Time
tm_get_last,'1074186324715952835',obc_set_pwm_freq,'-198092149067090900059717694364915338409 UKq?BH',com_debug,'',obc_ident,'',gssb_commit_addr,'',tm_send_from,'46627633580309117156380062396937141766 4262657592118782726 1477769981',rw_set_speed,'-93088233605397869077891178777180801849 14149833643024018966',gssb_get_sun,'',fp_set_cmd,'-661299511926023633 7277267993011487915 83365152 8850902677965356791 1311734200 57949154360919262543629002131490794395 13310416625058724798 80333694354412190570927462282124938177 -410787659 7181547008221339756',eps_set_heater,'197819659 @_',tm_parse_status,'',eps_hard_reset,'',eps_hard_reset,'',gssb_unlock_config,'1496429884',obc_set_tle,'261519519280869758657745105475716467179 15496237801238090027',gssb_fss_get_temp,'',obc_reset_wdt,'',drp_add_hrs_alive,'4891694198885020264',eps_get_config,'',com_send_rpt,'-506693239 q$&t}]!',tm_set_ack,'S!Cg 3932709835412080092',gssb_arm_auto,'!',obc_set_pwm_duty,'-7261068891798399167 67873611362928818698141719654615197757',gssb_get_model,'',gssb_fss_commit_config,'',com_update_status,'',tm_send_status,'1312715379',rw_set_speed,'12297406915181470316 -431327774535225521',obc_set_tle,'Fb -277225732431409674149359445349394881492',obc_get_tle,'',rw_set_speed,'Fz? 235048287636541326305760649531144811835',obc_set_pwm_freq,']:ik\Avgz G|Pk>',drp_set_var,'15961404981254384844 -92284043161901130398658074686302428219',com_send_tc,'-125961381620626768537103639674440518173 15069306173668687773',fp_set_cmd_unix,'-4985668286845565370 11468895172792613440 3788944656677446567 W/[Gc/^Vo -11627678561838106243479966807353887309',gssb_scan,'-1854017991 s[F/',rw_get_current,'',gssb_get_temp_int,'',fp_del_cmd_unix,"'""eNkB'",gssb_set_addr,'2694391425696839451',drp_add_hrs_alive,'1153441590',gssb_get_sun,'',gssb_get_uuid,'',gssb_arm_auto,'-12899140309013780279828320629789357169',gssb_fss_set_config,'91015291826781425583008083302371394241',com_ping,'203057818324623306572098405945405977655',gssb_get_sun,'',com_send_tc,'-745596828 1111028812434973601',obc_update_status,'',gssb_pwr,'4095723290200310610 16080092499122211692',-11,6.806472301483153
obc_get_sensors,'',com_send_data,'l:?6RtX'}~',gssb_get_version,'',drp_add_hrs_alive,'-212671309714687591234867789685335458735',gssb_fss_commit_config,'',fp_set_cmd_dt,"'"" 5383898844696619090 -2360145619516865649 }wKHS 288197649877750268898265993099766324863'",eps_update_status,'',gssb_burn,'',eps_set_heater,'-231009828894955899254664767419730459908 -61178573',gssb_get_temp_int,'',com_set_config,'-1313472600 $Zhhw+Wz',gssb_pwr,'12743430173666270262 5802473343606922592',gssb_get_temp_int,'',gssb_msp_get_temp,'',tm_send_all,'-3157613345010133803 125400430518772882145623979462551699936',com_debug,'',gssb_get_sun,'',gssb_scan,'1550682002 18190386237516540739',gssb_pwr,'9925615275469541852 c',init_dummy_sensor,'',fp_set_cmd,'17873422646417769786 6060366644937256984 1385018180 16466263968866972950 -659595909 202839415853344356748708668189110427689 140524272 -5215235862737351517 13358967054283123902 2755852474145876144',gssb_arm_auto,'-194960109121990775239039678759629108074',obc_get_mem,'',fp_test_params,'0DzW 8674591585670126274 -6097439479697344286',gssb_arm_auto,'4919777074330332810',rw_set_speed,'16622564983089636506 -198982287186639210563465015332539394920',obc_update_tle,'',gssb_fss_set_config,'686188157',gssb_scan,'18424373835757630626 54V33_:!%',fp_reset,'',obc_set_tle,'-978413093 1051495542',gssb_reset,'',obc_update_tle,'',tm_parse_status,'',tm_set_ack,'-231887019707695622889783887193467472266 -2946773961492838332',tm_get_last,'-1707951969',fp_set_cmd_unix,'-1235144880 -239260968585470369583020598527510067439 -191694014624446611640153452169103964967 6298318025339891395 12725421310722287202',gssb_get_sun,'',gssb_get_temp_int,'',gssb_scan,'238539160285717534922391611658171622543 4KwMeR!iv',gssb_fss_commit_config,'',tm_parse_status,'',drp_set_deployed,'-7244663217561561823',com_send_data,'68013868914969883',fp_set_cmd_dt,'-304031292599579166 -1427658872021773738 14733428428918686174 -8496008374833422407 11820422683800315289',drp_get_vars,'',drp_test_system_vars,'',eps_set_heater,'3882612922935685568 2118051833',com_get_config,'-1833309351532273393',gssb_get_version,'',-11,7.642886400222777
tm_send_last,'18066676458920761380 -8517588839544868252605927810792898354',com_ping,'-79745346102270729561221436333279675567',gssb_msp_get_temp,'',fp_set_cmd_unix,'2429237280298681312 nP03 1260382439354024340 Ma|+z7RooA ',set_state,'9218653014491326221 -131845931829224353235835254891139214909 -191979575788881873385024299998870856546',obc_pwm_pwr,'-25979535802643919296649870665268948142',gssb_get_status,'',obc_get_sensors,'',obc_pwm_pwr,'5468133708860260076',gssb_arm_manual,'-6589241978431386559',gssb_burn,'',tm_send_from,'1345533210 4198759391099950184 95sJDCu',com_update_status,'',com_get_node,'',fp_del_cmd,'1508888421 123888163034373824070525784634136620123 198688046361123515737397609011290680294 1548473536 259235781 @`X',fp_del_cmd,'SU zT<+ -884141357346770181 #nJkI{) y'YYO7'\ -226674236971550316948741908673715872867',drp_set_deployed,'-1686733717',drp_clear_gnd_wdt,'',obc_get_sensors,'',obc_update_tle,'',fp_del_cmd_unix,'h*+U&t`O',obc_update_tle,'',obc_set_tle,'-1680007879 -5149172824986303037',tm_parse_status,'',tm_get_last,'4312908349436510475',gssb_fss_set_config,'18312825792199596951',fp_test_params,'wy>Y&H' 629455091 -1244119580605567881',gssb_fss_get_temp,'',fp_del_cmd,'8416032038874463609 V -395692231801772771345093399188101662 263554137518953166305912388628292631044 208523879821586878218350080982509599423 c@'g3h`',com_get_config,'-345767164',gssb_set_addr,'1293724426426960807',drp_set_var,"'j52K"" -1645831866'",fp_del_cmd_unix,'4892672168564712010138175381197208438',gssb_get_temp_int,'',gssb_unlock_config,'-972742190',gssb_get_burn_config,'',drp_test_system_vars,'',gssb_select,'8128226583445476926',fp_set_cmd,"' 3222325568345944716 -1094452034 132696347290317648686210764037291345539 1768871495702067568 2201981884050658454118719535825133487 |#>Si* 7479279558945172260 4809739137905552386 }]""em'",drp_set_deployed,'15286518043124818469',gssb_set_burn_config,'-528851467502985543 wF@c 17298098947024964925 301325125274062112325512129727901011158 -21675661769519448236212479659462726264 -7880340323079782797 87790762564496206867598721707903296276',gssb_get_status,'',com_set_config,'5007016338645668523 670630556701486224',drp_clear_gnd_wdt,'',set_state,'3995105903035465255 4428761280645570585 17407270540033551712',eps_hard_reset,'',gssb_get_temp_int,'',rw_get_current,'',drp_test_system_vars,'',gssb_get_temp_int,'',-6,10.380138874053957
gssb_get_model,'',gssb_get_temp,'',gssb_get_burn_config,'',test,'-107447056330629097896940408194864661790',gssb_fss_set_config,'-331432207092767910242669785151259235970',tm_send_all,'bZffN0Bk`# 171621769312252162101812905985060135184',fp_set_cmd,'-2093485352 7789023618854484964 5287252262842021464 1766328952 -692647139 -309562609718899580599306329520064549444 -1718959406 204567571091945157356434839488463766937 ~$ -1316390076',rw_get_current,'',gssb_reset,'',init_dummy_sensor,'',gssb_reset,'',com_send_rpt,'-71719912945566667812378594949428044216 122608957368769076632528334610694699155',rw_set_speed,'7885784198854949626 794409152250727809',obc_set_tle,'2021078108 -4833612137557857285',gssb_antenna_release,'%G/82 1246509189 7055081886415781579 302061666901669962686915483993307744871',obc_set_pwm_duty,';]? 4744064069674448529',gssb_get_burn_config,'',gssb_burn,'',help,'',help,'',gssb_set_addr,'640650831087765296',obc_debug,'\',set_state,'Ie$q2 -1334036382 /)',tm_send_status,'|X',drp_test_system_vars,'',com_reset_wdt,'3240468079391503459',drp_set_var,'1240996866 2251599841193148604',com_update_status,'',gssb_pwr,'1358751369 A;%X>0',gssb_antenna_release,"'333497877376497007 ]""H`ehT -1171084234 -176321572348604783185454636561653371666'",obc_set_pwm_duty,'9057354500668409482 -2910931112745759962',gssb_scan,'-2685280757081810596 92954939355538053480950782812674378981',obc_set_pwm_duty,'-1633198087 1051411996',fp_del_cmd_unix,'5211439000206252693',com_send_cmd,'3163318645943785662 2563050321704691815',gssb_arm_auto,'70476758309262744666485669257866602023',gssb_commit_addr,'',com_send_rpt,'1729468053 594404204',gssb_reset,'',gssb_arm_auto,'-718151778',fp_set_cmd_unix,'651833382 4879322311755694206 -87556531148107882974415993496741167469 -335555230115816459605396026548567274297 266494123940648819923866283190720096967',obc_reset_wdt,'',gssb_pwr,'-7025746211222385538 -331875020522658647905653413590499408844',drp_ebf,'3679336347347929686',com_ping,'423285864842894869',eps_get_config,'',drp_set_var,'-3389512422298222232 .E2vTo',obc_get_time,'1346723947170300765',drp_get_vars,'',com_reset_wdt,'2867409474301940116',-6,7.14664101600647
obc_pwm_pwr,'5034786853732764553',gssb_select,'-87833431',obc_get_tle,'',gssb_pwr,'8096675370789867469 -8336726186555068814',fp_set_cmd,'-855444052 6JL^ -1179506687 ro>QZFO d)vbX/ HMpl@k  10803938050445377069 7087351607380211558 199512976581949319612093585470396518512',gssb_antenna_release,'GSJ{! -235963113970497546595784726967358192549 12810630965382564552 790183640',eps_hard_reset,'',gssb_get_temp_int,'',fp_del_cmd,"'^ok_""C8^f 8131039247803552830 3272529507094911075 !Th&3EB 1839928643 289594308105016135638459572358994966668'",gssb_msp_get_temp,'',drp_add_hrs_alive,'`=',tm_parse_status,'',gssb_get_uuid,'',com_reset_wdt,"',Zi|)T!yPU'",tm_send_last,'[ -4141387800155824395',obc_prop_tle,'9060284926091046516',obc_reset_wdt,'',com_send_tc,'-1609758720 366779248',gssb_get_status,'',fp_reset,'',drp_set_var,'-6180299866243178321 -1869674933',com_send_cmd,'13412536244253238515 6757362716830146849',fp_show,'',drp_get_vars,'',gssb_set_burn_config,'14228708327326242911706626984720826658 #{ 79023710656101145198522262802337305304 4067776385346903814 SU!CL@|](3 2720905688337617090 1210833251',gssb_unlock_config,'10854564917928345725',fp_del_cmd_unix,'3677307561061721597',gssb_get_temp,'',gssb_get_status,'',obc_update_status,'',gssb_get_sun,'',obc_get_time,'-801629062567961952',com_set_node,'&P;]W\pI',obc_reset_wdt,'',com_update_status,'',fp_set_cmd,'-34002787 12109389429680447959 Bn'Q 5055989039645874862 -959866079211265690 Pk0+jY -143707198647986749643398298753665671770 2656072418166621738 -315237243631596570599027831707986765268 1797228139161874969',fp_del_cmd_unix,'7148253895363985964',tm_parse_status,'',gssb_fss_get_sun,'',gssb_get_version,'',set_state,'-1488899212 7531453245539288852 119497963998503989635132974144082437731',gssb_set_addr,'104576652808441630370692538720090494539',gssb_arm_manual,'1473443051758164116',gssb_get_temp_int,'',rw_get_current,'',eps_get_hk,'',gssb_get_model,'',gssb_set_burn_config,'7937429062163128881 -3394800587877277950 2117487512 12084665623735033274 Y8pjb`h v5(QoBGA -239013991',test,'0bDKO>',obc_get_tle,'',-6,8.414277076721191
obc_reset_wdt,'',com_send_tc,'-6261508381497215898 -408790772',gssb_get_temp,'',com_send_data,'159158239270701050763238467379036910430',rw_get_current,'',com_send_rpt,'696543407 -97795843911017444071771671298018588030',obc_set_pwm_freq,'1308245638 -6278055521087857264',obc_get_mem,'',eps_set_heater,'6959389192357830276 -65612375475536528456532382166945858788',obc_prop_tle,'-128272747140365936658881603762947569358',rw_get_current,'',tm_send_all,'1122638830 1$',tm_send_all,'182077241 633838179',drp_set_deployed,'-7741395518521910375',gssb_get_burn_config,'',gssb_pwr,'-5678231863824342857 651424379',fp_reset,'',eps_update_status,'',gssb_fss_set_config,'-237088362556993680',drp_clear_gnd_wdt,'',gssb_reset,'',gssb_antenna_release,"'QWC,2.t<G2 -7439381615043938208 -1512656216 -150487664654561481'",gssb_arm_manual,'1937496002',com_send_rpt,'140663749210930039086717401105509599182 5426597310192053108',fp_test_params,'-44517654 6496951907358953843 Ad',tm_send_from,'$> -3276382712129108973424689725682304946 rsS2pbrs3',gssb_get_temp,'',obc_set_tle,'wCHf~o' -289487803000236432930096744486362799861',drp_clear_gnd_wdt,'',fp_set_cmd_unix,'-73384659851903575165615222078878682748 -2104321335 4849311464392767669 35899235 14576275400514683327',com_send_tc,' 251386223787605145684628772893187024439',fp_reset,'',eps_update_status,'',fp_set_cmd_dt,'3391757430232557120 @tv6mT 2090936049 -102447487508297956857383562528459479788 zlk2}ts',fp_show,'',drp_set_deployed,'-1775910490683796706',fp_del_cmd_unix,'115132580231218292819306872783985509892',fp_test_params,'286592242907419847652053430204826806976 1617119106 147615240223062049',com_get_node,'',com_reset_wdt,'5391548196556172458',gssb_get_version,'',drp_get_vars,'',com_set_config,'13906562757769337979 s!<',gssb_set_burn_config,'1031924234 102388896 8395413191074484377 319172268793557883549216961462835193360 -116872812738056654824747538652301656169 95324420598803822494505236434937468240 -273555948010213174767081182940772029826',obc_pwm_pwr,'298743606305738947004676544010361296579',com_reset_wdt,'-692751254',gssb_pwr,'-4574456563963265932 -301170174873292389930972514913826179413',gssb_get_temp_int,'',gssb_arm_auto,'200252800217538455178056898717003381223',gssb_msp_get_temp,'',-6,7.389736890792848
obc_ident,'',gssb_pwr,'1767729378 16947144675143074177',com_send_data,'-1577426377',tm_parse_status,'',rw_get_current,'',drp_clear_gnd_wdt,'',gssb_get_burn_config,'',obc_reset_wdt,'',gssb_antenna_release,'1040981719497771269 157499438986859797882069227111212921274 -268215888730705286589820357047635171200 |a'xH]',gssb_scan,'-4205166932599747640 -266697281206524724002209423754873045070',obc_update_status,'',gssb_update_status,'',drp_clear_gnd_wdt,'',com_debug,'',com_ping,'940818638469526996',obc_get_mem,'',eps_hard_reset,'',gssb_update_status,'',com_update_status,'',gssb_fss_get_temp,'',gssb_set_burn_config,'1787671531234999204 1202070458 136700012654099273846195244850444398342 336490516704635258771565309811528726532 14864386471295103393 7993137833821501349 569789741',gssb_get_burn_config,'',tm_send_last,'g 88901103991806261752597269183666685565',com_send_tc,'-4056477859086590940 8088791841805975407',tm_set_ack,'lHi 1197518060323789704',com_update_status,'',eps_update_status,'',fp_set_cmd,'5725270488915388657298657713869760525 7521399215309485189 -418903737 I k=puE -3184236843655919129 -175823232847263922802923335740560002482 2181409337283048278602559421229477667 -1410565138 -6339051589658348450',gssb_get_status,'',obc_get_tle,'',fp_test_params,'96984560228831625771150144374325790695 hx:RK8Th xP_AWZI>4<',tm_set_ack,'1617960887 3379286527341397126',com_update_status,'',com_send_tc,'6t'S9 230977126550229255903451703722874977352',gssb_get_version,'',drp_clear_gnd_wdt,'',com_send_cmd,'13750272467292229615 -100165809035861275517721126738436312702',gssb_get_sun,'',com_send_cmd,'-243813195335446337274645296984447086916 -165067129655143510203122000661172401727',obc_get_tle,'',obc_reset_wdt,'',obc_prop_tle,'873202011',gssb_commit_addr,'',gssb_get_version,'',gssb_burn,'',gssb_get_temp_int,'',gssb_msp_cal_temp,'1481609707 443437232',com_get_config,'13357373732386527130',drp_set_var,'119625635911269450758751723770633401155 -337013591030832836488345837444898858726',gssb_get_model,'',-6,11.531909704208374
fp_reset,'',gssb_select,'861934664',init_dummy_sensor,'',obc_reset_wdt,'',tm_send_last,'1558078633 18437705218541989486',fp_set_cmd_unix,'-2083093753 292473719 8854391903790861715 1722527423448496947 -1343683858427887897',fp_reset,'',com_get_config,'14855703862011993725',init_dummy_sensor,'',obc_ident,'',fp_del_cmd_unix,'1045821160',obc_get_mem,'',fp_del_cmd,"'aCd*x,<4oV J|ZL&3Sr= -1076591859 331522443 1806726088551327428 159649102945626533080122987998866582623'",eps_get_hk,'',gssb_fss_get_temp,'',eps_get_hk,'',obc_update_tle,'',com_send_tc,'-79437784084408044707288338535744797930 176990071828504892878350351535481307087',obc_ident,'',gssb_get_sun,'',com_get_node,'',eps_update_status,'',drp_clear_gnd_wdt,'',fp_set_cmd,'244155643263229245446168747471963486035  +O}Z'^f 8057852860082081061 -659100727 -1702810019478604166 -1195701068 5508919285790674143 4099182788175640429 -37213013',gssb_fss_get_sun,'',obc_debug,'332573713005939779613168206897824121860',fp_test_params,'8643329681626940932 -230356666608179835103886758714019456339 4133495865064660903',com_reset_wdt,'16484804283786703843',tm_set_ack,'|FsarvP 17612435748103893227',eps_set_heater,'16592527198291049749915346692149700115 558807093',tm_set_ack,'318080305398085169119057661567791939740 2282916179734171740',gssb_fss_set_config,'-471162436415725403',gssb_scan,'()|AN -101491149536825368208448515597479585185',tm_get_last,'-283050402',obc_reset_wdt,'',rw_set_speed,'17327057149408459510 28082544706513973132725560425659550811',gssb_pwr,'1447504760 -22774017379829182088453993370154562984',tm_send_all,'-1073113809 2428574569304864554',gssb_arm_manual,"'8j[SFW,iK'",drp_set_var,'7368154611340340790 988344983418194644',gssb_commit_addr,'',gssb_get_burn_config,'',eps_get_config,'',com_set_config,'9~TNvh -85769996177986345915627766666687674007',fp_del_cmd,"'-8877025049777625220 44522985 x!=o3xN^ -7959217630899266391 k%?,!vs 947142350'",tm_send_status,'7511931050914669375',rw_get_speed,'',gssb_fss_get_sun,'',com_ping,'204689620269358871938271150078685468105',obc_reset_wdt,'',-6,6.546179533004762
fp_reset,'',gssb_update_status,'',obc_ident,'',obc_debug,'1472354987010330889',obc_get_mem,'',gssb_get_uuid,'',gssb_fss_get_temp,'',obc_update_tle,'',drp_set_deployed,';*enb',gssb_reset,'',gssb_msp_get_temp,'',gssb_burn,'',com_get_config,'6158078828570192906',gssb_get_uuid,'',obc_debug,'-47262685423332677942464663544479103589',fp_del_cmd_unix,'1099013908008688658',rw_get_speed,'',gssb_fss_get_temp,'',obc_debug,'12113225486267096914',obc_set_pwm_freq,'248691988847844686596094807542517795017 -5307929741736033524',gssb_scan,'3351959778959662562 1429898234858255390',drp_set_deployed,'384892341',eps_set_heater,'t}/y&2 14299000657484925094',drp_add_hrs_alive,'-2118384896',gssb_fss_get_temp,'',tm_get_last,'8737947904548440586',eps_get_hk,'',gssb_fss_get_temp,'',gssb_scan,'-68442824098525166451407603760408425137 -1538331238',obc_get_tle,'',obc_debug,'P}\ciqZ6',com_update_status,'',tm_parse_status,'',eps_update_status,'',gssb_antenna_release,'-493762308 17151534849351573371 1667334420 oM',eps_get_hk,'',eps_get_config,'',obc_ident,'',tm_set_ack,'10903956903497270346 8626548937123720893',test,'-2099778913',gssb_set_burn_config,'-5110188400418491690 -215730724141194189698989897026403890132 -1295929396 155170282163142644 abf&:= 30963016291462212861116184570067722966 129375673154528702398399271295278046437',drp_clear_gnd_wdt,'',obc_debug,'108634967169208915490410718561221213001',gssb_update_status,'',fp_del_cmd_unix,'1844724746',eps_set_heater,'3446877342225763911 5945281537053192633',tm_send_status,'497828913',com_set_config,'889675133 244385158360675073367144190376811736230',fp_set_cmd,'-324371544314470392704920632682114023908 402605665202089308 -430847371 -4902822994345872572 ^0kb 1jgP 1421530409978170179 7021146424979825006  kZ!^a',drp_clear_gnd_wdt,'',-6,7.3128113746643075
com_send_rpt,"'342372355 m""t|'",gssb_get_temp_int,'',test,'-1677661348',gssb_fss_set_config,'5037915936762634169',gssb_pwr,'-4759632664041859982455909343771720754 HY[b65',gssb_get_burn_config,'',com_get_node,'',fp_del_cmd_unix,'-3781564681479071743',eps_get_config,'',obc_set_pwm_duty,'vjXtZ> 208900521764973490489353539016044410360',help,'',obc_debug,'-2002044710',obc_set_pwm_duty,'-237543373046604430869495030407919536631 336699329707685073948261450676753882354',gssb_set_burn_config,"'905042291 z-""1@1#j| -141693772952801257415792101751494817825 36153750998764825357699421560304413790 -8355265942575982708 3837053291171810836 5383336249934321626'",fp_set_cmd_unix,'334967001497126817176209796382448860877 :J -99339753222627645846817846470873348173 14094361694290970425 12545015680107347122',gssb_get_uuid,'',gssb_pwr,'787256864 278813774944937742328081349733048268374',set_state,'8E[x1[f -30161348 ',com_send_tc,'-41450555313508422945957309654681948698 661300036730142778',init_dummy_sensor,'',drp_add_hrs_alive,'308668171038072961791584654157946417951',gssb_get_model,'',obc_update_status,'',fp_set_cmd_unix,'-61284203737730938 1343532420 4643937537174084140 1675304286 3792046403359302802',obc_set_pwm_freq,'-165456342663842873775368701183047300940 -666613510',tm_send_all,'1042560167286170364 233729559616571105177288341291777492690',help,'',obc_debug,'8755334533272546473',obc_set_pwm_freq,'-1625403097 6855528434980016251',gssb_msp_cal_temp,'-250814887820054192928315329119349772919 -8918911833545148884',tm_set_ack,'-1683796866 16497163773350610768',fp_show,'',obc_get_sensors,'',com_debug,'',obc_get_mem,'',gssb_get_burn_config,'',com_send_cmd,'440068611457068116 10766692922396807580',com_debug,'',fp_del_cmd_unix,'12849427205392716635328297874285028913',obc_get_mem,'',fp_show,'',com_get_node,'',eps_set_heater,'88 >/w}qs;_;2',obc_get_sensors,'',obc_pwm_pwr,'8251316252710408924',rw_set_speed,'ajE -7760214214869525683',test,'310477923286312357474722271678282590075',com_send_data,''+{',drp_set_var,'10976344594152678964 5478182605846945875',com_send_rpt,'x>C'JN09~ {7QEP',-6,6.975933074951173
drp_set_deployed,'-8748606958816882001',gssb_update_status,'',gssb_fss_commit_config,'',gssb_get_uuid,'',com_reset_wdt,':',tm_get_last,'290473213',gssb_select,'263650856777776722350840715748176330160',obc_get_tle,'',gssb_set_addr,'1969251192603143801',gssb_update_status,'',tm_send_from,'-8065318686897817215 3868562839830150220 &p6g!',obc_get_sensors,'',drp_add_hrs_alive,'1090383904412039649',gssb_msp_cal_temp,'402503385442330521 13052358550540558911',tm_send_from,'-8950556941080663609 6500872360516124817 232327316461866451457331465782959504366',obc_get_tle,'',gssb_pwr,'9634151684036689285 1462680018',test,'67448376552841616890043976224285311618',com_get_node,'',obc_pwm_pwr,'-3138378062288390400',eps_hard_reset,'',obc_set_pwm_duty,'-4492175345237848638 878196117',obc_reset_wdt,'',com_ping,'7799474098692607618',eps_hard_reset,'',obc_update_tle,'',tm_get_last,"',G.'",gssb_get_temp,'',obc_update_status,'',obc_set_pwm_freq,'275687872216510830292990555865787170244 1914369645',obc_set_tle,'102401319021252143564700437282591549918 -113352282705647208085836248506963685949',com_set_config,'8826606182001257070 109912070990089949009733419376000427480',com_update_status,'',fp_del_cmd_unix,'134296053442394234637155635169391507863',obc_debug,'-141570503760461453147802316542739793850',obc_set_pwm_duty,'3024484494773331950 368602204150119629',tm_set_ack,'-521241828 14158980835109827796',rw_get_current,'',fp_set_cmd_dt,"'292946070658651439036300991231554940618 659818835 -294389273732201619997903242089168466609 Ov^T`r"" 12284867484425205959'",fp_del_cmd,'205511995459956515971423238943926605113 -7421671074931201804 980886864 10791800681044488474 5374897014179730448 gz~]ZQ',gssb_msp_cal_temp,'11719471176954678092 1964809401',gssb_msp_get_temp,'',test,'',obc_set_pwm_freq,'1727747153 ',obc_debug,'180692554850224477592985663850099267418',obc_ident,'',fp_set_cmd_unix,'s -1080799140 4346890427625909375 -6742975683212521056 -110634411644722645777663547180671192868',obc_debug,'h',gssb_reset,'',tm_send_from,'272790656994458804470951194222999185607 1447771458373002566 4278672251939795046',-6,10.954598903656006
tm_send_status,'4392935847446195592',obc_update_status,'',fp_del_cmd_unix,'MT76i#x(v9',tm_send_status,'197209695585599788453383272671446905146',drp_clear_gnd_wdt,'',obc_set_tle,'x 323618248474962726015255310255435332817',gssb_arm_manual,'654741987',fp_show,'',rw_get_speed,'',rw_get_speed,'',gssb_commit_addr,'',com_set_config,'11862322534701767880 1511728857',gssb_update_status,'',eps_get_config,'',obc_update_status,'',eps_update_status,'',obc_get_mem,'',obc_prop_tle,'-1877435992',drp_get_vars,'',fp_set_cmd_unix,'290568115711480011251055705719428861394 8605103654390220429 2020890522341091330 154740411601773271348114351406939771775 -2056949691',fp_test_params,'1468021638 120416411472494865888889107039259760273 -787134216',rw_get_speed,'',gssb_set_addr,'30238250810928099065162718766556997449',gssb_commit_addr,'',drp_set_var,'190208495410902516299685345806297631205 16506981378379964244',gssb_unlock_config,'-150496999203514099511675133577887060617',com_ping,'33274092258503404',gssb_get_version,'',fp_set_cmd,"'864036913277822921 1739312171420752094 Fl -2139899910 -698535740 10233996388924326686 8896406327256538338 :,tYfs$ 6113042459651049876 9R$'",obc_update_status,'',obc_set_pwm_duty,' 66Pme*',obc_set_pwm_duty,"'3673689183422944877 Ke,'",gssb_get_status,'',obc_set_pwm_duty,'7376887653453001924 -79796216078644147240126474265648709268',gssb_get_temp,'',tm_send_status,'-328159232318941678097200561373438208924',gssb_msp_cal_temp,'947248994 T',fp_set_cmd_dt,'-212705311169868826933463162383685234956 w_ WWk -87299535695280875722278964530680657708 -91935299',com_set_node,'589340618853158367',com_send_cmd,'15058016122891016403 -5761214761132441433',tm_send_from,'-931515365976392668 -870422020 -164002160263598336246548514686425659236',fp_del_cmd_unix,'455596664',drp_clear_gnd_wdt,'',eps_set_heater,'1979680284 -8509168671897387222',eps_update_status,'',tm_send_all,'15883154508371072342 -4319023922233834957',gssb_get_sun,'',com_set_node,'4604736866480510428',gssb_get_uuid,'',init_dummy_sensor,'',-6,6.369540929794312
fp_del_cmd,'6106304636020032738 -1899583153456628846 -5586396445356495946 5979826170193230461 664702952137971928 3164052190005912101',gssb_set_addr,'2wY',gssb_set_addr,"'HL[)=""lF'",com_set_config,'hZ]FQk2y -957715663',eps_get_config,'',eps_get_config,'',fp_reset,'',gssb_get_sun,'',com_ping,'-4688049176834930538',com_get_config,'780174873',com_get_config,'~!1zM^',obc_update_status,'',gssb_unlock_config,'-98616346',set_state,'14839780334598786875 1254943184 8135679300409616649',gssb_get_uuid,'',gssb_antenna_release,'X9|.w 3623663684347113990 -1737595356 455953079167953295',obc_reset_wdt,'',eps_get_hk,'',gssb_get_temp,'',eps_get_config,'',rw_get_speed,'',tm_parse_status,'',com_set_node,'-530797231682625244',tm_parse_status,'',fp_del_cmd,'149076621288901142012446765654532153477 3242983081707567803 13289914379461019710 1007768786145520349 c 368520479',obc_update_status,'',com_get_config,'8996740554388706058',fp_test_params,'222899197 -1029371418 149412276553111256',rw_set_speed,'DQkt9JRNo- 747669630',gssb_burn,'',gssb_commit_addr,'',gssb_set_addr,'-92091667017258617070314656963381022139',gssb_msp_cal_temp,'-1456249722 2711038335217118168',gssb_reset,'',gssb_get_model,'',gssb_fss_get_temp,'',obc_set_pwm_freq,'5093609747491537337 1232354362',obc_set_tle,'149160476856579750896877625047050370437 ',obc_reset_wdt,'',rw_get_speed,'',drp_ebf,"'SL""G*%aXI'",rw_get_current,'',com_set_node,'-756418073',gssb_get_burn_config,'',eps_hard_reset,'',tm_get_last,'185459155261886538978389122261464193230',gssb_set_addr,'16829006528456686959',gssb_commit_addr,'',com_ping,'-329624007378885960519608586249267070550',obc_ident,'',-6,6.265210390090942
