Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Exit Code,Total Time
obc_reset_wdt,'',fp_del_cmd_unix,'-998240575',gssb_get_burn_config,'',gssb_arm_manual,'237163965338992211307495778159415067274',gssb_set_burn_config,'wv/2 262332801391661410304786217094084765344 M}dBT -299839375853660999143200626672271088732 ^A~L%X7 -192164720648211031299201411914314291728 11748560312211845487',fp_reset,'',fp_set_cmd_unix,'266855095371261434688645501451875547642 2696630680022651608 6323505528522447696 217945695693219600492344551249231155809 -151854819633359479429561685728492648853',gssb_msp_get_temp,'',gssb_fss_get_temp,'',rw_set_speed,'612109702686203688 2134039319262154813',-6,6.2684526443481445
obc_set_pwm_duty,'11383627925034335681 613666270755949912',rw_get_speed,'',gssb_arm_auto,'222440083394755624398112340446068597455',fp_set_cmd_unix,'3\z(uE-h 6735790470891501323 -198764050562923223540907811577841732755 4813560312631866085 61553161772652202402142040901150003424',com_debug,'',com_reset_wdt,'-141860985097265297279805982770935402707',rw_get_speed,'',fp_del_cmd_unix,'9897316383850945821',gssb_msp_get_temp,'',gssb_scan,'`<)m+SOaJ |/H',-6,6.711578845977782
obc_set_pwm_freq,'13019529834971510217 -2425820646931693431',gssb_get_model,'',gssb_unlock_config,'-177229069287372368855803708458302467656',gssb_commit_addr,'',tm_send_all,'6207674941720971079 ',help,'',tm_send_status,'20760895480589269347034247269706783001',gssb_set_burn_config,'3608721720796174611 9738761152809041384 217066963361042541290016532924425282427 149451573097885202 -61061693797194284415286231921201668024 -1445823330 W',tm_send_from,'11392452562650145085 2482727993752711690 -242659324050344462286830683436221454422',gssb_get_temp_int,'',-6,6.706722736358643
com_set_node,'227350527995044005910712650635385916459',gssb_select,'13773813750461894394',tm_send_from,'5454687305502873056 335945703351933468528530459354844943818 wWo}AF4=',obc_debug,'256818096597704176233046237116278681794',tm_set_ack,"'-4488615462634995207246803172336734150 @_a4$X""[i'",obc_pwm_pwr,'299343672',rw_get_current,'',init_dummy_sensor,'',fp_set_cmd_dt,'10404742458808448682 3556612307674254075 1103913838 1309773329244741503 *',gssb_msp_cal_temp,'c& 1612363178',-6,7.074061155319214
gssb_unlock_config,'15008221082593724579',obc_prop_tle,'-142124219',obc_set_tle,'1537277260 810936505',drp_clear_gnd_wdt,'',fp_del_cmd,'1826928054 1615902046 2096533560 4600039661876923578 -272988607185728354143819474247722052792 ^_$d',fp_set_cmd_dt,'-4997449664384670264 1406705952164169901 16856240292535695189516994143935951882 233097906514347382022567091136761734354 U0TgMUcB_',rw_set_speed,'-7349000866520414895 -301949878172835014482455950081547776273',obc_debug,'4336121936762485137',drp_add_hrs_alive,'-547982916',tm_parse_status,'',-11,6.824491739273071
drp_ebf,'-155765784049341146334192581761439877570',com_set_node,'1300392571375054916',gssb_get_model,'',gssb_update_status,'',com_debug,'',tm_send_status,'922694329',gssb_set_addr,'=.',com_set_node,'*',com_debug,'',com_set_node,'r|4p*4OF',-6,6.929920196533202
eps_get_hk,'',tm_parse_status,'',gssb_burn,'',obc_ident,'',com_send_tc,'.oR&\ -8100448206427868052',gssb_msp_get_temp,'',fp_set_cmd,'142802657 2045995038 4469778166696363720 -125392124 18126965824360185527 8800205803302310345 -1222764601960206169 1799450708 I|R060@Vo 8952989632692430804',com_update_status,'',gssb_fss_set_config,'m|{k',gssb_msp_cal_temp,'276128794271470182586550815504566881729 &R2a@E7',-6,6.65033483505249
com_reset_wdt,'3812946217796479106',tm_send_status,'-1378677292',drp_test_system_vars,'',rw_get_current,'',eps_get_hk,'',gssb_reset,'',gssb_get_status,'',obc_get_sensors,'',tm_send_last,'108475734192518373354335489902531585308 -680011598922728732',rw_set_speed,'-4665594290511341834 -899048818236465124',-6,6.384153604507446
obc_prop_tle,'762123112',tm_send_last,'15570508917989393374 -227951890615410478709814984187093271099',drp_get_vars,'',fp_test_params,'980062032 931070677 -23860409471170615199316561728554993451',gssb_antenna_release,'@wu(5z Yu'h 6575292852325524636094472471841761178 -7043771568291331992604277945629473784',tm_send_from,'\]< 6911138447122319535 -6266135846989970714',obc_pwm_pwr,'46671192122985102238641715242385935815',rw_get_current,'',fp_del_cmd_unix,'-2032260434',obc_set_pwm_duty,'2784355309003208428 2086445690923382545',-6,6.86107611656189
help,'',fp_set_cmd,'G; -15547127135968432707128422032515692595 89152283450430268752818776076596705051 WiT6A 3830198182496205644 6831779953081293578 -990801823 -46850487113930015535089276058791384511 4853196648896188340 729294172',com_send_rpt,'188638451488721933484299388467170691645 `%>L<f:Tz',drp_test_system_vars,'',gssb_set_addr,'535656958',com_get_node,'',com_set_config,'2073186935 Owi',com_send_tc,'-168173943962837961597872301149851466841 -239046431070437454015060068240769396324',gssb_msp_cal_temp,'~u 14636634495816047570',gssb_pwr,'311368552925525932587401545497089195399 -1190201781',-6,11.285177230834961
fp_reset,'',fp_del_cmd_unix,'711857997752727758',obc_set_pwm_freq,'38289445920845720 1566339897141831959',gssb_get_version,'',gssb_pwr,'13439744908439902801 787317357',tm_send_all,'608664162 11325992896285753616',drp_set_deployed,'CSaU]}f',set_state,'-7774514650407869642 16699119580199993462 uK=~~B',drp_get_vars,'',gssb_get_uuid,'',-6,6.904272794723512
gssb_set_burn_config,'7747792956287752342 -7875499589239723078 -149120810891057853706849109441398001927 1249612778351129988 18293885818956991679 -313056291752898477826160341334898088509 5299970327162935982',tm_send_all,'13508462226223426578175872536099513521 -172001241810364855670839967432821191891',fp_reset,'',gssb_antenna_release,'-2800789836968577077 7796422714881333304 -150821397383671960625984799761864815796 5566389820261967768',gssb_set_burn_config,'-322852163 8239964517799730844 10438122241195317212 -91362429827505139607747952499403242657 & -7087242897881392806 -570657496',gssb_msp_get_temp,'',fp_del_cmd_unix,'-3813904130832015379',com_set_config,'6854991581498444870 489023859',help,'',gssb_burn,'',-6,6.661654710769652
com_get_node,'',gssb_set_addr,'*9`z1uo',com_set_node,'-151962423920896885122088851993426751030',obc_set_tle,'-176837231767913086372774837136552812513 1055550473',com_ping,'8895265022412435726',gssb_select,'4266652818518694978',drp_set_var,'-1488212494 12915060897301471246',com_reset_wdt,'-134276328',com_send_tc,'292684878 203967263034561434043891601500094363092',obc_get_mem,'',-6,10.5203857421875
tm_send_last,'-821613242 -14798759952851975186382949922573520247',obc_debug,'232447885528418280899530889016994660515',com_debug,'',gssb_scan,'326677655964214594190717765080213354677 ',gssb_commit_addr,'',tm_get_last,'5590419350271473491',fp_del_cmd_unix,'7702873632425658922',gssb_set_addr,'5568621256098662779',gssb_fss_set_config,'606396247340593266',gssb_fss_commit_config,'',-6,6.68564510345459
fp_set_cmd_unix,'9933355129931166742 -275018766302768411954577946803956602026 8860644249194725327 165161178020145816338676240190746462764 KUV]D',drp_set_var,'16102880618188872227 15867172523370092256',gssb_pwr,' 13007853526826775032',obc_set_tle,'198127229871188003772324698864023948340 H!#L'r',gssb_get_status,'',gssb_antenna_release,'-9033445882898363111 13628931762189028438 5w)=>. 574673202',gssb_fss_commit_config,'',com_update_status,'',obc_update_tle,'',help,'',-6,6.423928022384644
com_send_data,'61306008964210976763419372512247696817',com_send_tc,'7492504252847660454 13584298292853460392',drp_get_vars,'',gssb_fss_get_temp,'',obc_reset_wdt,'',gssb_select,'1019062334',gssb_get_temp,'',obc_get_tle,'',com_set_node,'',gssb_get_burn_config,'',-6,8.578968524932861
tm_parse_status,'',gssb_burn,'',obc_set_pwm_duty,'-1364640471223983840 -5569166576904081635',gssb_burn,'',gssb_unlock_config,'-3256587830512894233',gssb_commit_addr,'',com_send_tc,'137613802624854533322146516533356892957 905370480',gssb_commit_addr,'',gssb_fss_get_sun,'',eps_get_hk,'',-6,7.587703227996826
gssb_get_burn_config,'',gssb_arm_auto,'-16843707904732190',gssb_msp_cal_temp,';vHC 13222051849777305547',com_send_tc,'9762448869939708463 h',rw_get_speed,'',drp_set_var,'981722204 16586976795378272349',fp_set_cmd,'-1186402343 12812647429197455373 13323713041665104884 1900763897 w?Q 1356568528 998542648 -1370252239 2706845744348668611 -340218822606606397062179276186208012030',com_get_node,'',obc_prop_tle,'76825041508538503975203563104751761359',obc_set_tle,'1499317429375676556 4577100805204636192',-6,7.40398907661438
obc_ident,'',com_send_data,'6744971365462366619',tm_parse_status,'',com_send_tc,'4199387621536424892 60670859588228506077080187865838215626',tm_send_status,'-189505485967355942789594042925283578547',help,'',gssb_msp_get_temp,'',gssb_set_burn_config,'6956817379885608231 3004534846341792879 3789553069207971557 -4441439280467442742 Cn2# 1367973862 vf$',gssb_set_burn_config,'12224915521055879101 8318780753086512304 -321248056115507989870920374075551528367 -123586754243851077 1187895826 12740156982030927584 1322089865517854710',tm_get_last,'-192751236149252954644907085793575810695',-6,8.356220483779907
drp_add_hrs_alive,'-4059510472094749644',com_send_cmd,'GcRH-V;c 83629622006281597966392878583646193348',drp_get_vars,'',com_send_cmd,'197309852 692807865460492991',gssb_get_sun,'',gssb_msp_cal_temp,''1B{MzQo| -6394306758521639348',fp_del_cmd_unix,'3276925958260281863',drp_get_vars,'',obc_set_pwm_duty,'Mo-6 944748563',gssb_commit_addr,'',-6,7.614932537078857
fp_test_params,'6146235916153332466 -20663029323376660268205784423479547590 1961917552',fp_del_cmd_unix,'-114551621',gssb_msp_get_temp,'',gssb_set_burn_config,'-158308824135268498617533457642213453696 16831771143898457884 14045220575287773228 327551496975400229941601931663680224588 -151416864 208573960446770776 44810163',gssb_arm_auto,'-1841693690',com_send_cmd,'fBw-5yk S>(Q',drp_set_var,'6009907160791449972 2976281213681600617',com_ping,'V3~SsI+`',com_get_config,'-228723291035482762',com_set_config,'241046741 -6953817751776533287',-6,6.369455575942992
gssb_fss_get_temp,'',com_send_cmd,'-3714914103868987443 -1751698125',gssb_get_status,'',com_send_tc,'-64670471963017108169647601289645268295 15071235748294266730',tm_send_last,'-1142460816 1591189243848446069',gssb_antenna_release,' 8774490313720148339 -153798714985659882289351324148107718294 13316688446964125191',tm_set_ack,'1953274455 1295188675',com_send_rpt,'11524259534636025418 135014496705391360430429923791549608536',com_get_config,'-845308720031406301',gssb_fss_get_temp,'',-6,8.673315048217772
init_dummy_sensor,'',gssb_pwr,'8425889763991241928 149433625790281967529922522124480123082',com_send_rpt,'14187191849354706202 -3963730089959961942',fp_set_cmd_unix,'1544068174 -8263903054205277378 2!K}^>z9 -69610710870972238393839403534451788006 993359142388997927',drp_set_deployed,'167348677750920089805514944449631140597',gssb_commit_addr,'',gssb_commit_addr,'',obc_get_tle,'',drp_set_var,'7040307204603608531 3482480361043013055',gssb_get_status,'',-6,6.651163339614867
drp_clear_gnd_wdt,'',gssb_arm_manual,'11633108394058537624',drp_set_var,'247825659081021572047303842437954078402 !',obc_pwm_pwr,'1190898719',gssb_select,'258069352',gssb_pwr,'233740046187746813037057063813410034993 -6337634867378685838',gssb_msp_cal_temp,'181174596461075495558091995710262121034 -2130236521',fp_del_cmd,'-259173367752016851200626862865518710983 3812000900672362301 7907136364733402874 4988890452420751370 5694137549230888052 6916704865036627148',eps_get_config,'',drp_ebf,'6177784816771617609',-11,6.948815107345581
tm_parse_status,'',gssb_get_burn_config,'',gssb_msp_cal_temp,'124422650715109409978239185067895349304 2305978969218754165',fp_test_params,'16745470961878986214 11554336903231898988 11789979232310707799195836846561220634',fp_del_cmd_unix,'7107369712986789698',tm_parse_status,'',gssb_set_burn_config,'8211394015169014273 -4670932823603225117 -69929696182624788205456477253331453124 212950049624132953959220223622022232463 2262799124971850801 -15179116474235729961718354020406109202 5584117471818144266',tm_send_last,'-1762500059 8268282811878348290',rw_set_speed,'7150615770704445389 11630718836528478086',com_send_data,'-351100596',-6,6.493224859237671
eps_get_config,'',com_get_config,'S',com_send_tc,'274853876 12575575158766037001',init_dummy_sensor,'',gssb_pwr,')4ywqSwq 113836965809710622215974690831032710209',test,'1507857909',tm_get_last,'224827000059019408209048076732700921612',drp_clear_gnd_wdt,'',fp_show,'',com_set_node,'\P',-6,7.394243240356445
com_send_data,'-424902666947168569',gssb_update_status,'',com_set_node,'224138906734417319871398478741146738345',tm_send_status,'6514450710663437847',com_get_node,'',gssb_fss_commit_config,'',gssb_fss_get_temp,'',drp_set_deployed,'-1966830377176534093',fp_test_params,"'4602535242771438154 <,P;(`|S} )16'",eps_update_status,'',-6,7.516047954559326
fp_set_cmd,'252736832405949080864545965648001558672 12511535921834435639 -120793928310031657481830907412939038132 217661028551022436865945667104713907631 Ph  4257452402854802864 -4740434289553873813 920389275 1377997473227315834',tm_send_all,"'+XL>"",c 644152498110674027'",obc_update_status,'',obc_get_mem,'',com_send_tc,'-107202223495830109992643249296464141445 -8505904673914361856',gssb_reset,'',drp_test_system_vars,'',gssb_fss_get_sun,'',com_get_config,'-6301687021581699109',eps_hard_reset,'',-6,7.531553745269775
eps_set_heater,'-4678879367171414072 47250804093044471799466325726821836814',fp_test_params,'16999394983126261396 -164031753267591031642460730366968676374 ?oEl2^SUD',drp_clear_gnd_wdt,'',gssb_commit_addr,'',tm_parse_status,'',fp_set_cmd_dt,'-4899922706289083026 6381671998821824601 7001632993245672241 13804138604792949366 -46541815965176540337092519194110241101',drp_add_hrs_alive,'t\J*ubaggz',com_debug,'',drp_clear_gnd_wdt,'',fp_reset,'',-11,6.5886292457580575
fp_set_cmd,'301067949033930523148077378823055903421 -23289371621589791224069980019045285654 -47040472 1852516163 -178873181480342823537152143601777750656 23448570835184028682664697847406037787 6804417304407332582 -772348677 325974921179690516487235328849166869728 7683354110729817437',drp_ebf,'1474654143',obc_set_pwm_freq,'1578376434 7801025943190942916',gssb_fss_commit_config,'',gssb_commit_addr,'',com_debug,'',gssb_scan,'217622566519571879776994557953366306669 -1118759362',gssb_scan,'4427824794537185136 1171975829939628867',fp_set_cmd_unix,'10468154423286832540 -3456620037908928968 2131595156 14210144853982925503 -170036871835456869679785562957792706935',eps_get_config,'',-6,7.256098508834839
com_get_config,'-4570821690141736763',set_state,'h 217965240564483966636387082904068469296 2399631091671834622',gssb_scan,'pdmUKj\*fm 6301129674988186970',fp_del_cmd,'C^ -1474741975 9898786402884221035 7148539855525874940 16977867757000229228 5772485172986174009',gssb_scan,'-6111501898289569645 H>--sdEa',com_send_tc,'1944383294748023525 -5756057190360835502',drp_clear_gnd_wdt,'',gssb_msp_get_temp,'',gssb_get_temp_int,'',com_update_status,'',-6,7.570884466171265
com_debug,'',gssb_get_status,'',drp_ebf,'-827325367',com_send_cmd,'-338034619 5627206193233999148',drp_set_var,'Wmepd3g( -5347381564577234294',com_debug,'',com_send_tc,'-308910308988556779797228640233696848137 8662923018133637669',tm_parse_status,'',obc_update_status,'',init_dummy_sensor,'',-6,8.570970058441162
obc_get_sensors,'',obc_get_sensors,'',com_reset_wdt,'1452349385105082743',eps_hard_reset,'',fp_del_cmd_unix,'13120880339157033496',gssb_commit_addr,'',gssb_fss_set_config,"'),'",eps_get_hk,'',drp_set_deployed,'175897540609957284181164290539593292243',gssb_arm_auto,'332659341621288964134528963990042234976',-6,6.655932664871216
obc_pwm_pwr,'1601427461462610395',gssb_burn,'',eps_hard_reset,'',fp_set_cmd,'m 7x\t7m0CC -2008236803 5925008368911809185 15762060808556867758 1516445666200832421 -284696290281093474649868021097650589949 24679963005369380 1968882157273791168 -83739289315563393389991559825339735491',init_dummy_sensor,'',fp_set_cmd,'18345262076451890923 -935972852 3691152790907690463 -8140457150246370225922843362716131481 -1677697259 13479838228233170120 -124015583 6045534685742493257 -5914401458015915345 1672124607',drp_clear_gnd_wdt,'',com_send_rpt,'p 265380972294472317076513909813564016204',fp_set_cmd,' 11122419015569102060 -1889905849 8292480458320921757 -1219588595 -817530427 -324529613 ypw<Hghx' 543929124701280945 6010695717055674703',tm_send_status,"'""+`'",-11,6.5635082721710205
obc_update_tle,'',com_send_tc,'2084292393660697104 163497058579665649830105177310047692916',drp_set_deployed,'26127162827839040235596614964273569281',gssb_commit_addr,'',com_ping,'-737274418',gssb_set_burn_config,'44194233174382022655643266556444157998 -6816360241033841094 -1429608462 rq. 1443935180424198398 -1219449517 -268812036146911944637061418990206056970',gssb_msp_get_temp,'',gssb_fss_commit_config,'',fp_del_cmd,'191107942177697212198688466114924145391 1129882756 (0i1ni6 3442119271856213472 8950653289988212472 7AY',fp_set_cmd,'356928160 172449795893532174952941542699304435149 78240724436798913487010252005587830051 6963527026614909782 16163280512688575672 -6jF3+Xp@ J^:'R 13009328763488069082 -5562268221276232736 14622035050940163043',-6,7.428936004638673
gssb_commit_addr,'',com_send_tc,'14894492933059863478 16992292392245797747',tm_send_all,'200717615213018875 763485152371171783',eps_hard_reset,'',gssb_set_addr,'/2aB)Rxm',com_get_config,'16099569298590131575',gssb_scan,'LhzXh[74< 13528567224469482573',tm_send_all,'-3171449915759053673 -5432962967824459271',com_get_node,'',drp_set_deployed,'2713716855339606278',-6,7.296696901321411
tm_send_all,'8610233252875639106 7708137511177556683',test,'-887254476',eps_get_config,'',drp_ebf,'1677646401606919804',test,'-383583597253630488',gssb_get_version,'',fp_set_cmd,'206688907764579304616201763972740928240 0 946169336568951775 -843848072 -2108600916 7065155336198332216 215670256836772883033743347711799966117 1621908212 O 8709620305266676030',obc_set_pwm_freq,'282858792 1667550638',gssb_arm_manual,'15861724255056518141',com_ping,'-7422050477917672488',-6,7.207463026046753
fp_set_cmd_unix,'7809608234096559173 11029431906914324653 -640501632 267168974206371612862513859064144164866 -153761220108213401185546349451065015043',gssb_fss_commit_config,'',com_send_cmd,'2100455235 C!0=ZyT.1',gssb_get_burn_config,'',com_get_config,'165732887317516646968998507970830311217',drp_test_system_vars,'',tm_send_status,'424108857',gssb_get_temp,'',obc_get_tle,'',drp_set_deployed,'4243301239043560737',-6,6.245098352432251
com_send_tc,'12594582793375435494 203760270202681548870632220661680652299',fp_set_cmd,'-125243380873385330977935734812609074138 255082385008900725703817183771699428436 R: 563942717 9417668710196386882 3093485931068851388 121804363 \X 13784542917945342874 4dW]n#D[gA',gssb_get_burn_config,'',com_send_cmd,' 18307523583874297185',drp_clear_gnd_wdt,'',drp_add_hrs_alive,'vS{_Ky/l{e',tm_send_all,'2033252374428466537 -4282584832631420647',help,'',set_state,'157240348644374567164217335150776826842 11941439448248687742 6976265316512128748',drp_test_system_vars,'',-6,7.303964614868164
gssb_get_model,'',tm_send_status,'xjq',fp_del_cmd_unix,'5666351854793984637',gssb_get_model,'',help,'',obc_get_time,'-3578397055947126167',gssb_fss_get_temp,'',eps_get_config,'',fp_set_cmd_unix,'-7860433715213566829 253225800788746392052024244103442267663 -306026805 4805487864010236042 452594656947908596',obc_get_sensors,'',-6,6.400794744491577
gssb_get_temp,'',rw_set_speed,'1469627813 5618301230932969823',gssb_set_addr,'2587096248125878242',gssb_arm_auto,'-1764084322',tm_send_status,'3112123822286702465',gssb_scan,'CspvvMJ 14018022376216078385',help,'',eps_get_config,'',com_send_cmd,'15331265066192288148 212704759104820313977105221389941536927',init_dummy_sensor,'',-6,6.53670859336853
gssb_msp_cal_temp,'-426459746207461212 -141413073',gssb_get_temp,'',com_send_tc,'5488534719583488682 -1129394825',drp_add_hrs_alive,'-6238034213245109080',tm_send_last,'-1117875065 a',gssb_get_burn_config,'',tm_send_last,'14435833876471951038 -332006949827171297215285036392985797106',com_send_rpt,'-3574579309541608494 -3558860398809935633',obc_set_pwm_freq,'2512958390828740759 :'np>|',fp_set_cmd_unix,'4087690957908619443 6476839620091938012 3064232241411658099 15808879272530426360 4340829240046719265',-6,7.3074491024017325
gssb_fss_get_temp,'',com_debug,'',gssb_fss_get_temp,'',gssb_get_version,'',obc_set_pwm_duty,'vT~ 8480943230701729940',tm_send_status,'-2995265079791858761',obc_get_tle,'',drp_clear_gnd_wdt,'',rw_get_speed,'',gssb_get_uuid,'',-6,6.984605550765991
fp_set_cmd_unix,'4822700299945492191 16176637029193426289 -51786899463821908581930138716666559734 Tme -251583804480674446178332859584734931904',obc_debug,'-8277067977676324514',gssb_fss_set_config,'lszU<l]I',tm_send_last,''T>U~ 13893803144676848619',gssb_get_temp,'',tm_get_last,'1567894694',gssb_commit_addr,'',com_send_cmd,'-47441051529013789302408061222129820675 -36468406',com_send_rpt,'-122847496271640203250828529554629969487 -1881243861',fp_set_cmd_unix,'-745657183 -1899136041 j 14208269538702950030776586408939902319 46169618948553861650980686799516996008',-6,6.245902299880981
gssb_msp_cal_temp,'-1864111740 1420358312',obc_ident,'',drp_get_vars,'',obc_update_status,'',gssb_burn,'',set_state,'4184564336549744936 Lc]! 14719885258081093557',fp_del_cmd_unix,'6164733726943233542',gssb_antenna_release,'2071079718453801771 240253896513496350 4305257435791367100 8680300123765677523',rw_get_speed,'',help,'',-6,6.920215845108032
obc_get_tle,'',fp_set_cmd_unix,'7882197072349253890 7981104653465762541 17060289209133272916 -2678297995610929132 12206380340358995523',eps_update_status,'',eps_get_hk,'',tm_parse_status,'',gssb_commit_addr,'',obc_ident,'',fp_reset,'',tm_send_all,'742670900161223620 ]K7#6P',gssb_reset,'',-6,6.291491746902466
eps_update_status,'',gssb_arm_auto,'1922817025006138844',gssb_pwr,'{6 -543913183',test,'7034789579836935244592499777965690522',fp_del_cmd_unix,'478190252',rw_set_speed,'12483318188414063423 -2088097913',fp_set_cmd,'7018236394982840524 -39083548614532426971106295198582937334 745019534123215478 13935313934509173901 1777776927 14419588045250619328 (0|w<Xs -6544127389041854104 17278273133334337373 fc|',obc_set_pwm_freq,'707232556 -649978186781301475',obc_prop_tle,'74725803679963717983470057781049031133',obc_set_pwm_freq,'xQgC3:Nu} 100942805',-6,6.573654174804688
obc_get_tle,'',tm_get_last,'136185439',drp_add_hrs_alive,'17909798397555040556',com_get_node,'',help,'',gssb_msp_get_temp,'',drp_clear_gnd_wdt,'',gssb_get_burn_config,'',fp_set_cmd_unix,'59315282 -321443238769512080008726209756567151433 1743051792 -5237232573473057903 -b$:',eps_update_status,'',-11,6.934903860092162
gssb_msp_get_temp,'',gssb_get_model,'',com_send_rpt,'8139756888707491373 -1238037954',gssb_update_status,'',gssb_commit_addr,'',fp_set_cmd_unix,'-1290961914 -192263536490089268906557848553223675440 6AsZ 13672457987890347133 K',gssb_get_status,'',com_send_rpt,'-266458785214950495742029567719103255888 -28389518054297846051663515999417891614',gssb_select,'250443188170068477',drp_add_hrs_alive,'-287172352224796074647925881915719987349',-6,6.601784706115723
obc_set_pwm_duty,'162497712684244430427000612086920474340 [!|(',tm_parse_status,'',gssb_select,'i9BK',drp_clear_gnd_wdt,'',init_dummy_sensor,'',eps_hard_reset,'',fp_set_cmd,'1738882295 -102286424837546504811486276350619228088 -1501300970 12670461810544966391 -14845350771782984408007811912199905951 46892791 121873471027670103438535677699696571704 1154620456 2587457384806560167 886264246852511802',gssb_get_version,'',gssb_get_temp,'',gssb_get_uuid,'',-6,6.679023265838622
obc_debug,'9276083671651287713',gssb_fss_get_sun,'',drp_get_vars,'',tm_get_last,'-376105707',gssb_fss_commit_config,'',obc_ident,'',com_get_node,'',fp_del_cmd_unix,'8`%V>{mw(H',obc_get_tle,'',gssb_get_uuid,'',-6,6.894561290740968
com_update_status,'',gssb_set_addr,'133679969468459927745002589367375012044',gssb_fss_get_sun,'',gssb_unlock_config,'85213241402554910827385562166170780605',com_get_config,'-145811650815803803245519685676166156838',gssb_select,'14607708268366613575',tm_send_from,'-952210582 15748198506298005321 1436848082',fp_set_cmd_dt,'12178891847553241384 -4841020312470424276 2010616990860666535  18267966770446521762',fp_test_params,'206078194718126466451391854293611885490 171341096600315342188923921354717137311 ',rw_get_current,'',-6,6.7560691833496085
obc_set_pwm_freq,'12929969612870302424 hd6(',set_state,"'195510026239186378384314266784978647910 ,$%j 133116818'",gssb_select,'4740797258287846502',gssb_fss_commit_config,'',tm_get_last,'179934619165542452160267897062556699705',tm_get_last,'11842754265076374116',init_dummy_sensor,'',fp_del_cmd_unix,'2488357027456237871',gssb_select,'7455644675826954597',gssb_get_version,'',-6,6.809431076049805
drp_set_deployed,'-611171830482606206',tm_parse_status,'',fp_show,'',tm_get_last,'2khm',drp_get_vars,'',set_state,'-163231529717504037193353514941011892174 5969218402601817853 6583675251212039408',gssb_reset,'',gssb_get_uuid,'',fp_del_cmd,'36055822288914409691112814592357324386 13171369677784659705 4G!{44Vo 4Bz6E}>T -328276300896169960470412013014643901837 0i',tm_send_status,'3878433343743673181',-6,7.326704263687134
set_state,'-353211367 673946185 5895306475012177886',gssb_get_temp,'',eps_hard_reset,'',tm_send_last,'13105446285018101003 12143523416940713736',tm_send_status,'-324960869303109601651776111862170953819',tm_send_last,'32276579784270852639142225278403080697 16360907960751928180',gssb_fss_get_sun,'',com_send_data,'ulfcU#dQD',gssb_msp_get_temp,'',tm_set_ack,'nCdh? s8BL~H[<',-6,6.590381145477295
com_send_cmd,'/D -1425072308',tm_set_ack,'2812873507170795799 -299872841',fp_del_cmd,'-300900068114556642890354318530905005724 446633973611816646 -20844512259503604819569917213751049625 -200979394532473717071244059227283092068 -1357303680771830525 -1555972558',gssb_get_burn_config,'',drp_get_vars,'',com_send_cmd,'-1099375377115806577 11071268597367703964',tm_send_from,'1248526389 -1740708923 6496115817040493048',gssb_get_sun,'',com_debug,'',gssb_get_temp_int,'',-6,6.72466516494751
drp_add_hrs_alive,'16112927700261094162',com_send_tc,'-267606524674714773109597567284475892376 Y',gssb_msp_get_temp,'',gssb_scan,'-140498467 -1224879073',obc_get_mem,'',drp_clear_gnd_wdt,'',gssb_set_burn_config,'-3350537660602730378 -273041518354349426656211250536043535584 -237264733165249956704995634398923495568 (--I^^u -99062401989496854717124890462455493152 :pEJZF(z -3578499486914846339',eps_get_config,'',gssb_arm_manual,'^{u',com_get_config,'1703546541',-6,7.477920055389403
gssb_msp_get_temp,'',eps_set_heater,'-459156348 1189891886706334084',gssb_antenna_release,'-32759471344896921868278814260432810142 -1096325683 1378519984270103434 1588664939908271270',fp_del_cmd_unix,'329854870901195892339877481961487005890',obc_get_mem,'',tm_send_from,'11736646549667299911 7m 13618138881036195273',tm_send_status,'11502077556002718717',obc_ident,'',rw_get_speed,'',rw_get_speed,'',-6,6.393423080444336
obc_get_mem,'',fp_set_cmd_unix,'1115043446 rFuA1]7C  90240517413357566389138617647579676730 377433362584744839',gssb_get_uuid,'',drp_set_deployed,'8971267496404420190',drp_set_deployed,'128942297406427865371285688016336346027',obc_ident,'',gssb_arm_manual,'16426249247717882660848681614101318865',com_get_config,'2282139703714056288',gssb_set_addr,'339028326313398107386256255220558787905',fp_set_cmd_dt,' -46933242337761694100333311865552664060 -33310308593783182690996030792190197203 8798741266031539074 2134424011420997858',-11,6.936558246612549
gssb_fss_get_temp,'',fp_del_cmd,'7FO' 2008336814 -819650967618742676 283614176998854286392708143055343065671 16598258252876930083 -134480259317080047947669876187089783561',fp_del_cmd,'7993650366562751649 51561379500942505388339924093214595742 85470187407271442038343004971796460890 275365235399163400036937454724075466496 229775174149223764985887545808345613418 -1556597409',fp_show,'',drp_add_hrs_alive,'-698954540',com_send_cmd,'-494317387 488101258',init_dummy_sensor,'',gssb_fss_get_sun,'',init_dummy_sensor,'',gssb_get_temp_int,'',-6,6.769808292388916
com_send_tc,'-1028587858 5113179664479590096',gssb_fss_commit_config,'',drp_set_var,'z=R? 53956365268054381342438312233257375073',drp_clear_gnd_wdt,'',drp_clear_gnd_wdt,'',com_send_cmd,'-1578894756 z',com_ping,'328559704981327128343162555942732439605',obc_set_tle,'7355229574483043511898568319422879070 -236178771470610822225036625953797902144',obc_get_sensors,'',gssb_arm_manual,"'""XD0!4'",-6,7.789013624191284
