Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
drp_get_vars,'',set_state,'16810102097147377399 16918385717198750835 -1912682252',init_dummy_sensor,'',com_send_tc,'-425847262 j=]1p',gssb_get_temp_int,'',-6,7.4418511390686035,444020.0,10584.0
test,'=~X2o',com_get_config,'DlDB!j',help,'',gssb_get_model,'',gssb_get_sun,'',0,6.877762794494629,444020.0,10752.0
com_send_cmd,'1894979878 #X=gs',gssb_msp_cal_temp,'-573801473 230021138',gssb_fss_commit_config,'',com_set_node,'2039472334',com_get_config,'i]M?9(g:Z',0,7.150604248046875,444020.0,10624.0
gssb_arm_manual,'118090094',eps_set_heater,'-1769519503 -1088998937',gssb_set_burn_config,'-1387394514 158900600 2052709005 -1082061570 486506277 -338314193 1691448349',tm_set_ack,'1954357939273457958 4329261385019145002',com_ping,'695541221',0,9.324541330337524,444020.0,10732.0
gssb_fss_set_config,'-1176718817',set_state,'12066104384848850261 8555429284629013201 2010926702',gssb_get_status,'',gssb_reset,'',gssb_set_burn_config,'614436560 -534258639 627556863 2078950338 81260934 -1700092224 -1543201199',0,6.9117348194122314,444020.0,10608.0
obc_pwm_pwr,'1292057614',tm_get_last,'1683037351044362730',obc_reset_wdt,'',gssb_scan,'2135428103 717780937',gssb_fss_commit_config,'',0,6.884992837905884,444020.0,10656.0
gssb_fss_commit_config,'',obc_set_pwm_duty,'-983746208 1360195615',gssb_get_burn_config,'',gssb_select,'52567687',gssb_fss_set_config,'-512367441',0,6.94958233833313,444020.0,10584.0
eps_get_config,'',gssb_msp_cal_temp,'-1712772072 1554839896',help,'',tm_send_from,'5297712858875423282 8945866175712486166 11621827954937597568',gssb_unlock_config,'3133153',0,6.933542966842651,444020.0,10628.0
gssb_fss_get_temp,'',gssb_commit_addr,'',obc_set_pwm_freq,'-1491387439 -266197195559553555473157796525336615696',eps_update_status,'',init_dummy_sensor,'',0,7.005944490432739,444020.0,10840.0
rw_get_current,'',drp_set_var,'-2073847356 655669358',com_send_rpt,'-1903054262 39eP+i5',tm_send_last,'3258873850758055710 2798505497220401308',com_update_status,'',0,6.991344451904297,444020.0,10620.0
gssb_set_addr,'337812872',com_reset_wdt,'-566924843',fp_set_cmd_dt,'-1324606365 -1595851717 1389677694 Ly W|[mN',gssb_fss_commit_config,'',rw_get_speed,'',-6,6.452785968780518,444020.0,10796.0
gssb_get_status,'',eps_update_status,'',gssb_pwr,'1473027042 966509803',gssb_arm_auto,'623101499',obc_update_status,'',0,6.9479265213012695,444020.0,10748.0
com_ping,'1319120640',com_reset_wdt,'2014370315',com_send_tc,'2056670354 ~fG'iKR`n>',gssb_arm_manual,'1728737959',com_update_status,'',-6,10.297836780548096,444020.0,10588.0
tm_send_from,'3602543123856286512 6861615794831701716 5927605028796356795',tm_parse_status,'',obc_prop_tle,'7566022521964283798',drp_set_deployed,'1645089023',fp_set_cmd,'-1252656151 1228643406 1733195382 -1965841160 340831304 1338347697 122114901 -485992151 7khH dxW#',-11,6.606450319290161,444020.0,10664.0
eps_update_status,'',drp_set_deployed,'-1076364908',drp_set_var,'346801546 1797682243',gssb_commit_addr,'',gssb_get_temp_int,'',0,7.041585683822632,444020.0,10564.0
gssb_fss_commit_config,'',gssb_fss_get_sun,'',tm_send_status,'2058662950',obc_prop_tle,'5456376335354294874',gssb_fss_get_sun,'',-6,6.428025722503662,444020.0,10880.0
fp_test_params,'818848434 7?N81jE9 -1418966698',set_state,'11212940132054029146 8743662298489808000 -1441177885',com_get_node,'',set_state,'15717785661805190213 12253798779995019281 451639577',eps_update_status,'',0,6.907843112945557,444020.0,10616.0
help,'',obc_update_tle,'',com_reset_wdt,'289918082',tm_get_last,'6952938283073365041',fp_test_params,'1976905308 `[erK~j -477538279',0,7.115370988845825,444020.0,10532.0
gssb_pwr,'2126926540 -1457655395',drp_set_deployed,'2016351549',test,'&;)aoi3d<',drp_ebf,'1641927133',fp_del_cmd,'1810359780 -1515169659 -358055441 -1376931558 1364208003 -1230634180',-6,6.524789094924927,444020.0,10896.0
gssb_get_temp_int,'',init_dummy_sensor,'',obc_reset_wdt,'',tm_send_last,'5009009628057717373 16077992485531990124',tm_send_all,'6957443798809579088 4381481206131316587',0,6.892181634902954,444020.0,10580.0
gssb_get_temp_int,'',eps_get_config,'',fp_reset,'',com_send_tc,'479204974 fY{(4R',gssb_fss_get_sun,'',-6,7.458029270172119,444020.0,10580.0
obc_reset_wdt,'',gssb_fss_get_sun,'',gssb_get_temp,'',drp_ebf,'9605684',tm_send_last,'3445058639547752465 4365329230551108249',0,6.923757553100586,444020.0,10832.0
tm_parse_status,'',com_update_status,'',gssb_scan,'-1751781847 -1038351415',drp_test_system_vars,'',eps_get_config,'',0,9.824594259262085,444020.0,10608.0
gssb_antenna_release,'1304997869 -140728339 -1539856391 704483897',drp_test_system_vars,'',test,"'oSdWEQG^U,'",tm_set_ack,'7883483469164524674 5988502351403533589',eps_get_hk,'',0,9.852452039718628,444020.0,10852.0
obc_update_status,'',gssb_fss_get_temp,'',obc_debug,'1297068383',com_send_cmd,'-221775507 Bw:5qvApM',test,'8.qxsL`F',0,7.313114404678345,444020.0,10736.0
gssb_get_temp,'',gssb_get_burn_config,'',eps_get_hk,'',gssb_select,'299464270',gssb_select,'816137817',0,6.9145588874816895,444020.0,10596.0
drp_add_hrs_alive,'-1580572432',com_set_node,'63435510',rw_get_current,'',fp_test_params,"'-233722020 a'""1/Q<1 -1136968167'",drp_test_system_vars,'',0,10.246188402175903,444020.0,10740.0
com_get_node,'',eps_update_status,'',drp_test_system_vars,'',gssb_select,'866086304',obc_get_tle,'',0,10.460767269134521,444020.0,10608.0
fp_del_cmd,'-1656768049 1054692341 1794599286 -1397167786 1776337483 -544813300',gssb_get_model,'',obc_set_pwm_duty,'1842950498 1320505709',eps_set_heater,'1604390989 1017873630',init_dummy_sensor,'',-11,6.2341203689575195,444020.0,10712.0
obc_debug,'-594958520',gssb_fss_set_config,'-2127444473',eps_get_hk,'',tm_parse_status,'',obc_update_tle,'',0,6.904311656951904,444020.0,10888.0
tm_send_from,'358479723324913973 4218792894786800454 15276604884514107490',gssb_fss_commit_config,'',com_update_status,'',com_send_tc,'1624876629 [~T]',fp_set_cmd_unix,'-122056988 -302060674 300375186 H(r-doE BmSQpTK',-6,7.453173398971558,444020.0,10488.0
tm_send_status,'588130059',gssb_set_burn_config,'-2053141078 -1313622184 -811795117 -1035713071 -667093416 -1197327794 1388056793',gssb_set_addr,'1437832759',obc_reset_wdt,'',obc_get_sensors,'',-6,6.608234882354736,444020.0,10892.0
obc_set_tle,'785123836 ',drp_get_vars,'',obc_pwm_pwr,'464178248',eps_get_hk,'',rw_get_speed,'',0,7.29485821723938,444020.0,10584.0
obc_get_mem,'',com_get_node,'',tm_send_from,'13054621031500433762 10844719125962745729 8658495232452078754',gssb_scan,'1806470591 -1399246635',eps_set_heater,'-1615701905 -663183469',0,6.865777492523193,444020.0,10616.0
obc_get_time,'-1466394641',obc_get_sensors,'',tm_send_from,'15620031117725625336 9957187509221491461 14513300871044156605',set_state,'15828307019145707164 8035867950206764682 -800796836',gssb_pwr,'2029433987 369040589',0,6.951416015625,444020.0,10912.0
drp_get_vars,'',obc_set_tle,'-1046332199 )lT',test,'et;P1EJ@R',fp_reset,'',fp_set_cmd_unix,'-1993156752 1149994688 1220853136  wAO{rmmPZ',-6,6.6109373569488525,444020.0,10596.0
tm_send_last,'3491576264440113595 17608664545826482117',eps_set_heater,'-187881390 778147141',obc_reset_wdt,'',gssb_msp_get_temp,'',tm_send_all,'10698800473496982271 8797403694520837154',0,6.9240803718566895,444020.0,10752.0
gssb_fss_set_config,'1164478656',gssb_get_burn_config,'',drp_ebf,'946576725',eps_get_config,'',gssb_get_uuid,'',0,6.907594919204712,444020.0,10652.0
obc_set_pwm_duty,'-1458331161 391182599',eps_set_heater,'-797713858 -121440255',obc_pwm_pwr,'209134248',obc_set_tle,'-1866159004 mTK26XEh',obc_update_status,'',0,6.959868907928467,444020.0,10664.0
eps_update_status,'',obc_get_tle,'',test,']qhD-sS3',tm_set_ack,'3172930822292070276 3823763290988971563',gssb_get_version,'',0,6.923666715621948,444020.0,10748.0
obc_update_tle,'',obc_get_mem,'',fp_del_cmd_unix,'-589555476',obc_pwm_pwr,'1663584271',obc_set_pwm_freq,'-1102548714 317223695636290750701658436974290847849',-6,6.503248691558838,444020.0,10612.0
gssb_pwr,'1704103232 4928715',gssb_msp_get_temp,'',tm_get_last,'8208526791910999090',obc_get_sensors,'',fp_set_cmd_unix,"'-1020771191 -2121756742 -1907501435  f$""kL4'",-6,6.55044412612915,444020.0,10888.0
gssb_update_status,'',gssb_set_addr,'-825338671',gssb_msp_cal_temp,'-1420482218 -1098805632',gssb_unlock_config,'2139195046',tm_send_last,'15511732202108832946 14788395559553196344',0,6.910974502563477,444020.0,10656.0
obc_get_time,'-914115196',obc_get_mem,'',gssb_fss_get_sun,'',fp_set_cmd,'1152739251 737475107 1688305778 -573639116 1006624132 -257236955 324668173 -431112761 h4 YT-wJM/',obc_update_status,'',-11,6.40874171257019,444020.0,10628.0
obc_debug,'1971506666',drp_set_deployed,'1025903680',fp_set_cmd_dt,'1617441809 -1915749343 -469680056  4}p+9(i',gssb_fss_set_config,'982235248',fp_set_cmd,"'500084242 -380389644 1059711965 1036803350 -814686935 642789972 383214867 -1256221440 u;!'Z K3""(ER'",-11,6.556758642196655,444020.0,10864.0
gssb_antenna_release,'72279574 197331975 1528973432 -174657540',obc_set_tle,'143075258 ',obc_reset_wdt,'',tm_send_all,'17473386168972587372 17281079951560228350',obc_get_sensors,'',0,6.889177322387695,444020.0,10712.0
obc_pwm_pwr,'1080734881',obc_set_tle,'-136990729 ',tm_send_last,'13401649611193293516 7030755554195903744',gssb_arm_auto,'-432607557',fp_set_cmd_dt,'-1619902835 903764259 -816505792 3H]mV uZ=_mR0c',-6,6.487055063247681,444020.0,10648.0
gssb_msp_cal_temp,'-1934653880 -1153926585',fp_reset,'',gssb_get_version,'',eps_hard_reset,'',eps_get_hk,'',0,7.102856874465942,444020.0,10852.0
gssb_fss_get_sun,'',obc_set_pwm_duty,'-1053860278 2086933763',fp_del_cmd,'-589566500 311061390 -622329910 458700632 1695762549 1257533561',gssb_fss_set_config,'-1567193911',gssb_fss_get_sun,'',-6,6.616257905960083,444020.0,10608.0
gssb_scan,'443791782 1159059321',com_debug,'',eps_update_status,'',drp_test_system_vars,'',com_debug,'',0,10.08353328704834,444020.0,10884.0
obc_set_tle,'222286132 Wp',gssb_get_version,'',gssb_scan,'443052751 -218163974',gssb_antenna_release,'-90022179 -1234827663 -1209457518 1367070396',fp_test_params,'1118514592 H*(x/tb -882149683',0,6.518310308456421,444020.0,10832.0
gssb_burn,'',tm_send_from,'10738325322012757239 3411128758544926026 14029588479302782237',com_ping,'-663393381',obc_debug,'648467301',drp_ebf,'-1493229679',0,9.269864797592163,444020.0,10596.0
com_set_node,'436027623',gssb_set_burn_config,'1180927001 1246202666 416963383 1128662618 386849787 1658222886 -743331497',obc_prop_tle,'4205492196596151561',tm_get_last,'3938239932710501938',eps_set_heater,'1812805158 -1609085551',0,6.870301961898804,444020.0,10600.0
gssb_fss_set_config,'-609255848',fp_set_cmd_unix,'-686934338 1016086890 -791072957 *}d&+ )u'',fp_del_cmd_unix,'790320579',com_get_config,'',gssb_select,'-672285091',-6,6.451852798461914,444020.0,10584.0
fp_set_cmd_unix,'-937038749 1383969097 1151766642 w~ c(QzZi<jW|',com_send_rpt,'-1764168562 TED:[9)An',gssb_burn,'',fp_test_params,'1280919909 ]() 167658072',com_set_node,'-195195723',-6,6.2623374462127686,444020.0,10720.0
gssb_reset,'',com_send_rpt,'-287598992 _F[n',gssb_get_uuid,'',drp_set_deployed,'694852503',eps_hard_reset,'',0,6.861272573471069,444020.0,10540.0
com_get_config,'',com_send_tc,'-1723690615 ',fp_del_cmd_unix,'-100662503',com_send_data,'',obc_ident,'',-6,7.307001352310181,444020.0,10628.0
obc_set_pwm_freq,'1692652413 -41170550226581263955020350165247215080',obc_set_pwm_duty,'-2135294467 198841124',drp_test_system_vars,'',com_send_tc,'1472802129 kN9oFU3]YK',gssb_get_temp_int,'',-6,11.137344121932983,444020.0,10560.0
com_send_cmd,'-1405334585 Uqb9VCY',gssb_get_sun,'',gssb_get_burn_config,'',gssb_get_sun,'',fp_show,'',0,7.105658531188965,444020.0,10724.0
obc_reset_wdt,'',drp_set_deployed,'309374016',com_reset_wdt,'2134997056',com_send_data,'7N7I4j',obc_update_status,'',0,7.310083627700806,444020.0,10656.0
gssb_unlock_config,'1916594920',com_reset_wdt,'-2023654534',gssb_fss_get_temp,'',gssb_get_temp,'',gssb_set_addr,'1190122527',0,6.979702472686768,444020.0,10656.0
fp_set_cmd_unix,'-1166015107 798258848 -964380261 !X ~$lgC%N',eps_get_hk,'',gssb_arm_auto,'1690282314',eps_update_status,'',obc_pwm_pwr,'1526094294',-6,6.665108680725098,444020.0,10836.0
obc_update_status,'',gssb_scan,'732196046 -492560889',obc_ident,'',gssb_burn,'',rw_set_speed,'621156337 -1164713477',0,6.9213478565216064,444020.0,10612.0
fp_del_cmd,'-1275405914 1456570891 1258338858 -2143129191 -1069530393 1710416666',gssb_unlock_config,'-818898721',set_state,'8568197117068531186 9762896900499692256 2069306385',gssb_msp_get_temp,'',gssb_fss_get_temp,'',-11,6.294699668884277,444020.0,10592.0
obc_pwm_pwr,'568406109',tm_send_from,'16913368862261585279 8504859629020680567 17286301080944996007',com_send_data,'XfZW24v',obc_ident,'',obc_get_time,'-1884414007',0,7.270920038223267,444020.0,10912.0
com_set_node,'1124796946',gssb_get_burn_config,'',com_get_node,'',gssb_fss_commit_config,'',gssb_fss_get_sun,'',0,6.930854797363281,444020.0,10844.0
com_reset_wdt,'-1777036646',gssb_get_burn_config,'',com_send_tc,'1217505453 ',obc_reset_wdt,'',com_debug,'',-6,7.326206684112549,444020.0,10632.0
gssb_pwr,'1714153815 409926877',com_send_cmd,'564194695 vZ!#`_jD',fp_del_cmd,'1426941559 -1849997023 -1085642609 1348482676 -1280383462 785471769',obc_get_mem,'',obc_debug,'-281314934',-6,7.261228561401367,444020.0,10516.0
gssb_scan,'-456854570 1970414353',com_get_node,'',gssb_fss_set_config,'-1230391690',rw_set_speed,'-422028867 -2051381903',gssb_get_status,'',0,6.901669502258301,444020.0,10664.0
obc_update_tle,'',gssb_get_sun,'',fp_show,'',obc_pwm_pwr,'-1364382148',gssb_get_model,'',0,7.207701921463013,444020.0,10592.0
com_send_tc,'-1070432373 ``uP%Puu~',tm_set_ack,'14441145615163884395 1244328942264210336',obc_prop_tle,'-429920180554225695',com_update_status,'',gssb_arm_auto,'-1016267463',-6,7.509507656097412,444020.0,10580.0
com_get_config,'?',obc_set_tle,'1973287780 T@#O2w',tm_get_last,'10612294700511189346',obc_debug,'-1843227488',gssb_pwr,'2055760264 -86412377',0,6.949036359786987,444020.0,10896.0
tm_get_last,'16479896745518819177',fp_reset,'',gssb_arm_auto,'-1980190740',com_get_node,'',gssb_fss_get_temp,'',0,6.587935447692871,444020.0,10584.0
gssb_unlock_config,'2015218226',gssb_commit_addr,'',gssb_pwr,'-819218930 -1319039457',gssb_get_version,'',help,'',0,6.87410569190979,444020.0,10660.0
drp_ebf,'-51330690',obc_update_status,'',com_send_cmd,'1337726608 ATgl',drp_set_deployed,'-2127281449',drp_get_vars,'',0,7.256330966949463,444020.0,10876.0
fp_show,'',obc_prop_tle,'-2079661826757087094',tm_send_last,'13594264886781818368 17640382123377720313',obc_update_tle,'',fp_reset,'',0,7.029594898223877,444020.0,10744.0
obc_update_status,'',init_dummy_sensor,'',eps_get_config,'',gssb_select,'-526757716',rw_get_current,'',0,6.923598289489746,444020.0,10744.0
obc_get_sensors,'',fp_set_cmd_dt,'-871064485 1569623057 314390625 u 5jFHI1E9',eps_update_status,'',obc_set_pwm_freq,'1640207312 -63907008516582781376316685963455894910',eps_get_config,'',-6,6.5271077156066895,444020.0,10660.0
eps_hard_reset,'',obc_update_status,'',eps_set_heater,'-305916511 2009964078',gssb_get_temp,'',gssb_pwr,'-1787627240 836185738',0,6.902996301651001,444020.0,10564.0
com_set_node,'-1306415709',com_set_config,'I>& yyFFB>Om',fp_set_cmd_unix,'-112530056 131842486 474324478 >fdzN CbOR~?',gssb_arm_manual,'1132673389',obc_set_pwm_freq,'-269580107 -181158017656363699410384839202051152907',-6,6.313230752944946,444020.0,10752.0
rw_set_speed,'411423761 -209025352',help,'',fp_set_cmd_unix,'-1196740304 -844305748 -1943494714  Z`-n'Z)',com_send_cmd,'872923918 4<.',com_reset_wdt,'-1880575134',-6,6.382882118225098,444020.0,10656.0
fp_show,'',help,'',rw_get_speed,'',obc_reset_wdt,'',fp_show,'',0,6.982940435409546,444020.0,10684.0
obc_get_time,'1445368834',rw_get_speed,'',eps_set_heater,'584251049 482605385',eps_get_hk,'',gssb_get_model,'',0,6.902554750442505,444020.0,10752.0
gssb_get_temp_int,'',gssb_get_uuid,'',gssb_msp_cal_temp,'-601438298 -998413898',gssb_reset,'',fp_show,'',0,7.2072272300720215,444020.0,10652.0
eps_hard_reset,'',gssb_reset,'',fp_set_cmd,'1516802647 -1180710099 -702621080 -1883564913 235841313 -133762490 -1583415767 -1595830340 H)7G.04p&T 2|4FW~',gssb_select,'-489239820',gssb_update_status,'',-6,6.398920774459839,444020.0,10844.0
obc_reset_wdt,'',com_set_node,'-1692472490',gssb_get_temp_int,'',fp_del_cmd_unix,'-597839223',gssb_get_version,'',-6,6.444891691207886,444020.0,10840.0
gssb_fss_set_config,'1243064420',obc_get_sensors,'',gssb_antenna_release,'-869998778 778944325 -1442638887 -847796149',com_get_config,'P!gt3#o:',eps_get_config,'',0,6.930735349655151,444020.0,10872.0
com_get_config,'84',tm_send_last,'3185758244369789799 7173138587801818276',gssb_reset,'',obc_set_tle,'1742958148 xXq',eps_set_heater,'-1433731245 1130587050',0,6.994814395904541,444020.0,10612.0
gssb_msp_cal_temp,'1896815212 -1548286390',obc_pwm_pwr,'1175166440',rw_set_speed,'-683159726 865023108',com_send_tc,'1461745785 ',tm_send_from,'18340091260833079621 8777796885987838568 11427684524466310774',-6,7.467759370803833,444020.0,10560.0
obc_debug,'-1275009218',fp_reset,'',test,'[ex'1Qt',tm_send_last,'3235997047891968494 4424751916927573148',eps_update_status,'',0,6.53844690322876,444020.0,10548.0
obc_get_mem,'',test,'',fp_set_cmd_dt,'-1909084285 -1464042970 1564452197 L3@nv6lB Dj)Y',obc_get_sensors,'',test,'WS5tymgIt',-6,6.453145265579224,444020.0,10724.0
tm_set_ack,'13868040624427331154 15625686595644261080',gssb_burn,'',gssb_get_burn_config,'',rw_get_current,'',obc_get_tle,'',0,6.900535345077515,444020.0,10880.0
gssb_select,'-269053874',set_state,'7301677433086744603 942200562722331458 857253043',fp_set_cmd_dt,'267278320 -1207160535 1145542988 aH7`6Bt M)=2',obc_pwm_pwr,'1161806068',gssb_get_uuid,'',-6,6.395469665527344,444020.0,10576.0
gssb_get_sun,'',obc_debug,'-1726841701',gssb_pwr,'-1396956761 1551142240',fp_test_params,'-28222095 = 1580628143',gssb_antenna_release,'-772714563 -255188238 -1420275099 1526708649',0,6.990742921829224,444020.0,10588.0
gssb_set_burn_config,'1133079636 51077323 1277737161 834245143 1201560822 -1538860575 -777352357',rw_set_speed,'-1625688336 1958261052',com_send_data,'',com_send_data,'A\9iO(~',com_send_rpt,"'-1121767730 xm61,m0N_}'",0,7.245233058929443,444020.0,10600.0
rw_get_speed,'',gssb_fss_get_temp,'',com_send_cmd,'55817313 {XCgL',eps_get_hk,'',set_state,'4933991204064925651 7975166476359835732 1418437113',0,7.203658819198608,444020.0,10564.0
fp_set_cmd_unix,'-1905671764 -2147410542 -2011523576 6pDPQ6)^a )',drp_set_var,'1072841361 -430648901',fp_set_cmd_dt,"'674722567 208364587 -462993624 Ie'HT""w <qZ'R.,>'",test,';3O+5`J2z',com_set_config,' ',-6,6.503296136856079,444020.0,10592.0
rw_set_speed,'1063650310 -150801906',obc_prop_tle,'8307857723195382269',obc_debug,'-1817397412',gssb_pwr,'-467255805 1803745923',drp_ebf,'490257886',0,6.801616668701172,444020.0,10492.0
com_debug,'',gssb_get_uuid,'',obc_debug,'-1897468413',gssb_update_status,'',com_send_rpt,'-2106393945 ',0,6.920604944229126,444020.0,10824.0
gssb_commit_addr,'',com_debug,'',obc_get_time,'-1866125907',gssb_scan,'141166162 -800161344',tm_get_last,'4332560290144804275',0,6.928543329238892,444020.0,10872.0
gssb_set_burn_config,'-2123679363 2006340497 -2050477281 769131475 578154205 -1801956901 -1753443719',obc_get_tle,'',gssb_get_sun,'',tm_send_all,'10782827077995830043 9779212304458849536',drp_add_hrs_alive,'-1147401797',0,6.879534006118774,444020.0,10596.0
tm_get_last,'755384150592280825',tm_set_ack,'14489770842480930120 13952305754872094112',obc_pwm_pwr,'1409221634',gssb_get_version,'',drp_clear_gnd_wdt,'',0,7.054923057556152,444020.0,10884.0
gssb_pwr,'-951355213 2010071486',gssb_burn,'',obc_debug,'-595198258',fp_reset,'',fp_show,'',0,7.083578109741211,444020.0,10624.0
tm_parse_status,'',drp_get_vars,'',com_ping,'-312617330',test,'M!l?>S{(@',gssb_get_status,'',0,9.264941692352295,444020.0,10876.0
fp_test_params,'-1511621543  -2000298451',gssb_set_addr,'442890242',com_debug,'',gssb_get_temp_int,'',tm_send_all,'923003799202149841 10037778165771561060',0,6.995651483535767,444020.0,10880.0
gssb_commit_addr,'',tm_send_status,'1121104851',com_get_node,'',fp_set_cmd_dt,'770685572 1045176994 887877122 <Cb( /_O).Xs$g',tm_send_status,'-665566084',-6,6.689374685287476,444020.0,10564.0
fp_set_cmd,'191038627 -1712663327 2087656096 1273713518 -1526436805 2111383519 899340932 -262529414 @l<vV m\mq)(cU}',drp_test_system_vars,'',gssb_arm_manual,'-866229910',rw_set_speed,'-1309387008 961512948',gssb_select,'1454516492',-11,6.311262607574463,444020.0,10660.0
gssb_get_uuid,'',com_update_status,'',tm_send_last,'15894881502479350752 15160549894277986956',test,'p|/:',fp_set_cmd,'-1717470779 -700692636 1250053145 1938566987 1321934646 1547356933 -359532795 -1510251584 0 !',-11,6.512060165405273,444020.0,10808.0
obc_reset_wdt,'',com_debug,'',obc_update_tle,'',drp_ebf,'-665508246',com_send_cmd,'365878045 `u-[;6',0,7.433078289031982,444020.0,10600.0
gssb_msp_cal_temp,'-2096246397 -2068288337',obc_set_pwm_duty,'1720161376 -1150534995',gssb_select,'-685531606',rw_set_speed,'62261035 -1769666892',fp_set_cmd_unix,'894579582 -2017147471 -2015062698 fd[ CzVXdZjp',-6,6.476051330566406,444020.0,10836.0
fp_set_cmd_dt,'1975092956 -242804809 -1076136561  ',fp_set_cmd,"'-1185292206 1236606159 373114311 653923305 -1243151580 2005768531 -213020213 1934693425 $<d;""mgU+ <fx+ta'",fp_show,'',gssb_get_sun,'',set_state,'12864978583049098618 7693655092690158060 594881800',-11,6.400786638259888,444020.0,10880.0
eps_get_hk,'',com_get_config,'e|2EV1H`',gssb_get_temp_int,'',obc_prop_tle,'4104507437730212383',test,'^H&6d.i1',0,6.974425554275513,444020.0,10656.0
fp_reset,'',obc_ident,'',gssb_get_sun,'',init_dummy_sensor,'',fp_reset,'',0,7.072266101837158,444020.0,10652.0
tm_parse_status,'',gssb_select,'1027416759',drp_get_vars,'',obc_pwm_pwr,'2057163135',drp_add_hrs_alive,'1212458295',0,6.8958892822265625,444020.0,10884.0
fp_set_cmd_dt,'461994943 -638137331 -1242115380 y#j)r' lH$*Wm',gssb_burn,'',obc_pwm_pwr,'-519918941',gssb_select,'-1063439053',tm_send_status,'395596047',-6,6.301229238510132,444020.0,10868.0
drp_clear_gnd_wdt,'',gssb_fss_commit_config,'',tm_set_ack,'16087767226967439467 10418653206759501502',fp_del_cmd_unix,'1329055319',fp_set_cmd_unix,'1487987436 -1252155114 1406336011 Qnu.3XBR\ #r(;',-6,6.476629972457886,444020.0,10612.0
drp_get_vars,'',tm_send_from,'5132144157002650605 5816222443988341345 2965061329396339226',gssb_get_sun,'',fp_del_cmd,'999220162 -641614019 1178605579 2005132663 377874195 -1737513505',com_set_node,'526590097',-11,6.4392006397247314,444020.0,10848.0
gssb_get_temp,'',drp_test_system_vars,'',tm_send_status,'-1460144757',com_get_config,'{p+g',gssb_get_status,'',-6,10.011864185333252,444020.0,10596.0
com_send_cmd,'-1222067197 B<z^%',rw_get_speed,'',obc_set_pwm_duty,'1482852070 -410944710',tm_send_last,'9559988363735101005 7213631993203341439',gssb_get_model,'',0,7.184339284896851,444020.0,10600.0
rw_get_current,'',fp_set_cmd_unix,"'-805481397 -852523960 -1479898830 #BcSu+""O[R ?M<'",drp_set_deployed,'-850641618',com_send_cmd,'1963289234 W-]E.',gssb_fss_get_sun,'',-6,6.682553052902222,444020.0,10888.0
gssb_fss_commit_config,'',obc_get_time,'1615274251',gssb_fss_get_temp,'',eps_update_status,'',tm_parse_status,'',0,6.923983097076416,444020.0,10600.0
gssb_select,'-842269383',com_debug,'',com_get_config,'=1e',gssb_scan,'-2022767093 296357868',gssb_msp_get_temp,'',0,6.98365592956543,444020.0,10492.0
com_set_config,'- +^*bd1m',obc_set_tle,'-1053748998 !t',gssb_set_burn_config,'2142410061 -1865733955 649890844 1420164086 1795451329 -1615082393 210511035',init_dummy_sensor,'',obc_set_tle,'-1823949837 9~D',0,7.1573920249938965,444020.0,10800.0
obc_get_time,'2123735750',eps_hard_reset,'',com_send_cmd,'1087853564 B7K*gj5',obc_pwm_pwr,'-228999160',tm_send_last,'2828883937722288888 3325732911074689194',0,7.185787677764893,444020.0,10664.0
eps_set_heater,'1072283712 1297629677',obc_set_tle,'664015664 HJI5B^$R`L',drp_add_hrs_alive,'463883597',drp_set_deployed,'937446617',fp_del_cmd_unix,'-953189568',-6,6.539135694503784,444020.0,10892.0
drp_get_vars,'',drp_clear_gnd_wdt,'',eps_set_heater,'-1397881198 414151722',gssb_reset,'',gssb_msp_cal_temp,'736685598 -1614080596',0,6.989908456802368,444020.0,10852.0
rw_get_current,'',obc_reset_wdt,'',tm_send_last,'9361672258947093760 11748985936046066504',obc_update_tle,'',tm_send_status,'1546205554',-6,6.4881837368011475,444020.0,10656.0
fp_del_cmd_unix,'-1519640712',rw_get_current,'',gssb_get_uuid,'',tm_send_last,'9756570923754851827 9612272771013710344',obc_prop_tle,'-4520632609981308439',-6,6.240651369094849,444020.0,10608.0
drp_clear_gnd_wdt,'',obc_ident,'',fp_del_cmd,'1751299830 558956769 -487219571 -1028511757 -764434160 -1572084121',com_get_node,'',com_get_node,'',-6,6.467549800872803,444020.0,10656.0
rw_get_speed,'',drp_clear_gnd_wdt,'',rw_set_speed,'1706416129 -517586793',tm_send_all,'11893393110556869006 5173985417554451638',drp_add_hrs_alive,'-638274275',0,6.925407648086548,444020.0,10880.0
eps_get_config,'',gssb_fss_get_temp,'',fp_set_cmd_unix,'-2137055561 -237173461 -1049528326 GN~&9? ',obc_set_pwm_duty,'-1339814885 856905156',gssb_set_addr,'-326622528',-6,6.491983890533447,444020.0,10864.0
gssb_set_addr,'-1761718780',obc_get_time,'1875867969',gssb_fss_commit_config,'',obc_pwm_pwr,'-918231077',com_send_data,'3R/b4',0,7.313871383666992,444020.0,10832.0
gssb_antenna_release,'1507328239 468743819 -1949756485 1261277807',gssb_msp_get_temp,'',gssb_arm_manual,'1152258613',com_get_config,'yu8`',obc_set_pwm_duty,'1238805850 -71086303',0,7.0748467445373535,444020.0,10892.0
