Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
eps_update_status,'',fp_set_cmd_unix,'-1773565138 1405180575 643040412 1+ZvorSqq> `r)w}Y#(',drp_set_var,'964773101 -868287657',com_send_cmd,'-838524639 yxz]1O',obc_set_tle,'-102960708 JMVWxI^',-6,6.26356840133667,444020.0,10712.0
tm_send_last,'7295360381322205728 13667753230639762485',com_debug,'',com_send_rpt,'2108835596 F$.AV|',gssb_get_sun,'',com_send_rpt,'-1746432848 3tFbE67}%t',0,6.927964925765991,444020.0,10608.0
drp_ebf,'-1744596033',com_send_data,"'""'<&KRdvB#'",tm_parse_status,'',tm_get_last,'10694220902858704816',drp_set_deployed,'2070764323',0,7.124706983566284,444020.0,10840.0
help,'',fp_set_cmd,"'-193412681 -384545818 -172789464 1366135273 1660659618 1722084890 -1872255321 490452760  ,q&w&'",fp_set_cmd_unix,'913145149 -1183803401 -129628075 @nT] <*nj',eps_update_status,'',eps_update_status,'',-6,6.382451057434082,444020.0,10456.0
gssb_select,'380777782',com_set_config,"'vnCQ""m '",obc_get_mem,'',gssb_get_sun,'',test,']9LIW$',0,6.941572189331055,444020.0,10664.0
gssb_set_burn_config,'189371098 1125505841 -2027822074 1391335936 -290532185 -642550878 -25497090',gssb_arm_manual,'2028107287',gssb_fss_commit_config,'',tm_get_last,'2967628122949742712',gssb_pwr,'-2034113315 -2044270748',0,6.9145355224609375,444020.0,10704.0
com_get_node,'',tm_send_status,'1040635958',drp_ebf,'1901484812',drp_set_var,'1212170526 -1116702817',rw_get_speed,'',-6,6.475428104400635,444020.0,10584.0
com_debug,'',gssb_update_status,'',gssb_get_temp,'',com_send_rpt,'117443693 wkp>^'EV-.',rw_get_current,'',0,6.962914943695068,444020.0,10644.0
com_ping,'1860680466',gssb_arm_auto,'-446648291',gssb_scan,'-1753779456 878567917',gssb_fss_commit_config,'',gssb_set_addr,'1079758487',0,9.06018328666687,444020.0,10664.0
obc_debug,'-2127877232',gssb_fss_get_temp,'',rw_get_speed,'',obc_get_time,'1482931485',gssb_select,'223275124',0,7.145920753479004,444020.0,10752.0
gssb_get_sun,'',drp_test_system_vars,'',drp_test_system_vars,'',eps_update_status,'',gssb_scan,'490982156 -1141106686',0,13.439964771270752,444020.0,10664.0
fp_del_cmd,'475583321 -1558257744 2014146994 -830204241 1166976988 -315412208',gssb_scan,'1331129275 982632406',rw_set_speed,'870076996 1769480217',gssb_arm_auto,'-543766703',com_send_cmd,'926637483 b~Pu@;W+`',-11,6.273534774780273,444020.0,10848.0
drp_add_hrs_alive,'1661514612',gssb_select,'1933577331',gssb_fss_set_config,'-483912023',drp_set_deployed,'287380795',obc_get_time,'-1046051589',0,7.1116108894348145,444020.0,10548.0
drp_test_system_vars,'',fp_set_cmd_unix,"'390743188 -15724613 -2067441134 I}v&y*@""M '",fp_set_cmd,'729726162 -34484453 1756371594 369173250 -1463133561 1338580546 -1248232995 -2074549015 tcvbDK-U) YlmBr',obc_debug,'721096301',fp_reset,'',-6,9.904026746749878,444020.0,10560.0
gssb_pwr,'1723927337 1135496854',rw_set_speed,'-269896054 1783105946',init_dummy_sensor,'',fp_set_cmd_unix,'-763884557 -1284104407 795409411 I!EVX Sjzz',eps_update_status,'',-6,6.463631868362427,444020.0,10552.0
com_get_node,'',init_dummy_sensor,'',com_set_config,'9c3 Q%zgq;}o',obc_get_sensors,'',drp_clear_gnd_wdt,'',0,6.902049541473389,444020.0,10584.0
obc_update_status,'',gssb_msp_get_temp,'',eps_get_config,'',gssb_set_burn_config,'1299853503 167772991 -770237051 -1336022862 -44928727 -854550724 -892123237',gssb_burn,'',0,7.051360607147217,444020.0,10628.0
gssb_reset,'',gssb_fss_get_temp,'',obc_set_tle,'-243630357 lKxB0&}{t?',gssb_fss_set_config,'673534626',fp_reset,'',0,6.900037527084351,444020.0,10588.0
gssb_set_burn_config,'-2015954329 -36444484 159036841 -1063178342 959551313 -1049690763 -1492405080',com_get_node,'',eps_get_config,'',gssb_pwr,'-1638080767 -1984986059',gssb_burn,'',0,6.865432262420654,444020.0,10528.0
com_set_node,'1580049142',set_state,'7026780875610115991 16285518964847751909 -1798017854',com_send_rpt,'1076465097 V*JFYM)O',com_set_config,'{v0Cp)BR^ -Nc)n',gssb_fss_commit_config,'',0,7.068137884140015,444020.0,10752.0
tm_parse_status,'',tm_send_all,'15546789920631300502 17698611351535033611',com_set_node,'-349487847',fp_reset,'',obc_set_pwm_freq,'1919469238 -307254331150379746831607666232474496091',0,7.044341564178467,444020.0,10632.0
rw_get_current,'',gssb_fss_commit_config,'',set_state,'997568768535663932 8426776890145144762 1693358068',gssb_get_status,'',tm_get_last,'14393580819426306832',0,6.918498277664185,444020.0,10588.0
fp_test_params,'483394385  -748141639',com_reset_wdt,'120412596',gssb_msp_cal_temp,'1897096418 445034058',gssb_fss_set_config,'1602082342',obc_get_sensors,'',0,6.903207302093506,444020.0,10864.0
com_debug,'',obc_prop_tle,'856156879738122919',tm_send_all,'14132011846577799443 12454039232455881604',gssb_select,'-569285764',obc_get_tle,'',0,6.945856809616089,444020.0,10724.0
gssb_scan,'2090664113 1055481894',gssb_msp_cal_temp,'-338203476 -1584756766',fp_set_cmd_unix,'-892282588 415296149 1005698360  ',obc_prop_tle,'8544040147192129342',tm_send_from,'2764512147138299390 1962956187210548331 3340484069579318204',0,6.883661508560181,444020.0,10604.0
gssb_fss_get_sun,'',gssb_fss_get_temp,'',drp_clear_gnd_wdt,'',help,'',fp_test_params,'-761994215 ;Y3{2 2133345921',0,7.015317440032959,444020.0,10696.0
gssb_msp_cal_temp,'-256128437 -1364038177',obc_pwm_pwr,'1616440312',gssb_get_status,'',obc_get_tle,'',com_reset_wdt,'-666223195',0,6.9532952308654785,444020.0,10664.0
obc_get_time,'-1225905863',rw_set_speed,'669833454 -340634961',gssb_set_addr,'1109958671',com_set_config,' S<}-e',gssb_antenna_release,'-1809676073 2033622662 1430603417 105048416',0,7.136920690536499,444020.0,10668.0
gssb_fss_commit_config,'',drp_set_deployed,'-1331029574',com_send_data,'F00>otJ!I',drp_get_vars,'',obc_debug,'-559772044',0,7.4488561153411865,444020.0,10572.0
drp_ebf,'1929705724',gssb_antenna_release,'-1170532045 -1486264110 1824029141 -1947397590',obc_get_sensors,'',obc_prop_tle,'3734212366652116600',drp_test_system_vars,'',0,10.949852228164673,444020.0,10600.0
tm_send_last,'10756398177776799301 7202523652523716149',drp_add_hrs_alive,'-1085757153',gssb_get_temp,'',gssb_reset,'',tm_set_ack,'11615370446911785303 3488813704980348306',0,6.461028575897217,444020.0,10732.0
eps_get_config,'',fp_show,'',gssb_fss_commit_config,'',gssb_update_status,'',drp_clear_gnd_wdt,'',0,6.946667671203613,444020.0,10892.0
gssb_msp_cal_temp,'439827837 -568291642',obc_ident,'',gssb_get_uuid,'',gssb_scan,'599869096 -581386256',gssb_get_model,'',0,6.931740760803223,444020.0,10848.0
gssb_get_sun,'',set_state,'2620739400525735987 2901333451514244059 682589826',gssb_antenna_release,'-12092933 1990746930 -1127248189 -62522271',init_dummy_sensor,'',gssb_get_version,'',0,6.903702974319458,444020.0,10832.0
obc_get_tle,'',drp_add_hrs_alive,'2056698585',help,'',eps_get_hk,'',gssb_get_burn_config,'',0,7.134401798248291,444020.0,10896.0
com_send_rpt,'96778240 QD<ySX&[I',rw_get_speed,'',tm_send_status,'-1688084784',com_ping,'290853531',fp_set_cmd_dt,'-223409381 -878850416 -729879154 `/ p)!5p=',-6,6.675801038742065,444020.0,10608.0
gssb_get_uuid,'',eps_get_config,'',gssb_get_version,'',fp_show,'',gssb_get_version,'',0,6.899132251739502,444020.0,10912.0
eps_hard_reset,'',gssb_commit_addr,'',fp_set_cmd_unix,'146703974 -422754748 101689595 $9dpY\q J;._j',test,'pF!#<',tm_parse_status,'',-6,6.362828493118286,444020.0,10888.0
gssb_get_sun,'',fp_set_cmd,'147273080 -1977459599 95077816 -1372327665 146338286 378062254 -1943769994 -742724266 Q_(}fLH5 ]fr+N$`]',drp_test_system_vars,'',eps_get_hk,'',gssb_burn,'',-6,6.284813642501831,444020.0,10584.0
obc_pwm_pwr,'-2083723060',obc_get_time,'682215594',gssb_get_model,'',gssb_get_temp_int,'',com_debug,'',0,6.896311283111572,444020.0,10656.0
fp_set_cmd_unix,'1217409745 606399197 -1122771194 HTh#`MO': SW/CjW',fp_set_cmd,'-1745443007 524373198 2018123648 1461705510 -718400462 -483361202 -1724007894 -1789845791 L:~LUPqq ',fp_set_cmd_unix,'-91119963 -822480308 -1961112889  uh~(BZ`A}O',tm_send_all,'13504467740744861206 1025610478955975645',gssb_update_status,'',-6,6.345580339431763,444020.0,10872.0
gssb_get_burn_config,'',drp_add_hrs_alive,'103058365',help,'',obc_ident,'',tm_send_all,'8063686878670231714 5441566198545199645',0,7.231562614440918,444020.0,10668.0
fp_set_cmd_dt,"'-581340692 1164189263 1287439201 O05;, 9q9'",tm_get_last,'9113371542446487536',com_send_rpt,'-1689945240 ',gssb_select,'-1211272590',fp_show,'',-6,6.326472282409668,444020.0,10584.0
gssb_fss_get_temp,'',gssb_fss_set_config,'-324560661',fp_set_cmd_unix,'1939634828 806176372 272203683 &8X0 ',gssb_commit_addr,'',obc_get_tle,'',-6,6.385739803314209,444020.0,10728.0
fp_del_cmd,'-726614116 1641794494 918109362 1377904254 562301026 -1658192686',gssb_fss_get_temp,'',com_send_data,'PC',fp_set_cmd_unix,'377392248 2021360337 -70357218  %F~pp?',drp_add_hrs_alive,'-1017910960',-11,6.454025506973267,444020.0,10596.0
drp_set_deployed,'-839622825',fp_set_cmd_unix,'719411561 -1080384919 -421721260 * i',com_send_data,'aEh',test,"',2'",gssb_get_version,'',-11,6.540348291397095,444020.0,10656.0
gssb_msp_get_temp,'',gssb_select,'-1760716763',com_set_node,'-1823582074',obc_get_time,'-402146241',init_dummy_sensor,'',0,6.888490915298462,444020.0,10860.0
obc_update_status,'',gssb_fss_set_config,'386082010',obc_get_tle,'',fp_reset,'',obc_get_tle,'',0,6.963704347610474,444020.0,10908.0
drp_test_system_vars,'',tm_get_last,'10367846255097571849',gssb_update_status,'',gssb_antenna_release,'1813345565 1365037614 1183553418 -51637094',gssb_get_sun,'',0,10.421498775482178,444020.0,10524.0
gssb_unlock_config,'1444784057',com_reset_wdt,'1516809886',com_debug,'',gssb_fss_set_config,'722889090',com_ping,'780821078',0,9.297122240066528,444020.0,10568.0
tm_get_last,'11673807751880822806',gssb_unlock_config,'14933554',fp_set_cmd,'1856862104 -1947957384 1654078950 -668233617 -509988553 944907418 1653263086 -776317587 87]!\P !b>neH8f',obc_set_tle,'775335326 ',eps_get_hk,'',-11,6.341411828994751,444020.0,10908.0
gssb_pwr,'-1286487102 1390851632',com_set_node,'1611987271',gssb_commit_addr,'',init_dummy_sensor,'',obc_get_time,'1846214345',0,6.951968669891357,444020.0,10760.0
init_dummy_sensor,'',obc_update_status,'',obc_pwm_pwr,'-1152938476',gssb_set_addr,'-1369934111',tm_set_ack,'16327006740133011107 15129549292984321208',0,7.030665159225464,444020.0,10608.0
gssb_antenna_release,'993161301 -1258735158 546847794 -1252852932',obc_set_tle,'-295387747 wwR]N\b1',gssb_get_version,'',gssb_reset,'',tm_send_last,'2616082416531446417 3193306209480579786',0,6.903313159942627,444020.0,10656.0
rw_get_current,'',obc_update_tle,'',gssb_arm_auto,'1324841203',drp_ebf,'-1692198641',gssb_fss_get_sun,'',0,6.957195281982422,444020.0,10656.0
eps_set_heater,'98025693 557201702',com_ping,'-527008708',fp_set_cmd_dt,'1949051731 -886176732 668362293 ftHN >U0~s}?.nq',eps_hard_reset,'',gssb_get_model,'',0,9.276624917984009,444020.0,10612.0
obc_get_time,'-537846391',fp_set_cmd_dt,'607816647 1153128490 -490916961 1q7URJaB B*D)N[cw',obc_get_sensors,'',com_send_rpt,'1488281938 ^%D7',drp_test_system_vars,'',-6,6.518228054046631,444020.0,10664.0
fp_show,'',rw_set_speed,'-855487048 1651937095',gssb_set_addr,'-1709045787',com_reset_wdt,'506688838',gssb_update_status,'',0,6.902318954467773,444020.0,10664.0
com_set_node,'1835589062',com_get_config,'z9P',obc_update_status,'',eps_set_heater,'954773153 -997960146',gssb_fss_commit_config,'',0,6.9415905475616455,444020.0,10580.0
gssb_get_status,'',tm_get_last,'3024418665748415924',gssb_update_status,'',com_ping,'110219635',fp_set_cmd,'-27525785 1936078338 -1035625191 1133542387 -1492326324 494321484 -2054733808 -419152334 X9kRr vYPcp',-6,9.413739919662476,444020.0,10832.0
gssb_get_uuid,'',com_set_node,'-1013300203',gssb_arm_manual,'-944509767',com_send_rpt,'-1080996161 :',tm_set_ack,'13874398842851243063 14742553045600324975',0,7.056280136108398,444020.0,10664.0
com_get_node,'',tm_send_last,'7654047906428929884 9975764981706282700',obc_get_sensors,'',drp_ebf,'542908375',gssb_commit_addr,'',0,6.878801107406616,444020.0,10488.0
fp_del_cmd_unix,'-142809529',set_state,'11354109800346690012 2042300644914360929 -1603590455',obc_pwm_pwr,'-1913620600',gssb_select,'-293574147',tm_set_ack,'11275208076739692901 8521679861237907858',-6,6.68397855758667,444020.0,10852.0
rw_get_speed,'',gssb_burn,'',tm_send_last,'5050375040749576054 140565010297727568',fp_del_cmd,'282904117 -982484645 1714726147 215698650 178750010 -2087561314',gssb_msp_get_temp,'',-11,6.485653877258301,444020.0,10892.0
obc_ident,'',obc_update_status,'',tm_parse_status,'',gssb_fss_get_temp,'',tm_send_all,'16015275588986439255 16325122705662768195',0,6.924777507781982,444020.0,10884.0
drp_add_hrs_alive,'-1554706556',drp_get_vars,'',eps_get_hk,'',gssb_get_uuid,'',drp_get_vars,'',0,6.989813804626465,444020.0,10708.0
eps_update_status,'',tm_send_from,'12850423457288453839 2071473253736154035 514573983322610390',gssb_reset,'',init_dummy_sensor,'',drp_get_vars,'',0,6.906959295272827,444020.0,10720.0
fp_del_cmd,'-520856613 775243986 -848007918 469989026 -2092193688 -700255869',com_ping,'-1490853755',eps_hard_reset,'',fp_show,'',com_send_cmd,"'2145498165 f(d""'",-6,6.411747217178345,444020.0,10864.0
obc_update_tle,'',gssb_fss_set_config,'1273055868',eps_get_hk,'',eps_set_heater,'-1434064666 -1439939706',fp_set_cmd,"'-1756245975 1387752407 -816692736 -1453344188 -1314419152 256218477 103012877 -998527670 q""DK r#}'",-11,6.540839195251465,444020.0,10584.0
gssb_fss_get_sun,'',rw_get_current,'',com_send_rpt,'-294041263 XRfsu1L!T;',eps_get_config,'',set_state,'16592921415630976279 9692979266255959241 -1029444103',0,7.098516225814819,444020.0,10904.0
gssb_get_model,'',gssb_scan,'2095086793 525705828',fp_set_cmd_dt,'-1759518418 150366195 -568197981  aT:w',obc_get_time,'-1104302559',obc_update_tle,'',-6,6.321911096572876,444020.0,10636.0
gssb_antenna_release,'-1538408346 -1786047565 -416897137 -1899255981',com_get_config,'UPt^',eps_get_config,'',gssb_fss_get_temp,'',gssb_set_burn_config,'1861377271 1699650974 1339094925 -2061947723 956817140 -87380681 -653225868',0,6.909913063049316,444020.0,10848.0
eps_get_config,'',drp_add_hrs_alive,'1069443558',com_set_config,'L I3~`zlA',obc_get_mem,'',fp_show,'',0,6.701160192489624,444020.0,10852.0
com_get_config,'qDg)&',fp_set_cmd_dt,"'268023133 979492021 -1824614355 oU IF6""c;+~pk'",com_send_data,'AM1_F',gssb_fss_get_temp,'',obc_prop_tle,'1398907494766221049',-6,6.442576885223389,444020.0,10644.0
gssb_arm_manual,'-734578934',obc_get_tle,'',com_send_data,'-1]/A',com_reset_wdt,'1734874225',gssb_reset,'',0,7.215681791305542,444020.0,10884.0
com_send_data,'ZB',obc_prop_tle,'4319292906529783914',drp_add_hrs_alive,'1453664962',gssb_get_sun,'',com_send_data,'i>k_)BFY[K',0,8.173882007598877,444020.0,10888.0
com_send_data,"'H_STj,'",gssb_get_model,'',tm_get_last,'8710939799759277656',drp_set_deployed,'1585795339',help,'',0,7.413906574249268,444020.0,10876.0
gssb_fss_get_temp,'',com_debug,'',eps_set_heater,'448023218 -827552746',eps_set_heater,'1035068290 1803570861',eps_hard_reset,'',0,6.871696472167969,444020.0,10640.0
gssb_get_burn_config,'',gssb_fss_get_sun,'',gssb_burn,'',gssb_reset,'',com_set_config,'nx`r 0$&hn:8)_',0,6.989189863204956,444020.0,10592.0
gssb_select,'30048101',com_ping,'1927427483',com_set_config,' ',com_set_config,'2x/LQ /)',gssb_antenna_release,'1959263211 733977699 1141223172 -976195584',0,9.164141416549683,444020.0,10684.0
tm_send_all,'13096251606246754408 4193948489804190093',obc_update_status,'',com_set_node,'1379126137',gssb_set_addr,'1350958923',obc_debug,'1237650082',0,7.023375988006592,444020.0,10652.0
obc_get_time,'-1583909501',gssb_pwr,'-1228408052 847293296',fp_test_params,'-1565494226 !P0` -2018772010',com_debug,'',fp_set_cmd,'-1347180703 -2049271396 -1743769923 -710701358 -2113458319 1159885802 597484150 -1989667137 qW6z_ \[lo{q)>',-11,6.428705930709839,444020.0,10716.0
fp_test_params,'1656077028  -1321207623',obc_set_tle,'-794169415 ;',eps_update_status,'',obc_get_mem,'',com_set_node,'-1665186327',0,6.962815284729004,444020.0,10600.0
gssb_fss_commit_config,'',com_send_data,'u^z%p#',drp_test_system_vars,'',fp_del_cmd_unix,'1413959402',obc_get_time,'-1320441051',-6,11.435659408569336,444020.0,10844.0
eps_get_config,'',obc_get_mem,'',obc_update_status,'',drp_set_var,'514729714 -1674669949',gssb_fss_commit_config,'',0,6.857271432876587,444020.0,10664.0
com_update_status,'',drp_set_var,'1797680024 -824597619',eps_get_config,'',gssb_get_sun,'',gssb_get_uuid,'',0,7.156766176223755,444020.0,10588.0
fp_set_cmd_unix,'25943556 432231111 -1655887617 Vxj V>[wbsUE4S',com_get_config,'$Bpo/wV)',init_dummy_sensor,'',com_send_tc,'-159448318 5[k',fp_del_cmd_unix,'315186656',-6,6.374756336212158,444020.0,10900.0
obc_get_sensors,'',init_dummy_sensor,'',fp_reset,'',gssb_get_version,'',gssb_get_temp_int,'',0,7.016171216964722,444020.0,10840.0
gssb_get_temp,'',obc_pwm_pwr,'537226147',com_get_config,'*0FT%Cr<3`',gssb_msp_cal_temp,'122807690 683369106',obc_debug,'1428228432',0,6.987953186035156,444020.0,10648.0
gssb_get_status,'',fp_test_params,'950053794 I/= 979726143',fp_set_cmd,'-15756330 1256992471 -2067178584 -555786780 1220958701 -837485672 963906438 -1005867586 ML 9ih^Nug',rw_get_speed,'',tm_get_last,'7043725482441960008',0,6.929188966751099,444020.0,10872.0
obc_debug,'1876449018',gssb_commit_addr,'',help,'',fp_del_cmd_unix,'-519143751',gssb_get_sun,'',-6,6.3831682205200195,444020.0,10684.0
obc_debug,'-676152524',gssb_pwr,'-548299799 1941506590',gssb_arm_manual,'1548315093',gssb_arm_auto,'1283384472',gssb_burn,'',0,7.115783452987671,444020.0,10612.0
obc_update_status,'',drp_test_system_vars,'',drp_ebf,'-1239559337',gssb_get_model,'',fp_del_cmd_unix,'-1658932004',-6,10.158193111419678,444020.0,10608.0
tm_send_status,'-370400960',gssb_reset,'',gssb_arm_auto,'23202944',gssb_get_sun,'',rw_get_current,'',-6,6.390920639038086,444020.0,10704.0
gssb_antenna_release,'-202000676 63009254 1238064447 1211748974',com_get_node,'',obc_ident,'',gssb_get_model,'',tm_send_status,'-1700059969',-6,6.503247261047363,444020.0,10896.0
gssb_arm_manual,'1882874972',fp_set_cmd,"'142835191 -1206459993 -1740112234 2056745950 -1983536077 -2114856136 893061944 1434543237 .U`4S{X{ D'"",~^7X'",fp_test_params,'2080433485 }mCK) -952856653',fp_del_cmd,'231151520 -639126541 1207712903 -106101841 -45613801 -450416244',gssb_arm_manual,'1342584664',-6,6.44816255569458,444020.0,10852.0
eps_hard_reset,'',eps_get_config,'',fp_test_params,'-1234605146 }0K 1768873750',drp_clear_gnd_wdt,'',gssb_get_temp_int,'',0,6.897401332855225,444020.0,10660.0
obc_get_mem,'',com_set_node,'-1851054742',rw_set_speed,'48901297 -694323297',fp_show,'',drp_clear_gnd_wdt,'',0,6.894389629364014,444020.0,10748.0
gssb_commit_addr,'',test,'CR&>>W]Oo',obc_ident,'',com_debug,'',gssb_fss_set_config,'-991085701',0,6.924803256988525,444020.0,10884.0
gssb_update_status,'',fp_set_cmd_unix,'-1174641565 -311533074 -521808085 AJU>><B C',drp_get_vars,'',tm_set_ack,'3591866416597530966 1523336785211678216',obc_set_tle,'174008726 uluGD%j',-6,6.245220899581909,444020.0,10728.0
gssb_commit_addr,'',obc_get_time,'-541739638',gssb_fss_get_temp,'',eps_update_status,'',com_debug,'',0,6.951480865478516,444020.0,10736.0
fp_show,'',com_get_config,'Yi5R',tm_send_from,'13882669615952276590 6199584487726440334 7698357408118122096',obc_set_pwm_duty,'-830455732 702382671',drp_set_deployed,'1242959804',0,6.462214469909668,444020.0,10656.0
fp_set_cmd_dt,'215013718 1114170416 -738716845 O2N ',com_debug,'',com_send_tc,'-1614716843 ',com_send_rpt,'2019500205 :`6Of',gssb_fss_get_sun,'',-6,6.3724730014801025,444020.0,10860.0
gssb_get_uuid,'',obc_get_mem,'',gssb_antenna_release,'-759629833 -2091643471 2138964144 -1853683270',gssb_fss_commit_config,'',gssb_set_burn_config,'-1021656829 802112596 -1971007674 1764474123 1370880619 -79450145 1215003587',0,7.238210678100586,444020.0,10728.0
fp_set_cmd,'-1427809735 1232512844 -1849613775 -1064962581 1737361694 -219725113 -1094613788 1859014430 0YDeI^P8/ y+@&S',com_update_status,'',eps_update_status,'',eps_update_status,'',fp_set_cmd,'585241810 -1705448992 201721199 -1528960338 2056625063 1998671551 1287265619 -2047518413 XL4'Cx- -',-6,6.406019449234009,444020.0,10588.0
test,'Ej',com_send_rpt,'384932258 K.v9e.8O',eps_get_hk,'',tm_send_status,'-879719829',com_send_rpt,'635486458 N',-6,6.485976219177246,444020.0,10644.0
fp_set_cmd,"'-1577180653 -2068842662 1909456531 -1407498517 -2016892345 392637132 -1238158467 1495667503 W#""7bb^^~/ mAl)gQ-n!'",com_send_data,'5',com_send_rpt,'-1631729746 ZyI3kf@MZ@',drp_ebf,'957256965',gssb_scan,'1652132466 993910042',-11,6.191876649856567,444020.0,10580.0
com_reset_wdt,'1860837265',gssb_pwr,'1903620387 1065305015',rw_get_speed,'',gssb_scan,'-981318501 728250856',gssb_get_model,'',0,6.954639434814453,444020.0,10596.0
gssb_get_temp,'',gssb_antenna_release,'69996493 -1775848563 65044022 1467446915',com_set_node,'-169426637',eps_set_heater,'-1694645384 469509517',com_set_config,'Y!etSnl YkyT5Nv*',0,6.94084906578064,444020.0,10660.0
obc_pwm_pwr,'-10747063',eps_hard_reset,'',rw_get_speed,'',drp_set_deployed,'-738596619',obc_ident,'',0,6.8917694091796875,444020.0,10812.0
obc_update_status,'',eps_update_status,'',test,'ee1cVXoV:3',com_get_config,'h~lu+w',com_debug,'',0,6.966875791549683,444020.0,10752.0
com_set_config,'.*TEZ }D',obc_get_time,'1102515109',com_debug,'',gssb_get_status,'',help,'',0,6.907670021057129,444020.0,10584.0
fp_reset,'',gssb_get_uuid,'',obc_set_pwm_duty,'-972088460 -783022813',gssb_burn,'',gssb_reset,'',0,6.927846670150757,444020.0,10700.0
drp_clear_gnd_wdt,'',com_send_tc,'1103961045 Ys6cYDaBp',drp_test_system_vars,'',drp_clear_gnd_wdt,'',drp_add_hrs_alive,'82165820',-6,7.323991775512695,444020.0,10844.0
tm_parse_status,'',com_get_node,'',gssb_pwr,'-766674106 1152388196',gssb_set_addr,'1387082121',tm_send_last,'7044987530052908404 4112634956806459490',0,6.962180137634277,444020.0,10840.0
gssb_get_status,'',test,"',#].'",fp_set_cmd_dt,'856665299 1400412188 -776073921 Dy0>q-i?^p jz',obc_prop_tle,'2285374959195137214',com_send_data,'Pe7^U',-6,6.449875831604004,444020.0,10588.0
fp_del_cmd_unix,'674492350',fp_set_cmd_unix,'70287314 2035404988 -243461114 N3``.upJOT FT[Z9#FdB{',gssb_set_burn_config,'808068085 1309576489 306545224 1401130184 1654584542 1013220187 -135240039',obc_get_time,'-598054437',gssb_arm_manual,'-1574072959',-6,6.343162536621094,444020.0,10596.0
eps_get_hk,'',drp_test_system_vars,'',drp_get_vars,'',drp_set_var,'591670885 -809594740',obc_get_time,'391129178',0,10.033177375793457,444020.0,10908.0
obc_get_time,'-1159434967',gssb_commit_addr,'',obc_reset_wdt,'',obc_set_pwm_freq,'-549630369 276044010404937156093914720155877788008',gssb_burn,'',0,6.931033134460449,444020.0,10852.0
com_ping,'-33490568',gssb_fss_commit_config,'',com_reset_wdt,'-824938724',obc_set_pwm_duty,'-707430272 389845649',gssb_fss_commit_config,'',0,9.0722177028656,444020.0,10844.0
tm_parse_status,'',gssb_get_model,'',gssb_fss_get_temp,'',fp_set_cmd,'95377812 2128175835 191199938 1414099595 671796502 1976823884 -798230531 781722444 B ',obc_get_mem,'',-11,6.408494472503662,444020.0,10872.0
com_get_node,'',obc_get_tle,'',gssb_set_burn_config,'1701970593 -1377459835 815511916 2038207363 -937414126 -6641580 1545214787',eps_get_hk,'',help,'',0,6.992186546325684,444020.0,10676.0
gssb_scan,'1179196341 851841899',gssb_scan,'-855466772 -434276094',test,'[',com_get_config,'`bbI'BaP',obc_debug,'-1773724237',0,7.22475528717041,444020.0,10608.0
fp_test_params,'-1874975525  1039195338',gssb_fss_get_sun,'',tm_send_all,'4502096923230311280 3308906071040886998',set_state,'9461487473722746914 8354488298188551565 -370874541',rw_get_speed,'',0,6.96276330947876,444020.0,10628.0
gssb_arm_manual,'-300220332',fp_show,'',com_get_config,'J.aY|',obc_update_status,'',com_get_config,"'/c}U,<zVl~'",0,6.914588451385498,444020.0,10512.0
gssb_get_sun,'',gssb_reset,'',gssb_reset,'',obc_pwm_pwr,'-260756908',obc_ident,'',0,7.043201446533203,444020.0,10920.0
gssb_msp_cal_temp,'-1375527023 -530256839',rw_set_speed,'869971380 224142862',tm_send_status,'1604304023',obc_set_tle,'-224556370 JI@Y'',drp_test_system_vars,'',-6,6.498509168624878,444020.0,10728.0
gssb_get_sun,'',com_reset_wdt,'1699235324',gssb_get_temp,'',tm_send_last,'12640947882271164910 3119757848062262588',obc_get_sensors,'',0,6.9065468311309814,444020.0,10616.0
obc_pwm_pwr,'1777905527',rw_get_current,'',gssb_burn,'',fp_show,'',help,'',0,6.86994743347168,444020.0,10548.0
gssb_get_version,'',eps_set_heater,'-109490026 1211027945',obc_prop_tle,'1927764322971707269',com_get_node,'',drp_test_system_vars,'',0,9.902202367782593,444020.0,10836.0
obc_pwm_pwr,'-297941581',gssb_fss_get_sun,'',gssb_commit_addr,'',gssb_msp_get_temp,'',gssb_pwr,'1719363531 1503470281',0,6.992580890655518,444020.0,10608.0
gssb_get_uuid,'',obc_get_tle,'',obc_get_sensors,'',gssb_update_status,'',gssb_fss_get_sun,'',0,6.816622972488403,444020.0,10848.0
com_get_config,']M',obc_debug,'-1052455937',drp_ebf,'443176429',gssb_set_burn_config,'-344669662 -1414966558 -650862493 1981186549 -1996087738 -78638552 -1568304176',com_update_status,'',0,6.942021369934082,444020.0,10920.0
gssb_arm_manual,'815023774',gssb_msp_get_temp,'',obc_set_pwm_duty,'694713790 788392946',gssb_get_burn_config,'',com_send_rpt,'-1113641705 u|3',0,6.920830249786377,444020.0,10864.0
drp_clear_gnd_wdt,'',gssb_fss_get_temp,'',gssb_update_status,'',obc_prop_tle,'8210564996668087824',fp_set_cmd,'517340828 -1215025169 73697159 -2047398726 -1189391580 -1470695340 362360612 1837618444 00B2G Pdi7XP;{$',-6,6.479366064071655,444020.0,10492.0
